match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,continuous_wins_p1,continuous_wins_p2,Player_socre_margin,Players_run_distance_difference,p1_first_serve_success_count,p1_first_serve_total_count,p1_first_serve_win_count,p1_second_serve_win_count,p1_second_serve_total_count,p2_first_serve_success_count,p2_first_serve_total_count,p2_first_serve_win_count,p2_second_serve_win_count,p2_second_serve_total_count,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_double_fault_count2r,p2_double_fault_count2r,p1_unf_err_count2r,p2_unf_err_count2r,s_change
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:01:08,1,1,3,0,0,0,0,-0.2822510947008177,-0.2272426215284504,2,2,1,-1.458805897985702,-1.5396550561844038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.24097167415943083,0.48453105695833776,0.8076475116368458,-1.2824313475446911,-1.8665213344417775,0.6607473513905149,0.8029084842698108,1,0,-0.01959717678129673,-0.5934177489040035,0,0,0,0,0,1,1,1,0,2,-4.7657818964311485,-3.6395300080637574,-2.877460983333669,1.4169941545669842,3.1681182167237405,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:01:50,1,1,4,0,0,0,0,0.6048442110466588,-0.2272426215284504,2,1,2,-1.458805897985702,-1.513979301492531,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.990252432619725,-0.9651275528407901,-0.7842858067547883,0.5201133068444533,1.1879431589755227,-1.5134377729937811,,2,0,-0.12453853534849962,-0.05979253313630457,0,0,0,0,0,1,2,1,0,2,-4.7657818964311485,-3.6395300080637574,-2.877460983333669,-1.6931899395672838,-0.38840683166632006,-2.8597156277641287,-0.3791296120910459,2.254624282747083,0.0,0.0,-0.589470428860623,1.1269791175369042,1
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:02:15,1,1,5,0,0,0,0,0.6048442110466588,0.6571495308342615,2,1,2,-1.458805897985702,-1.488303546800658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9930279941837797,-0.9846952450810453,-0.7842858067547883,1.3821998806827398,0.4243270356211977,-1.5134377729937811,,0,1,-0.2294798939157025,-0.01889891413802723,0,0,0,0,0,1,3,1,0,2,-4.7657818964311485,-3.6395300080637574,-2.877460983333669,-2.7299179709453734,-1.5739151811296737,-2.8597156277641287,-0.3791296120910459,2.254624282747083,0.0,0.0,-0.589470428860623,1.1269791175369042,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:02:38,1,1,6,0,0,0,0,0.6048442110466588,1.2467442990760695,2,2,2,-1.458805897985702,-1.462627792108785,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40960579297010186,0.26381348624833406,0.489260847958519,-1.8310318945326916,-0.3392890877331273,0.6607473513905149,0.8029084842698108,0,2,-0.3344212524829054,0.3544379200203531,0,0,0,0,0,1,3,1,1,3,-4.7657818964311485,-3.6395300080637574,-2.877460983333669,-2.7299179709453734,-1.5739151811296737,-1.0377703248524333,-0.3791296120910459,2.254624282747083,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:03:47,1,2,7,0,0,0,1,-1.169346400448294,-1.1116347738911623,1,1,2,-1.458805897985702,-1.436952037416912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.625078549003023,-0.08600587004680102,-0.46589914307646146,0.5984848135570249,-1.8665213344417775,0.6607473513905149,-1.245471955511132,0,0,-0.4393626110501083,-1.3117944933603485,1,1,0,0,0,1,3,1,1,3,1.3323802692577464,-3.6395300080637574,-2.877460983333669,-2.7299179709453734,-1.5739151811296737,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:04:09,1,2,8,0,0,0,1,-1.169346400448294,-0.2272426215284504,1,2,1,-1.4345539338636726,-1.436952037416912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9398880820593513,2.768703009003747,1.1260341753151726,-1.125688334119548,-1.8665213344417775,0.6607473513905149,-1.245471955511132,0,1,-0.3344212524829054,-4.45457864985742,1,1,0,1,1,1,3,1,1,3,1.3323802692577464,-3.6395300080637574,2.5890402382352784,-2.7299179709453734,-1.5739151811296737,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:04:57,1,2,9,0,0,0,1,-0.2822510947008177,-0.2272426215284504,1,2,1,-1.4103019697416432,-1.436952037416912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8860563512015658,-0.743210430116058,-0.7842858067547883,-0.8905738139818336,0.4243270356211977,0.6607473513905149,0.8029084842698108,1,0,-0.2294798939157025,-0.34659554852154423,1,1,0,2,2,1,3,1,1,3,1.3323802692577464,-3.6395300080637574,2.5890402382352784,-2.7299179709453734,-1.5739151811296737,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,1
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:05:44,1,2,10,0,0,0,1,0.6048442110466588,-0.2272426215284504,1,2,2,-1.4103019697416432,-1.4112762827250391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4855211525058663,0.4319756843130549,0.1708741842801922,-1.2824313475446911,-1.8665213344417775,0.6607473513905149,0.8029084842698108,2,0,-0.3344212524829054,0.12970557632892699,1,1,0,2,3,1,3,1,1,3,1.3323802692577464,-3.6395300080637574,0.7668731643789624,-2.7299179709453734,-1.5739151811296737,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:06:30,1,2,11,0,0,0,1,0.6048442110466588,0.6571495308342615,1,1,1,-1.3860500056196137,-1.4112762827250391,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.160659585677016,-0.0006877329992520174,-0.14751247939813464,0.44174180013188186,1.1879431589755227,-1.5134377729937811,0.8029084842698108,0,1,-0.2294798939157025,-0.389314775510816,2,2,1,2,3,1,3,1,1,3,1.3323802692577464,-0.4388179514323649,0.7668731643789624,-2.7299179709453734,-1.5739151811296737,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:07:00,1,2,12,0,0,0,1,1.1962410815449764,0.6571495308342615,1,1,1,-1.3617980414975843,-1.4112762827250391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7538045934332327,-0.6766352932986386,-0.7842858067547883,0.28499878670673884,-1.8665213344417775,0.6607473513905149,0.8029084842698108,1,0,-0.12453853534849962,-0.18685484930952334,3,3,2,2,3,1,3,1,1,3,1.3323802692577464,0.6280860674447657,0.7668731643789624,-2.7299179709453734,-1.5739151811296737,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:07:38,1,3,13,0,0,1,1,-1.169346400448294,-1.1116347738911623,2,2,1,-1.337546077375555,-1.4112762827250391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07881802712610754,-0.06149002574579177,0.1708741842801922,-0.8905738139818336,-1.8665213344417775,0.6607473513905149,0.8029084842698108,0,0,-0.01959717678129673,-0.042084135623657475,3,3,2,2,3,1,3,1,1,4,1.3323802692577464,0.6280860674447657,0.7668731643789624,-2.7299179709453734,-1.5739151811296737,-1.493256650580357,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:08:17,1,3,14,0,0,1,1,-0.2822510947008177,-1.1116347738911623,2,1,2,-1.337546077375555,-1.3856005280331662,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1518059582337932,0.5458581537113213,1.1260341753151726,0.8335993336947394,-0.3392890877331273,0.6607473513905149,0.8029084842698108,1,0,-0.12453853534849962,1.4739007400981945,3,3,2,2,3,2,4,2,1,4,1.3323802692577464,0.6280860674447657,0.7668731643789624,-1.6931899395672838,-0.38840683166632006,-1.493256650580357,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:08:51,1,3,15,0,0,1,1,-0.2822510947008177,-0.2272426215284504,2,2,1,-1.3132941132535254,-1.3856005280331662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6898624957622131,0.8292523171908778,1.4444208389934996,-0.655459293844119,-1.1029052110874524,0.6607473513905149,0.8029084842698108,0,1,-0.01959717678129673,-0.34038848135216326,3,3,2,2,3,2,4,2,1,5,1.3323802692577464,0.6280860674447657,0.7668731643789624,-1.6931899395672838,-0.38840683166632006,-1.7665484460171113,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:09:40,1,3,16,0,0,1,1,0.6048442110466588,-0.2272426215284504,2,1,1,-1.289042149131496,-1.3856005280331662,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4208580695811341,-0.0386235654650338,0.1708741842801922,0.9903423471198823,0.4243270356211977,0.6607473513905149,0.8029084842698108,1,0,0.08534418178590618,1.118272303452461,3,3,2,2,3,3,5,2,1,5,1.3323802692577464,0.6280860674447657,0.7668731643789624,-1.0711531207404303,-1.099711841344332,-1.7665484460171113,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:10:16,1,3,17,0,0,1,1,1.1962410815449764,-0.2272426215284504,2,1,2,-1.289042149131496,-1.3599247733412934,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.2151206044744123,-0.3316141450624166,-0.14751247939813464,1.1470853605450253,0.4243270356211977,0.6607473513905149,0.8029084842698108,2,0,-0.01959717678129673,0.2839694515679643,3,3,2,2,3,4,6,3,1,5,1.3323802692577464,0.6280860674447657,0.7668731643789624,-0.6564619081891947,-0.38840683166632006,-1.7665484460171113,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:10:48,1,3,18,0,0,1,1,1.1962410815449764,0.6571495308342615,2,2,2,-1.289042149131496,-1.3342490186494205,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0231072438147284,2.2834842190461577,1.7628075026718264,-1.439174360969834,-0.3392890877331273,-1.5134377729937811,0.8029084842698108,0,1,-0.12453853534849962,-0.6368672190896743,3,3,2,2,3,4,6,3,2,6,1.3323802692577464,0.6280860674447657,0.7668731643789624,-0.6564619081891947,-0.38840683166632006,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:11:57,1,3,19,0,0,1,1,1.1962410815449764,1.2467442990760695,2,1,1,-1.2647901850094667,-1.3342490186494205,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0932209411882289,-0.15258100686422063,0.1708741842801922,0.8335993336947394,0.4243270356211977,0.6607473513905149,0.8029084842698108,0,2,-0.01959717678129673,0.1446755618550822,3,3,2,2,3,5,7,3,2,6,1.3323802692577464,0.6280860674447657,0.7668731643789624,-0.36025389922402595,-0.8964818385791861,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:12:33,1,3,20,0,0,1,1,2.3790348225416116,1.2467442990760695,2,1,2,-1.2647901850094667,-1.3085732639575474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8009891400221615,-0.8346762712390895,-0.7842858067547883,0.5201133068444533,1.1879431589755227,-1.5134377729937811,0.8029084842698108,1,0,-0.12453853534849962,0.08315257255856666,3,3,2,2,3,6,8,4,2,6,1.3323802692577464,0.6280860674447657,0.7668731643789624,-0.13809789250014978,-0.38840683166632006,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:12:59,1,3,21,0,0,1,1,1.1962410815449764,1.2467442990760695,2,1,2,-1.2647901850094667,-1.2828975092656745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5748933953178189,-0.4047118459599212,-0.7842858067547883,1.0687138538324539,-1.1029052110874524,-1.5134377729937811,0.8029084842698108,0,0,-0.2294798939157025,-0.4135953617910431,3,3,2,2,3,7,9,5,2,6,1.3323802692577464,0.6280860674447657,0.7668731643789624,0.03469011272953184,0.006762618154797912,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:13:21,1,3,22,0,0,1,1,1.1962410815449764,2.4259338355596856,2,1,2,-1.2647901850094667,-1.2572217545738016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46732163091634993,-0.4180568621237733,-0.7842858067547883,0.9903423471198823,0.4243270356211977,0.6607473513905149,0.8029084842698108,0,1,-0.3344212524829054,-0.11930735364272613,3,3,2,2,3,8,10,6,2,6,1.3323802692577464,0.6280860674447657,0.7668731643789624,0.17292051691327728,0.32289817801169185,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:15:07,1,4,23,0,0,1,2,-1.169346400448294,-1.1116347738911623,1,2,1,-1.2405382208874374,-1.2572217545738016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04773257715930251,0.34313386322224165,0.489260847958519,-0.8122023072692621,0.4243270356211977,0.6607473513905149,-1.245471955511132,0,0,-0.2294798939157025,-0.7193847002826258,3,3,2,3,4,8,10,6,2,6,1.3323802692577464,0.6280860674447657,1.2224149328430414,0.17292051691327728,0.32289817801169185,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,1
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:15:44,1,4,24,0,0,1,2,-0.2822510947008177,-1.1116347738911623,1,1,1,-1.2162862567654078,-1.2572217545738016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0752631472676283,0.31194551083930633,0.489260847958519,0.7552278269821678,0.4243270356211977,0.6607473513905149,-1.245471955511132,1,0,-0.12453853534849962,-0.5764395945877544,4,4,3,3,4,8,10,6,2,6,1.3323802692577464,1.1615380768833312,1.2224149328430414,0.17292051691327728,0.32289817801169185,-1.0377703248524333,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,2.891725962952647,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:16:13,1,4,25,0,0,1,2,0.6048442110466588,-1.1116347738911623,1,1,1,-1.1920342926433785,-1.2572217545738016,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7904120000077911,-0.740286522080158,-0.7842858067547883,1.2254568672575967,0.4243270356211977,-1.5134377729937811,-1.245471955511132,2,0,-0.01959717678129673,-0.12095040083462111,5,5,4,3,4,8,10,6,2,6,1.3323802692577464,1.4816092825464708,1.2224149328430414,0.17292051691327728,0.32289817801169185,-1.0377703248524333,2.140680382096066,-0.36499819754421575,0.0,0.0,-0.589470428860623,2.891725962952647,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:16:35,1,4,26,0,0,1,2,1.1962410815449764,-1.1116347738911623,1,2,1,-1.1677823285213491,-1.2572217545738016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.43821574208247965,-0.38199532968100436,-0.14751247939813464,-0.655459293844119,-1.1029052110874524,0.6607473513905149,0.8029084842698108,3,0,0.08534418178590618,-0.1362855079589752,5,5,4,4,5,8,10,6,2,6,1.3323802692577464,1.4816092825464708,1.495739993921489,0.17292051691327728,0.32289817801169185,-1.0377703248524333,2.140680382096066,-0.36499819754421575,0.0,0.0,-0.589470428860623,2.891725962952647,1
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:17:27,1,5,27,0,0,2,2,-1.169346400448294,-1.1116347738911623,2,1,1,-1.1435303643993195,-1.2572217545738016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.43641537782471457,-0.5665014239463981,-0.46589914307646146,-1.0473168274069766,-0.3392890877331273,0.6607473513905149,0.8029084842698108,0,0,0.19028554035310907,0.31737807780316374,5,5,4,4,5,9,11,6,2,6,1.3323802692577464,1.4816092825464708,1.495739993921489,0.2860181203363416,-0.06508637272176943,-1.0377703248524333,2.140680382096066,-0.36499819754421575,0.0,0.0,-0.589470428860623,2.891725962952647,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:17:52,1,5,28,0,0,2,2,-0.2822510947008177,-1.1116347738911623,2,2,2,-1.1435303643993195,-1.2315459998819287,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.338771110342888,2.0843585846012624,3.0363541573851336,-1.7526603878201201,-0.3392890877331273,0.6607473513905149,0.8029084842698108,1,0,0.08534418178590618,0.6162301059289673,5,5,4,4,5,9,11,6,3,7,1.3323802692577464,1.4816092825464708,1.495739993921489,0.2860181203363416,-0.06508637272176943,-0.5172145240205201,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,2.891725962952647,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:18:50,1,5,29,0,0,2,2,-0.2822510947008177,-0.2272426215284504,2,1,2,-1.1435303643993195,-1.2058702451900558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2174919236310768,0.32514058300131754,0.489260847958519,0.04988426656902437,-0.3392890877331273,0.6607473513905149,0.8029084842698108,0,1,-0.01959717678129673,-0.26243502013669656,5,5,4,4,5,10,12,7,3,7,1.3323802692577464,1.4816092825464708,1.495739993921489,0.38026612318889513,0.2043473430653569,-0.5172145240205201,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,1.1269791175369042,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:19:24,1,5,30,0,0,2,2,-0.2822510947008177,0.6571495308342615,2,1,2,-1.1435303643993195,-1.180194490498183,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0020298154726055,-0.9977403732412153,-0.7842858067547883,0.44174180013188186,1.1879431589755227,-1.5134377729937811,,0,2,-0.12453853534849962,-0.009040630986656816,5,5,4,4,5,10,13,7,3,7,1.3323802692577464,1.4816092825464708,1.495739993921489,-0.01847542734113922,-0.11482798179016178,-0.5172145240205201,-0.3791296120910459,2.254624282747083,0.0,0.0,1.2129487670785897,-0.637767727878839,1
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:19:42,1,5,31,0,0,2,2,-0.2822510947008177,1.2467442990760695,2,1,2,-1.1435303643993195,-1.1545187358063098,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.006680756471832,-0.9939917731951894,-0.7842858067547883,0.20662727999416736,1.1879431589755227,-1.5134377729937811,,0,3,-0.2294798939157025,-0.029487440485795473,5,5,4,4,5,10,14,7,3,7,1.3323802692577464,1.4816092825464708,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,-0.3791296120910459,4.874246763038381,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:21:31,1,6,32,0,0,2,3,-1.169346400448294,-1.1116347738911623,1,1,1,-1.1192784002772902,-1.1545187358063098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9732239873483628,-0.8906053839257957,-0.7842858067547883,0.04988426656902437,1.1879431589755227,-1.5134377729937811,,0,0,-0.12453853534849962,-0.19981666604558448,5,6,4,4,5,10,14,7,3,7,0.31601990830959736,0.6280860674447657,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,-0.3791296120910459,4.874246763038381,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:22:26,1,6,34,0,0,2,3,-0.2822510947008177,-0.2272426215284504,1,1,2,-1.1192784002772902,-1.103167226422564,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3052596811971287,0.3489067072931216,0.1708741842801922,0.5984848135570249,1.1879431589755227,0.6607473513905149,-1.245471955511132,0,0,-0.3344212524829054,-0.1067106585048641,6,7,4,4,5,10,14,7,3,7,0.46121424558790386,0.018426628086405245,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,-0.3791296120910459,2.254624282747083,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:22:58,1,6,35,0,0,2,3,-0.2822510947008177,0.6571495308342615,1,1,2,-1.1192784002772902,-1.0774914717306912,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9522655863314868,1.3617034677283937,2.081194166350153,0.9119708404073108,0.4243270356211977,0.6607473513905149,-1.245471955511132,0,1,-0.4393626110501083,-0.9983376013065894,7,8,4,4,5,10,14,7,3,7,0.5701099985466345,-0.4388179514323649,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:23:40,1,6,36,0,0,2,3,-0.2822510947008177,1.2467442990760695,1,1,1,-1.0950264361552609,-1.0774914717306912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.7909371062496393,-0.6792593133308567,-0.7842858067547883,0.28499878670673884,1.1879431589755227,-1.5134377729937811,0.8029084842698108,0,2,-0.3344212524829054,-0.2708328168952714,8,9,5,4,5,10,14,7,3,7,0.6548066952923133,-0.08318327847332113,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,1
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:24:04,1,6,37,0,0,2,3,0.6048442110466588,1.2467442990760695,1,1,1,-1.0707744720332313,-1.0774914717306912,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.0018797851177916,-0.9292159643998623,-0.7842858067547883,1.1470853605450253,0.4243270356211977,0.6607473513905149,,1,0,-0.2294798939157025,-0.17553607976535737,8,10,5,4,5,10,14,7,3,7,0.11274783611996758,-0.4388179514323649,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,2.140680382096066,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:24:27,1,6,38,0,0,2,3,1.1962410815449764,1.2467442990760695,1,1,2,-1.0707744720332313,-1.0518157170388183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6780100977319259,1.5651774782266783,0.8076475116368458,0.6768563202695963,-1.1029052110874524,0.6607473513905149,-1.245471955511132,2,0,-0.3344212524829054,-2.1612498915701,9,11,5,4,5,10,14,7,3,7,0.2236235118597657,-0.7297917747624916,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,2.140680382096066,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:25:06,1,6,39,0,0,2,3,1.1962410815449764,2.4259338355596856,1,1,1,-1.046522507911202,-1.0518157170388183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.6706877768664073,-0.5098225912504869,-0.7842858067547883,0.9119708404073108,0.4243270356211977,0.6607473513905149,0.8029084842698108,0,1,-0.2294798939157025,-0.3907752619036116,10,12,6,4,5,10,14,7,3,7,0.31601990830959736,-0.4388179514323649,1.495739993921489,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,2.140680382096066,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:25:32,1,6,40,0,0,2,3,1.1962410815449764,1.2467442990760695,1,2,1,-1.0222705437891726,-1.0518157170388183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6274790346800432,-0.6891556174523649,-0.7842858067547883,-0.7338308005566906,0.4243270356211977,0.6607473513905149,0.8029084842698108,0,0,-0.12453853534849962,0.1510651898235629,10,12,6,5,6,10,14,7,3,7,0.31601990830959736,-0.4388179514323649,1.6779567013071206,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,00:26:09,1,6,41,0,0,2,3,2.3790348225416116,1.2467442990760695,1,2,1,-0.9980185796671431,-1.0518157170388183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.723723507293073,-0.6394491808420618,-0.7842858067547883,-1.2824313475446911,-1.8665213344417775,0.6607473513905149,0.8029084842698108,1,0,-0.01959717678129673,-0.20419812522397127,10,12,6,6,7,10,14,7,3,7,0.31601990830959736,-0.4388179514323649,1.8081114922968569,-0.36025389922402595,-0.38840683166632006,-0.5172145240205201,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
