match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,game_victor,set_victor,p1_ace,p2_ace,speed_mph,continuous_wins_p1,continuous_wins_p2,Player_socre_difference,Players_run_distance_difference,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:38:43,1,11,60,0,0,5,5,-0.282251095,0.657149531,2,2,2,0,0,0,0,-1.674288881,0,1,-0.855306778,-0.437648518,0.993593482,1.339355413,1.495739994,-0.874720441,-0.575592361,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:39:26,1,11,61,0,0,5,5,-0.282251095,1.246744299,2,1,1,0,0,0,0,-0.106858747,0,2,-1.016138793,0.225188077,0.993593482,1.339355413,1.495739994,-0.760134711,-0.744059337,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:39:59,1,11,62,0,0,5,5,0.604844211,1.246744299,2,2,2,2,0,0,0,-2.222889428,1,0,-0.855306778,-0.02742607,0.993593482,1.339355413,1.495739994,-0.760134711,-0.744059337,1.612331934
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:41:49,1,12,63,0,0,5,6,-1.1693464,-1.111634774,1,2,2,0,0,0,0,-2.222889428,0,0,-0.694474764,0.696690397,0.993593482,1.339355413,1.098176269,-0.760134711,-0.744059337,1.612331934
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:42:33,1,12,64,0,0,5,6,-1.1693464,-0.227242622,1,2,1,0,0,0,0,-2.693118468,0,1,-0.855306778,-0.574315857,0.993593482,1.339355413,1.222414933,-0.760134711,-0.744059337,1.612331934
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:43:54,1,12,65,0,0,5,6,-0.282251095,-0.227242622,1,2,1,0,0,0,0,-2.222889428,1,0,-1.016138793,-0.656536692,0.993593482,1.339355413,1.327539956,-0.760134711,-0.744059337,1.612331934
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:45:24,1,12,67,0,0,5,6,0.604844211,0.657149531,1,1,1,0,0,0,0,-0.106858747,0,0,-1.016138793,-0.288637032,1.011424366,1.414225871,1.327539956,-0.760134711,-0.744059337,1.612331934
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:45:54,1,12,68,0,0,5,6,1.196241082,0.657149531,1,1,1,1,0,0,0,0.128255773,1,0,-1.176970807,-0.625015031,1.027472161,1.481609283,1.327539956,-0.760134711,-0.744059337,1.612331934
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:46:23,1,13,69,0,0,6,6,-1.1693464,-1.111634774,2,2,2,0,0,0,0,-1.282431348,0,0,-1.016138793,-0.124856656,1.027472161,1.481609283,1.327539956,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:55:43,2,1,80,0,1,0,0,-1.1693464,-1.111634774,1,1,1,0,0,0,0,0.755227827,0,0,-0.855306778,-0.537724279,0.75160292,1.237745507,1.327539956,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:56:01,2,1,81,0,1,0,0,-0.282251095,-1.111634774,1,2,1,0,0,0,0,-1.595917374,1,0,-1.016138793,-0.052334794,0.75160292,1.237745507,1.417647119,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:57:09,2,1,83,0,1,0,0,0.604844211,-0.227242622,1,1,2,0,0,0,0,-0.812202307,0,0,-0.694474764,0.359871535,0.778001891,1.016051165,1.417647119,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:57:40,2,1,84,0,1,0,0,0.604844211,0.657149531,1,1,1,0,0,0,0,0.833599334,0,1,-0.855306778,-0.5767406,0.802105298,1.09195738,1.417647119,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:58:01,2,1,85,0,1,0,0,1.196241082,0.657149531,1,1,2,0,0,0,0,-0.968945321,1,0,-0.694474764,-0.311782307,0.824200089,0.894812072,1.417647119,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:58:36,2,1,86,0,1,0,0,1.196241082,1.246744299,1,1,1,0,0,0,0,-0.106858747,0,1,-0.855306778,-0.614654765,0.844527296,0.969495353,1.417647119,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:59:08,2,1,87,0,1,0,0,2.379034823,1.246744299,1,1,1,1,0,0,0,-0.733830801,1,0,-1.016138793,2.880722648,0.863290872,1.038433767,1.417647119,-0.760134711,-0.744059337,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:00:18,2,2,88,0,1,1,0,-1.1693464,-1.111634774,2,1,2,0,0,0,1,1.303828374,0,0,-0.855306778,-0.63581616,0.863290872,1.038433767,1.417647119,-0.952669917,-0.896481839,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:01:01,2,2,90,0,1,1,0,-0.282251095,-0.227242622,2,1,1,0,0,0,0,-0.812202307,0,0,-1.176970807,0.453995654,0.863290872,1.038433767,1.417647119,-0.844957914,-1.03504775,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:01:33,2,2,91,0,1,1,0,0.604844211,-0.227242622,2,1,2,0,0,0,0,0.284998787,1,0,-1.016138793,-0.485041224,0.863290872,1.038433767,1.417647119,-0.746612172,-0.852301403,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:02:01,2,2,92,0,1,1,0,0.604844211,0.657149531,2,1,2,0,0,0,0,0.363370293,0,1,-0.855306778,-0.268357363,0.863290872,1.038433767,1.417647119,-0.656461908,-0.684783919,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:02:19,2,2,93,0,1,1,0,0.604844211,1.246744299,2,1,2,2,0,0,0,0.755227827,0,2,-0.694474764,-0.547423252,0.863290872,1.038433767,1.417647119,-0.573523666,-0.530667834,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:03:20,2,3,94,0,1,1,1,-1.1693464,-1.111634774,1,1,1,0,0,1,0,0.363370293,0,0,-0.855306778,-0.634273141,0.654806695,0.865175849,1.417647119,-0.573523666,-0.530667834,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:04:30,2,3,96,0,1,1,1,-0.282251095,-0.227242622,1,2,2,0,0,0,0,-1.047316827,0,0,-0.53364275,0.081246508,0.654806695,0.865175849,1.131306579,-0.573523666,-0.530667834,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:06:05,2,3,98,0,1,1,1,-0.282251095,1.246744299,1,1,2,2,0,0,0,0.363370293,0,1,-0.211978722,0.659657956,0.679005752,0.704293497,1.131306579,-0.573523666,-0.530667834,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:07:42,2,4,99,0,1,1,2,-1.1693464,-1.111634774,2,1,2,0,0,0,0,-0.26360176,0,0,-0.051146707,-0.641106508,0.679005752,0.704293497,1.131306579,-0.496965288,-0.388406832,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:08:13,2,4,100,0,1,1,2,-1.1693464,-0.227242622,2,2,2,0,0,0,0,-1.752660388,0,1,0.109685307,-0.637359178,0.679005752,0.704293497,1.131306579,-0.496965288,-0.388406832,1.765222449
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:08:40,2,4,101,0,1,1,2,-1.1693464,0.657149531,2,2,2,0,0,0,0,-1.752660388,0,2,0.270517321,0.02988604,0.679005752,0.704293497,1.131306579,-0.496965288,-0.388406832,1.82528658
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:09:13,2,4,102,0,1,1,2,-1.1693464,1.246744299,2,1,2,2,0,0,0,0.520113307,0,3,0.431349335,-0.605617086,0.679005752,0.704293497,1.131306579,-0.426077901,-0.256683682,1.82528658
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:09:45,2,5,103,0,1,1,3,-1.1693464,-1.111634774,1,1,1,0,0,0,0,-0.420344774,0,0,0.270517321,-0.527584444,0.701535907,0.775245242,1.131306579,-0.426077901,-0.256683682,1.82528658
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:10:03,2,5,104,0,1,1,3,-0.282251095,-1.111634774,1,1,1,0,0,0,0,-1.674288881,1,0,0.109685307,-0.375266491,0.722564053,0.841466871,1.131306579,-0.426077901,-0.256683682,1.82528658
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:10:21,2,5,105,0,1,1,3,0.604844211,-1.111634774,1,1,1,0,0,0,0,-0.185230254,2,0,-0.051146707,-0.28819617,0.742235544,0.903416137,1.131306579,-0.426077901,-0.256683682,1.82528658
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:10:57,2,5,106,0,1,1,3,1.196241082,-1.111634774,1,1,1,1,0,0,0,-0.26360176,3,0,-0.211978722,-0.629423655,0.760677566,0.961493573,1.131306579,-0.426077901,-0.256683682,1.82528658
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:12:57,2,6,108,0,1,2,3,-0.282251095,-1.111634774,2,1,2,0,0,0,1,0.990342347,0,0,-0.211978722,-0.587100866,0.760677566,0.961493573,1.131306579,-0.582409906,-0.388406832,1.82528658
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:13:15,2,6,109,0,1,2,3,-0.282251095,-0.227242622,2,2,2,0,0,0,0,-1.360802854,0,1,-0.051146707,-0.333604995,0.760677566,0.961493573,1.131306579,-0.582409906,-0.388406832,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:13:45,2,6,110,0,1,2,3,-0.282251095,0.657149531,2,1,2,0,0,0,0,0.91197084,0,2,0.109685307,-0.596138545,0.760677566,0.961493573,1.131306579,-0.513464938,-0.265768037,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:14:03,2,6,111,0,1,2,3,-0.282251095,1.246744299,2,1,1,0,0,0,0,1.382199881,0,3,-0.051146707,-0.507745637,0.760677566,0.961493573,1.131306579,-0.449116302,-0.388406832,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:14:26,2,6,112,0,1,2,3,0.604844211,1.246744299,2,1,2,2,0,0,0,1.225456867,1,0,0.109685307,-0.299879023,0.760677566,0.961493573,1.131306579,-0.38891919,-0.273680217,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:14:58,2,7,113,0,1,2,4,-1.1693464,-1.111634774,1,1,1,0,0,0,0,0.128255773,0,0,-0.051146707,-0.557122224,0.778001891,1.016051165,1.131306579,-0.38891919,-0.273680217,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:15:16,2,7,114,0,1,2,4,-0.282251095,-1.111634774,1,2,1,0,0,0,0,-1.752660388,1,0,-0.211978722,-0.542794197,0.778001891,1.016051165,1.222414933,-0.38891919,-0.273680217,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:16:13,2,7,115,0,1,2,4,0.604844211,-1.111634774,1,1,1,0,0,1,0,0.4417418,2,0,-0.372810736,-0.61928382,0.614949426,0.879122307,1.222414933,-0.38891919,-0.273680217,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:16:33,2,7,116,0,1,2,4,1.196241082,-1.111634774,1,1,1,1,0,0,0,-0.106858747,3,0,-0.53364275,-0.5527136,0.63544745,0.932915787,1.222414933,-0.38891919,-0.273680217,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:18:04,2,8,117,0,1,3,4,-1.1693464,-1.111634774,2,1,1,0,0,0,0,0.91197084,0,0,-0.694474764,-0.207959216,0.63544745,0.932915787,1.222414933,-0.332484398,-0.388406832,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:18:30,2,8,118,0,1,3,4,-0.282251095,-1.111634774,2,1,1,0,0,0,0,0.91197084,1,0,-0.855306778,-0.279599353,0.63544745,0.932915787,1.222414933,-0.279469897,-0.496180318,1.87734216
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:19:11,2,8,119,0,1,3,4,0.604844211,-1.111634774,2,2,2,0,0,0,0,-1.047316827,2,0,-0.694474764,-0.174233243,0.63544745,0.932915787,1.222414933,-0.279469897,-0.496180318,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:19:42,2,8,120,0,1,3,4,0.604844211,-0.227242622,2,1,2,0,0,0,0,0.91197084,0,1,-0.53364275,-0.588423453,0.63544745,0.932915787,1.222414933,-0.229573895,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:01,2,8,121,0,1,3,4,0.604844211,0.657149531,2,1,2,0,0,0,0,1.460571387,0,2,-0.372810736,-0.423320491,0.63544745,0.932915787,1.222414933,-0.182529094,-0.28679183,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:19,2,8,122,0,1,3,4,0.604844211,1.246744299,2,1,2,2,0,0,0,0.91197084,0,3,-0.211978722,-0.27166383,0.63544745,0.932915787,1.222414933,-0.310885898,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:56,2,9,123,0,1,3,5,-1.1693464,-1.111634774,1,2,1,0,0,0,0,-1.595917374,0,0,-0.372810736,-0.335368445,0.63544745,0.932915787,1.302804657,-0.310885898,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:21:33,2,9,124,0,1,3,5,-0.282251095,-1.111634774,1,2,1,0,0,0,0,-1.752660388,1,0,-0.53364275,-0.528907032,0.63544745,0.932915787,1.374262189,-0.310885898,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:22:05,2,9,125,0,1,3,5,0.604844211,-1.111634774,1,1,1,0,0,0,0,-0.341973267,2,0,-0.694474764,-0.373943904,0.654806695,0.98372074,1.374262189,-0.310885898,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:22:24,2,9,126,0,1,3,5,1.196241082,-1.111634774,1,2,2,0,0,0,0,-1.752660388,3,0,-0.53364275,-0.612230022,0.654806695,0.98372074,1.150487285,-0.310885898,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:23:00,2,9,127,0,1,3,5,1.196241082,-0.227242622,1,1,2,0,0,0,0,0.20662728,0,1,-0.372810736,1.255263037,0.673119495,0.858768017,1.150487285,-0.310885898,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:23:32,2,9,128,0,1,3,5,1.196241082,0.657149531,1,1,1,1,0,0,0,-0.106858747,0,2,-0.53364275,0.696690397,0.690468462,0.908850283,1.150487285,-0.310885898,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:10,2,10,129,0,1,4,5,-1.1693464,-1.111634774,2,1,1,0,0,0,0,1.382199881,0,0,-0.694474764,-0.539046866,0.690468462,0.908850283,1.150487285,-0.264186437,-0.48452913,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:33,2,10,130,0,1,4,5,-0.282251095,-1.111634774,2,1,2,0,0,0,0,0.20662728,1,0,-0.53364275,-0.238819583,0.690468462,0.908850283,1.150487285,-0.219944842,-0.388406832,1.922890792
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:57,2,10,131,0,1,4,5,-0.282251095,-0.227242622,2,2,1,0,0,0,0,-1.752660388,0,1,-0.694474764,-0.049469189,0.690468462,0.908850283,1.150487285,-0.219944842,-0.388406832,1.641561003
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:26:43,2,10,132,0,1,4,5,0.604844211,-0.227242622,2,1,2,0,0,0,0,1.303828374,1,0,-0.53364275,-0.552052307,0.690468462,0.908850283,1.150487285,-0.177972048,-0.297213882,1.641561003
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:27:16,2,10,133,0,1,4,5,0.604844211,0.657149531,2,1,1,0,0,0,0,1.617314401,0,1,-0.694474764,-0.486584243,0.690468462,0.908850283,1.150487285,-0.138097893,-0.388406832,1.641561003
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:27:43,2,10,134,0,1,4,5,1.196241082,0.657149531,2,1,2,0,0,0,0,0.833599334,1,0,-0.53364275,-0.115378115,0.690468462,0.908850283,1.150487285,-0.100168818,-0.301662318,1.641561003
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:28:17,2,10,135,0,1,4,5,1.196241082,1.246744299,2,1,2,0,0,0,0,0.4417418,0,1,-0.372810736,-0.086060767,0.690468462,0.908850283,1.150487285,-0.06404589,-0.219048496,1.641561003
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:28:38,2,10,136,0,1,4,5,1.196241082,2.425933836,2,2,2,2,2,0,0,-2.222889428,0,2,-0.211978722,-0.219642069,0.690468462,0.908850283,1.150487285,-0.06404589,-0.219048496,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:31:02,3,1,137,0,2,0,0,-1.1693464,-1.111634774,1,1,2,0,0,0,0,-0.106858747,0,0,-0.051146707,-0.400836509,0.706927739,0.792225147,1.150487285,-0.06404589,-0.219048496,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:31:30,3,1,138,0,2,0,0,-1.1693464,-0.227242622,1,1,1,0,0,0,0,-0.49871628,0,1,-0.211978722,-0.561751279,0.722564053,0.841466871,1.150487285,-0.06404589,-0.219048496,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:31:49,3,1,139,0,2,0,0,-0.282251095,-0.227242622,1,1,1,0,0,0,0,0.67685632,1,0,-0.372810736,-0.356750271,0.737437619,0.88830656,1.150487285,-0.06404589,-0.219048496,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:32:17,3,1,140,0,2,0,0,0.604844211,-0.227242622,1,1,2,0,0,0,0,0.049884267,2,0,-0.211978722,-0.483057344,0.75160292,0.780500927,1.150487285,-0.06404589,-0.219048496,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:32:40,3,1,141,0,2,0,0,0.604844211,0.657149531,1,1,2,0,0,0,0,0.520113307,0,1,-0.051146707,-0.33073939,0.623291645,0.67770951,1.150487285,-0.06404589,-0.219048496,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:33:07,3,1,142,0,2,0,0,0.604844211,1.246744299,1,1,2,2,0,0,0,0.049884267,0,2,0.109685307,0.110563857,0.639407296,0.57959043,1.150487285,-0.06404589,-0.219048496,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:00,3,2,143,0,2,0,1,-1.1693464,-1.111634774,2,1,2,0,0,0,1,0.67685632,0,0,0.270517321,-0.605617086,0.639407296,0.57959043,1.150487285,-0.174262824,-0.305696947,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:14,3,2,144,0,2,0,1,-1.1693464,-0.227242622,2,1,2,0,0,0,0,0.520113307,0,1,0.431349335,-0.61553649,0.639407296,0.57959043,1.150487285,-0.279469897,-0.388406832,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:26,3,2,145,0,2,0,1,-1.1693464,0.657149531,2,1,2,0,0,0,0,-0.106858747,0,2,0.59218135,-0.37151916,0.639407296,0.57959043,1.150487285,-0.241770696,-0.309372942,1.69514763
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:43,3,2,146,0,2,0,1,-1.1693464,1.246744299,2,2,1,0,0,0,0,-1.125688334,0,3,0.431349335,-0.521853233,0.639407296,0.57959043,1.150487285,-0.241770696,-0.309372942,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:35:20,3,2,147,0,2,0,1,-0.282251095,1.246744299,2,1,2,2,0,0,1,0.049884267,1,0,0.59218135,-0.581810518,0.639407296,0.57959043,1.150487285,-0.340935986,-0.388406832,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:36:02,3,3,148,0,2,0,2,-1.1693464,-1.111634774,1,1,2,0,0,0,0,-0.890573814,0,0,0.753013364,-0.46762716,0.654806695,0.485832198,1.150487285,-0.340935986,-0.388406832,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:36:24,3,3,149,0,2,0,2,-1.1693464,-0.227242622,1,1,1,0,0,0,0,-0.812202307,0,1,0.59218135,-0.517665041,0.536967813,0.396150411,1.150487285,-0.340935986,-0.388406832,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:36:45,3,3,150,0,2,0,2,-0.282251095,-0.227242622,1,1,2,0,0,0,0,-0.02848724,1,0,0.753013364,-0.305610234,0.553891482,0.31028487,1.150487285,-0.340935986,-0.388406832,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:37:07,3,3,151,0,2,0,2,-0.282251095,0.657149531,1,1,1,0,0,0,0,0.4417418,0,1,0.59218135,0.588017819,0.570109999,0.361360063,1.150487285,-0.340935986,-0.388406832,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:37:51,3,3,152,0,2,0,2,0.604844211,0.657149531,1,1,1,0,0,0,0,0.049884267,1,0,0.431349335,-0.532433931,0.585666535,0.410350553,1.150487285,-0.340935986,-0.388406832,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:38:11,3,3,153,0,2,0,2,1.196241082,0.657149531,1,1,1,1,0,0,0,-0.655459294,2,0,0.270517321,-0.170045051,0.600600809,0.457381424,1.150487285,-0.340935986,-0.388406832,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:39:52,3,4,154,0,2,1,2,-1.1693464,-1.111634774,2,1,2,0,0,0,0,1.538942894,0,0,0.431349335,-0.588864316,0.600600809,0.457381424,1.150487285,-0.303533217,-0.312736086,1.455417984
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:40:05,3,4,155,0,2,1,2,-1.1693464,-0.227242622,2,2,2,0,0,0,0,-1.987774908,0,1,0.59218135,-0.331400683,0.600600809,0.457381424,1.150487285,-0.303533217,-0.312736086,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:40:32,3,4,156,0,2,1,2,-1.1693464,0.657149531,2,1,2,0,0,0,0,0.049884267,0,2,0.753013364,-0.267255207,0.600600809,0.457381424,1.150487285,-0.267688896,-0.240218288,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:40:48,3,4,157,0,2,1,2,-1.1693464,1.246744299,2,1,2,2,0,0,1,0.520113307,0,3,0.913845378,-0.585337417,0.600600809,0.457381424,1.150487285,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:41:19,3,5,158,0,2,1,3,-1.1693464,-1.111634774,1,1,1,0,0,0,0,-0.341973267,0,0,0.753013364,-0.427067821,0.495377619,0.377049828,1.150487285,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:41:35,3,5,159,0,2,1,3,-0.282251095,-1.111634774,1,1,1,0,0,0,0,-0.49871628,1,0,0.59218135,0.078380903,0.511473824,0.422912218,1.150487285,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:41:56,3,5,160,0,2,1,3,0.604844211,-1.111634774,1,1,2,0,0,0,0,-0.577087787,2,0,0.753013364,0.73989491,0.411902961,0.346262364,1.150487285,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:42:22,3,5,161,0,2,1,3,0.604844211,-0.227242622,1,2,1,0,0,0,0,-0.812202307,0,1,0.59218135,-0.590627765,0.411902961,0.346262364,1.222414933,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:42:54,3,5,162,0,2,1,3,1.196241082,-0.227242622,1,1,2,0,0,0,0,-0.185230254,1,0,0.753013364,-0.256454078,0.428948837,0.272451394,1.222414933,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:43:17,3,5,163,0,2,1,3,1.196241082,0.657149531,1,2,2,0,0,0,0,-1.282431348,0,1,0.913845378,-0.481073463,0.428948837,0.272451394,1.027182746,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:43:52,3,5,164,0,2,1,3,1.196241082,1.246744299,1,1,1,0,0,0,0,0.598484814,0,2,0.753013364,-0.449551802,0.445374863,0.317713989,1.027182746,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:44:10,3,5,165,0,2,1,3,2.379034823,1.246744299,1,1,2,0,0,0,0,0.363370293,1,0,0.913845378,-0.608482692,0.461214246,0.247048918,1.027182746,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:44:34,3,5,166,0,2,1,3,1.196241082,1.246744299,1,1,1,0,0,0,0,-0.106858747,0,0,0.753013364,0.058101233,0.47649786,0.291169009,1.027182746,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:45:03,3,5,167,0,2,1,3,2.379034823,1.246744299,1,1,1,1,0,0,0,0.128255773,1,0,0.59218135,-0.599224582,0.491254453,0.333767717,1.027182746,-0.360253899,-0.315824688,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:46:32,3,6,168,0,2,2,3,-1.1693464,-1.111634774,2,1,2,0,0,0,0,-0.106858747,0,0,0.753013364,-0.42883127,0.491254453,0.333767717,1.027182746,-0.324708938,-0.24614583,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:47:11,3,6,169,0,2,2,3,-1.1693464,-0.227242622,2,1,2,0,0,0,1,1.225456867,0,1,0.913845378,-0.623912875,0.491254453,0.333767717,1.027182746,-0.412525901,-0.318671046,1.512953099
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:47:27,3,6,170,0,2,2,3,-1.1693464,0.657149531,2,2,2,0,0,0,0,-1.439174361,0,2,1.074677392,0.014014995,0.491254453,0.333767717,1.027182746,-0.412525901,-0.318671046,1.565008679
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:48:00,3,6,171,0,2,2,3,-1.1693464,1.246744299,2,2,2,2,0,0,0,0.20662728,0,3,1.235509406,0.382355517,0.491254453,0.333767717,1.027182746,-0.412525901,-0.318671046,1.612331934
