,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,continuous_wins_p1,continuous_wins_p2,Player_socre_margin,Players_run_distance_difference,p1_first_serve_success_count,p1_first_serve_total_count,p1_first_serve_win_count,p1_second_serve_win_count,p1_second_serve_total_count,p2_first_serve_success_count,p2_first_serve_total_count,p2_first_serve_win_count,p2_second_serve_win_count,p2_second_serve_total_count,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_double_fault_count2r,p2_double_fault_count2r,p1_unf_err_count2r,p2_unf_err_count2r,s_change
3129,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:47:49,3,5,145,1,1,3,1,15,15,2,1,2,77,68,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.62,17.682,7,121.0,3.0,2.0,2.0,0,1,9,4.938000000000002,39,43,28,14,19,49,56,31,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.875,0.5535714285714286,0.4583333333333333,0,0,0,0,0,1,0
3130,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:48:24,3,5,146,1,1,3,1,15,30,2,1,1,78,68,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022,3.63,2,127.0,4.0,2.0,1.0,0,2,10,1.3920000000000003,39,43,28,14,19,50,57,31,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.8771929824561403,0.543859649122807,0.4583333333333333,0,0,0,0,0,0,1
3131,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:48:49,3,5,147,1,1,3,1,30,30,2,1,2,78,69,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.533,8.342,3,132.0,4.0,1.0,2.0,1,0,9,1.190999999999999,39,43,28,14,19,51,58,32,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.8793103448275862,0.5517241379310345,0.4583333333333333,0,0,0,0,0,0,1
3132,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:49:17,3,5,148,1,1,3,1,30,40,2,1,1,79,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.82,11.537,4,123.0,1.0,2.0,2.0,0,1,10,3.2829999999999995,39,43,28,14,19,52,59,32,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.8813559322033898,0.5423728813559322,0.4583333333333333,0,0,0,0,0,1,2
3133,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:49:47,3,5,149,1,1,3,1,40,40,2,1,1,80,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.584,16.258,4,129.0,4.0,2.0,2.0,1,0,11,8.326,39,43,28,14,19,53,60,32,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.8833333333333333,0.5333333333333333,0.4583333333333333,0,0,0,0,0,1,0
3134,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:50:25,3,5,150,1,1,3,1,60,40,2,1,2,80,70,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,11.277,12.434,5,132.0,4.0,2.0,2.0,2,0,10,-1.157,39,43,28,14,19,54,61,33,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.8852459016393442,0.5409836065573771,0.4583333333333333,0,0,0,0,0,1,0
3135,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:51:13,3,5,151,1,1,3,1,40,40,2,1,2,80,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0.579,1,132.0,4.0,1.0,,0,0,9,0.04500000000000004,39,43,28,14,19,54,62,33,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.8709677419354839,0.532258064516129,0.4583333333333333,0,1,0,0,0,0,1
3136,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:51:35,3,5,152,1,1,3,1,40,60,2,1,2,80,72,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.534,12.762,5,132.0,5.0,2.0,2.0,0,1,8,7.7719999999999985,39,43,28,14,19,55,63,34,11,24,0.9069767441860465,0.6511627906976745,0.7368421052631579,0.873015873015873,0.5396825396825397,0.4583333333333333,0,1,0,0,0,0,1
3137,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:53:34,3,6,153,1,1,3,2,0,0,1,2,1,81,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.198,29.818,7,98.0,4.0,2.0,1.0,0,0,9,-6.620000000000001,39,43,28,15,20,55,63,34,11,24,0.9069767441860465,0.6511627906976745,0.75,0.873015873015873,0.5396825396825397,0.4583333333333333,0,1,0,0,0,0,2
3138,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:54:35,3,6,154,1,1,3,2,15,0,1,2,2,81,73,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.267,6.25,2,92.0,3.0,2.0,2.0,1,0,8,1.0170000000000003,39,43,28,15,21,55,63,34,11,24,0.9069767441860465,0.6511627906976745,0.7142857142857143,0.873015873015873,0.5396825396825397,0.4583333333333333,0,0,0,0,0,0,1
3139,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:55:18,3,6,155,1,1,3,2,15,15,1,1,1,82,73,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.036,15.405,3,112.0,5.0,1.0,2.0,0,1,9,-7.369,40,44,29,15,21,55,63,34,11,24,0.9090909090909091,0.6590909090909091,0.7142857142857143,0.873015873015873,0.5396825396825397,0.4583333333333333,0,0,0,0,0,0,2
3140,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:55:51,3,6,156,1,1,3,2,30,15,1,1,1,83,73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.014,11.891,3,109.0,5.0,2.0,2.0,1,0,10,-2.8770000000000007,41,45,30,15,21,55,63,34,11,24,0.9111111111111111,0.6666666666666666,0.7142857142857143,0.873015873015873,0.5396825396825397,0.4583333333333333,0,0,0,0,0,0,0
3141,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:56:29,3,6,157,1,1,3,2,40,15,1,2,1,84,73,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.353,6.671,3,120.0,2.0,2.0,2.0,2,0,11,0.6819999999999995,41,45,30,16,22,55,63,34,11,24,0.9111111111111111,0.6666666666666666,0.7272727272727273,0.873015873015873,0.5396825396825397,0.4583333333333333,0,0,0,0,0,0,0
3142,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:57:24,3,7,158,1,1,4,2,0,0,2,1,2,84,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.548,4.983,1,116.0,5.0,1.0,2.0,0,0,10,1.5650000000000004,41,45,30,16,22,56,64,35,11,24,0.9111111111111111,0.6666666666666666,0.7272727272727273,0.875,0.546875,0.4583333333333333,0,0,0,0,0,0,0
3143,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:57:49,3,7,159,1,1,4,2,0,15,2,1,2,84,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.672,30.585,5,124.0,4.0,2.0,2.0,0,1,9,5.086999999999996,41,45,30,16,22,57,65,36,11,24,0.9111111111111111,0.6666666666666666,0.7272727272727273,0.8769230769230769,0.5538461538461539,0.4583333333333333,0,0,0,0,0,0,0
3144,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:58:19,3,7,160,1,1,4,2,0,30,2,1,2,84,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.337,4.113,1,119.0,5.0,2.0,1.0,0,2,8,0.2239999999999993,41,45,30,16,22,58,66,37,11,24,0.9111111111111111,0.6666666666666666,0.7272727272727273,0.8787878787878788,0.5606060606060606,0.4583333333333333,0,0,0,0,0,0,1
3145,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:58:43,3,7,161,1,1,4,2,0,40,2,1,2,84,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793,1.625,1,123.0,4.0,2.0,,0,3,7,1.1680000000000001,41,45,30,16,22,58,67,37,11,24,0.9111111111111111,0.6666666666666666,0.7272727272727273,0.8656716417910447,0.5522388059701493,0.4583333333333333,0,0,0,0,0,0,2
3146,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:00:26,3,8,162,1,1,4,3,0,0,1,2,2,84,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.974,9.214,2,100.0,1.0,2.0,2.0,0,0,6,-1.2400000000000002,41,45,30,16,23,58,67,37,11,24,0.9111111111111111,0.6666666666666666,0.6956521739130435,0.8656716417910447,0.5522388059701493,0.4583333333333333,0,0,0,0,1,0,2
3147,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:01:05,3,8,163,1,1,4,3,0,15,1,1,1,85,78,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.74,41.368,7,124.0,3.0,2.0,1.0,0,1,7,-11.628000000000004,42,46,31,16,23,58,67,37,11,24,0.9130434782608695,0.6739130434782609,0.6956521739130435,0.8656716417910447,0.5522388059701493,0.4583333333333333,0,0,0,0,1,0,2
3148,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:01:43,3,8,164,1,1,4,3,15,15,1,1,2,85,79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.065,12.179,2,111.0,1.0,2.0,,1,0,6,1.8859999999999992,42,47,31,16,23,58,67,37,11,24,0.8936170212765957,0.6595744680851063,0.6956521739130435,0.8656716417910447,0.5522388059701493,0.4583333333333333,0,0,0,0,2,0,2
3149,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:02:18,3,8,165,1,1,4,3,15,30,1,1,1,86,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.646,15.083,3,129.0,1.0,1.0,2.0,0,1,7,2.5630000000000006,43,48,32,16,23,58,67,37,11,24,0.8958333333333334,0.6666666666666666,0.6956521739130435,0.8656716417910447,0.5522388059701493,0.4583333333333333,0,0,0,0,1,0,2
3150,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:02:58,3,8,166,1,1,4,3,30,30,1,2,1,87,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.011,37.06,7,127.0,2.0,2.0,1.0,1,0,8,-12.049000000000003,43,48,32,17,24,58,67,37,11,24,0.8958333333333334,0.6666666666666666,0.7083333333333334,0.8656716417910447,0.5522388059701493,0.4583333333333333,0,0,0,0,1,0,2
3151,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:03:53,3,8,167,1,1,4,3,40,30,1,1,1,88,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352,6.49,1,121.0,4.0,2.0,1.0,2,0,9,-2.138,44,49,33,17,24,58,67,37,11,24,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8656716417910447,0.5522388059701493,0.4583333333333333,0,0,0,0,0,0,2
3152,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:04:34,3,9,168,1,1,5,3,0,0,2,1,1,89,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.485,7.014,2,123.0,3.0,2.0,2.0,0,0,10,4.470999999999999,44,49,33,17,24,59,68,37,11,24,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8676470588235294,0.5441176470588235,0.4583333333333333,0,0,0,0,0,1,1
3153,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:04:56,3,9,169,1,1,5,3,15,0,2,1,2,89,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.145,6.68,1,123.0,2.0,2.0,1.0,1,0,9,1.4649999999999999,44,49,33,17,24,60,69,38,11,24,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8695652173913043,0.5507246376811594,0.4583333333333333,0,0,0,0,0,1,1
3154,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:05:17,3,9,170,1,1,5,3,15,15,2,2,1,90,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.576,15.067,4,106.0,1.0,2.0,2.0,0,1,10,1.5090000000000003,44,49,33,17,24,60,69,38,11,25,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8695652173913043,0.5507246376811594,0.44,0,0,0,0,0,2,1
3155,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:06:04,3,9,171,1,1,5,3,30,15,2,2,1,91,80,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.222,25.907,6,102.0,1.0,2.0,2.0,1,0,11,-9.684999999999999,44,49,33,17,24,60,69,38,11,26,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8695652173913043,0.5507246376811594,0.4230769230769231,0,0,0,0,0,1,2
3156,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:07:01,3,9,172,1,1,5,3,40,15,2,1,2,91,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.603,6.651,1,132.0,4.0,2.0,1.0,2,0,10,5.952,44,49,33,17,24,61,70,39,11,26,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8714285714285714,0.5571428571428572,0.4230769230769231,0,0,0,0,0,1,1
3157,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:07:26,3,9,173,1,1,5,3,40,30,2,2,2,91,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14.225,20.654,3,105.0,1.0,2.0,2.0,0,1,9,-6.429,44,49,33,17,24,61,70,39,12,27,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8714285714285714,0.5571428571428572,0.4444444444444444,0,0,0,0,1,0,1
3158,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:08:15,3,9,174,1,1,5,3,40,40,2,2,1,92,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.074,28.221,8,114.0,4.0,2.0,2.0,0,2,10,0.8530000000000015,44,49,33,17,24,61,70,39,12,28,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8714285714285714,0.5571428571428572,0.42857142857142855,0,0,0,0,1,0,2
3159,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:09:11,3,9,175,1,1,5,3,60,40,2,1,1,93,82,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17.891,13.591,4,123.0,1.0,2.0,2.0,1,0,11,4.299999999999999,44,49,33,17,24,62,71,39,12,28,0.8979591836734694,0.673469387755102,0.7083333333333334,0.8732394366197183,0.5492957746478874,0.42857142857142855,0,0,0,0,1,1,0
3160,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:15:45,4,1,178,2,1,0,0,0,30,1,1,1,94,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.28,10.891,3,119.0,2.0,2.0,2.0,0,0,10,-0.6110000000000007,45,50,34,17,24,62,71,39,12,28,0.9,0.68,0.7083333333333334,0.8732394366197183,0.5492957746478874,0.42857142857142855,0,0,0,0,0,2,0
3161,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:16:17,4,1,179,2,1,0,0,15,30,1,2,1,95,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,6.62,1,92.0,3.0,2.0,1.0,1,0,11,-1.6239999999999997,45,50,34,18,25,62,71,39,12,28,0.9,0.68,0.72,0.8732394366197183,0.5492957746478874,0.42857142857142855,0,0,0,0,0,2,1
3162,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:17:18,4,1,180,2,1,0,0,30,30,1,1,1,96,84,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0.822,1,111.0,5.0,1.0,,2,0,12,-0.04499999999999993,45,51,34,18,25,62,71,39,12,28,0.8823529411764706,0.6666666666666666,0.72,0.8732394366197183,0.5492957746478874,0.42857142857142855,1,0,0,0,0,1,2
3163,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:17:44,4,1,181,2,1,0,0,40,30,1,1,1,97,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585,5.856,1,113.0,4.0,2.0,2.0,3,0,13,-1.271,46,52,35,18,25,62,71,39,12,28,0.8846153846153846,0.6730769230769231,0.72,0.8732394366197183,0.5492957746478874,0.42857142857142855,1,0,0,0,0,0,2
3164,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:19:19,4,2,183,2,1,1,0,0,15,2,2,1,98,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.685,25.304,2,101.0,1.0,2.0,1.0,0,0,13,-12.618999999999998,46,52,35,18,25,62,71,39,12,29,0.8846153846153846,0.6730769230769231,0.72,0.8732394366197183,0.5492957746478874,0.41379310344827586,1,0,0,0,0,0,2
3165,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:19:57,4,2,184,2,1,1,0,15,15,2,1,2,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.655,14.828,3,128.0,4.0,2.0,2.0,1,0,12,1.8270000000000017,46,52,35,18,25,63,72,40,12,29,0.8846153846153846,0.6730769230769231,0.72,0.875,0.5555555555555556,0.41379310344827586,0,0,0,0,0,0,1
3166,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:20:27,4,2,185,2,1,1,0,15,30,2,1,1,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.227,7.194,2,124.0,3.0,2.0,1.0,0,1,13,1.0330000000000004,46,52,35,18,25,64,73,40,12,29,0.8846153846153846,0.6730769230769231,0.72,0.8767123287671232,0.547945205479452,0.41379310344827586,0,0,0,0,0,0,1
3167,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:20:56,4,2,186,2,1,1,0,30,30,2,1,2,99,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.476,1,133.0,4.0,2.0,,1,0,12,0.22399999999999998,46,52,35,18,25,64,74,40,12,29,0.8846153846153846,0.6730769230769231,0.72,0.8648648648648649,0.5405405405405406,0.41379310344827586,0,1,0,0,0,0,2
3168,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:21:21,4,2,187,2,1,1,0,30,40,2,2,2,99,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699,6.183,1,100.0,1.0,2.0,1.0,0,1,11,-0.484,46,52,35,18,25,64,74,40,13,30,0.8846153846153846,0.6730769230769231,0.72,0.8648648648648649,0.5405405405405406,0.43333333333333335,0,1,0,0,0,0,1
3169,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:22:27,4,3,188,2,1,1,1,0,0,1,2,1,100,88,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.273,23.065,7,93.0,4.0,2.0,1.0,0,0,12,-2.7920000000000016,46,52,35,19,26,64,74,40,13,30,0.8846153846153846,0.6730769230769231,0.7307692307692307,0.8648648648648649,0.5405405405405406,0.43333333333333335,0,1,0,0,0,0,2
3170,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:24:23,4,3,190,2,1,1,1,15,15,1,1,1,101,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.657,17.012,3,124.0,4.0,2.0,2.0,0,0,12,1.6449999999999996,47,53,36,19,26,64,74,40,13,30,0.8867924528301887,0.6792452830188679,0.7307692307692307,0.8648648648648649,0.5405405405405406,0.43333333333333335,0,0,0,0,0,0,1
3171,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:24:55,4,3,191,2,1,1,1,30,15,1,2,2,101,90,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.863,7.725,2,94.0,3.0,2.0,2.0,1,0,11,0.1380000000000008,47,53,36,19,27,64,74,40,13,30,0.8867924528301887,0.6792452830188679,0.7037037037037037,0.8648648648648649,0.5405405405405406,0.43333333333333335,0,0,0,0,0,0,2
3172,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:25:39,4,3,192,2,1,1,1,30,30,1,1,1,102,90,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.467,23.07,5,112.0,5.0,1.0,2.0,0,1,12,-6.6030000000000015,48,54,37,19,27,64,74,40,13,30,0.8888888888888888,0.6851851851851852,0.7037037037037037,0.8648648648648649,0.5405405405405406,0.43333333333333335,0,0,0,0,0,0,0
3173,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:26:15,4,3,193,2,1,1,1,40,30,1,1,1,103,90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.851,13.02,3,109.0,1.0,2.0,2.0,1,0,13,-2.1689999999999987,49,55,38,19,27,64,74,40,13,30,0.8909090909090909,0.6909090909090909,0.7037037037037037,0.8648648648648649,0.5405405405405406,0.43333333333333335,0,0,0,0,0,0,0
3174,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:28:42,4,4,194,2,1,2,1,0,0,2,1,2,103,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.189,12.525,1,129.0,4.0,2.0,1.0,0,0,12,4.664,49,55,38,19,27,65,75,41,13,30,0.8909090909090909,0.6909090909090909,0.7037037037037037,0.8666666666666667,0.5466666666666666,0.43333333333333335,0,0,0,0,0,0,1
3175,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:29:07,4,4,195,2,1,2,1,0,15,2,1,2,103,92,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,61.447,23.279,5,126.0,5.0,2.0,2.0,0,1,11,38.168000000000006,49,55,38,19,27,66,76,42,13,30,0.8909090909090909,0.6909090909090909,0.7037037037037037,0.868421052631579,0.5526315789473685,0.43333333333333335,0,0,0,0,0,0,1
3176,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:29:44,4,4,196,2,1,2,1,0,30,2,1,2,103,93,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.953,20.844,5,123.0,5.0,1.0,1.0,0,2,10,6.108999999999998,49,55,38,19,27,67,77,43,13,30,0.8909090909090909,0.6909090909090909,0.7037037037037037,0.8701298701298701,0.5584415584415584,0.43333333333333335,0,0,0,0,0,0,1
3177,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:30:16,4,4,197,2,1,2,1,0,40,2,2,2,103,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,4.036,1,109.0,3.0,2.0,1.0,0,3,9,1.2140000000000004,49,55,38,19,27,67,77,43,14,31,0.8909090909090909,0.6909090909090909,0.7037037037037037,0.8701298701298701,0.5584415584415584,0.45161290322580644,0,0,0,0,0,0,2
3178,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:44:56,4,5,198,2,1,2,2,0,0,1,2,1,104,94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065,6.341,3,95.0,2.0,2.0,2.0,0,0,10,-0.2759999999999998,49,55,38,20,28,67,77,43,14,31,0.8909090909090909,0.6909090909090909,0.7142857142857143,0.8701298701298701,0.5584415584415584,0.45161290322580644,0,0,0,0,0,0,1
3179,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:45:38,4,5,199,2,1,2,2,15,0,1,1,1,105,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.432,14.554,3,117.0,4.0,2.0,1.0,1,0,11,2.8779999999999983,50,56,39,20,28,67,77,43,14,31,0.8928571428571429,0.6964285714285714,0.7142857142857143,0.8701298701298701,0.5584415584415584,0.45161290322580644,0,0,0,0,0,1,1
3180,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:46:06,4,5,200,2,1,2,2,30,0,1,1,1,106,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.527,25.151,7,116.0,5.0,2.0,1.0,2,0,12,-1.6239999999999988,51,57,40,20,28,67,77,43,14,31,0.8947368421052632,0.7017543859649122,0.7142857142857143,0.8701298701298701,0.5584415584415584,0.45161290322580644,0,0,0,0,0,2,2
3181,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:46:38,4,5,201,2,1,2,2,40,0,1,1,1,107,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,4.238,1,120.0,3.0,2.0,2.0,3,0,13,0.7569999999999997,52,58,41,20,28,67,77,43,14,31,0.896551724137931,0.7068965517241379,0.7142857142857143,0.8701298701298701,0.5584415584415584,0.45161290322580644,0,0,0,0,0,2,1
3182,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:48:17,4,6,202,2,1,3,2,0,0,2,2,2,107,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.617,25.791,7,105.0,1.0,2.0,1.0,0,0,12,-0.1739999999999995,52,58,41,20,28,67,77,43,15,32,0.896551724137931,0.7068965517241379,0.7142857142857143,0.8701298701298701,0.5584415584415584,0.46875,0,0,0,0,1,1,1
3183,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:49:01,4,6,203,2,1,3,2,0,15,2,1,1,108,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.04,24.82,6,120.0,1.0,2.0,2.0,0,1,13,-0.7800000000000011,52,58,41,20,28,68,78,43,15,32,0.896551724137931,0.7068965517241379,0.7142857142857143,0.8717948717948718,0.5512820512820513,0.46875,0,0,0,0,1,1,1
3184,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:49:40,4,6,204,2,1,3,2,15,15,2,2,2,108,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.246,8.216,1,110.0,4.0,2.0,1.0,1,0,12,3.030000000000001,52,58,41,20,28,68,78,43,16,33,0.896551724137931,0.7068965517241379,0.7142857142857143,0.8717948717948718,0.5512820512820513,0.48484848484848486,0,0,0,0,1,1,1
