权重,server,Players_run_distance_difference,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_no,continuous_wins_p1,continuous_wins_p2,Player_socre_margin,serve_depth,p1_m,p2_m
,2,-0.466084142,1.332380269,0.628086067,0.766873164,-0.360253899,-0.896481839,-1.037770325,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.833599334,0.424327036,1,0,2,-1.016138793,0.660747351,,
,2,-0.540369454,1.332380269,0.628086067,0.766873164,-0.138097893,-0.388406832,-1.037770325,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.520113307,1.187943159,1,1,0,-1.176970807,-1.513437773,,
,2,-0.215233445,1.332380269,0.628086067,0.766873164,0.034690113,0.006762618,-1.037770325,-0.379129612,-0.364998198,-0.589470429,-0.637767728,1.068713854,-1.102905211,1,0,0,-1.016138793,-1.513437773,,
,2,-0.570568527,1.332380269,0.628086067,0.766873164,0.172920517,0.322898178,-1.037770325,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.990342347,0.424327036,1,0,1,-0.855306778,0.660747351,,
,1,0.153988802,1.332380269,0.628086067,1.222414933,0.172920517,0.322898178,-1.037770325,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.812202307,0.424327036,2,0,0,-1.016138793,0.660747351,,
,1,-0.018608822,1.332380269,1.161538077,1.222414933,0.172920517,0.322898178,-1.037770325,-0.379129612,-0.364998198,-0.589470429,2.891725963,0.755227827,0.424327036,1,1,0,-1.176970807,0.660747351,,
,1,-0.568584646,1.332380269,1.481609283,1.222414933,0.172920517,0.322898178,-1.037770325,2.140680382,-0.364998198,-0.589470429,2.891725963,1.225456867,0.424327036,1,2,0,-1.016138793,-1.513437773,,
,1,-0.550068426,1.332380269,1.481609283,1.495739994,0.172920517,0.322898178,-1.037770325,2.140680382,-0.364998198,-0.589470429,2.891725963,-0.655459294,-1.102905211,2,3,0,-0.855306778,0.660747351,,
,2,-0.257556234,1.332380269,1.481609283,1.495739994,0.28601812,-0.065086373,-1.037770325,2.140680382,-0.364998198,-0.589470429,2.891725963,-1.047316827,-0.339289088,1,0,0,-0.694474764,0.660747351,,
,2,0.103289627,1.332380269,1.481609283,1.495739994,0.28601812,-0.065086373,-0.517214524,-0.379129612,-0.364998198,-0.589470429,2.891725963,-1.752660388,-0.339289088,2,1,0,-0.855306778,0.660747351,,
,2,-0.397750472,1.332380269,1.481609283,1.495739994,0.380266123,0.204347343,-0.517214524,-0.379129612,-0.364998198,1.212948767,1.126979118,0.049884267,-0.339289088,1,0,1,-1.016138793,0.660747351,,
,2,-0.651687206,1.332380269,1.481609283,1.495739994,-0.018475427,-0.114827982,-0.517214524,-0.379129612,2.254624283,1.212948767,-0.637767728,0.4417418,1.187943159,1,0,2,-1.176970807,-1.513437773,,
,2,-0.676375499,1.332380269,1.481609283,1.495739994,-0.360253899,-0.388406832,-0.517214524,-0.379129612,4.874246763,1.212948767,-0.637767728,0.20662728,1.187943159,1,0,3,-1.016138793,-1.513437773,,
,1,-0.473358371,0.316019908,0.628086067,1.495739994,-0.360253899,-0.388406832,-0.517214524,-0.379129612,4.874246763,-0.589470429,-0.637767728,0.049884267,1.187943159,1,0,0,-1.176970807,-1.513437773,,
,1,-0.585778279,0.461214246,0.018426628,1.495739994,-0.360253899,-0.388406832,-0.517214524,-0.379129612,2.254624283,1.212948767,-0.637767728,0.598484814,1.187943159,1,0,0,-0.855306778,0.660747351,,
,1,0.490807663,0.570109999,-0.438817951,1.495739994,-0.360253899,-0.388406832,-0.517214524,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.91197084,0.424327036,1,0,1,-0.694474764,0.660747351,,
,1,-0.387610637,0.654806695,-0.083183278,1.495739994,-0.360253899,-0.388406832,-0.517214524,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.284998787,1.187943159,1,0,2,-0.855306778,-1.513437773,,
,1,-0.50267572,0.112747836,-0.438817951,1.495739994,-0.360253899,-0.388406832,-0.517214524,2.140680382,-0.364998198,-0.589470429,-0.637767728,1.147085361,0.424327036,1,1,0,-1.016138793,0.660747351,,
,1,1.894954357,0.223623512,-0.729791775,1.495739994,-0.360253899,-0.388406832,-0.517214524,2.140680382,-0.364998198,1.212948767,-0.637767728,0.67685632,-1.102905211,1,2,0,-0.855306778,0.660747351,,
,1,-0.242787344,0.316019908,-0.438817951,1.495739994,-0.360253899,-0.388406832,-0.517214524,2.140680382,-0.364998198,1.212948767,-0.637767728,0.91197084,0.424327036,1,0,1,-1.016138793,0.660747351,,
,1,-0.45836905,0.316019908,-0.438817951,1.677956701,-0.360253899,-0.388406832,-0.517214524,-0.379129612,-0.364998198,1.212948767,-0.637767728,-0.733830801,0.424327036,2,0,0,-1.176970807,0.660747351,,
,1,-0.468068023,0.316019908,-0.438817951,1.808111492,-0.360253899,-0.388406832,-0.517214524,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.282431348,-1.866521334,2,1,0,-1.016138793,0.660747351,,
,2,-0.518326334,0.316019908,-0.438817951,1.808111492,-0.241770696,-0.625508502,-0.517214524,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.284998787,-0.339289088,1,0,0,-0.855306778,0.660747351,,
,2,8.017430718,0.316019908,-0.438817951,1.808111492,-0.138097893,-0.388406832,-0.517214524,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.4417418,-1.102905211,1,1,0,-1.016138793,0.660747351,,
,2,-0.203771023,0.316019908,-0.438817951,1.808111492,-0.04662189,-0.179199476,-0.517214524,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.4417418,1.187943159,1,0,1,-1.176970807,-1.513437773,,
,2,1.43513489,0.316019908,-0.438817951,1.808111492,0.034690113,0.006762618,-0.517214524,-0.379129612,-0.364998198,3.015367963,-0.637767728,0.049884267,-0.339289088,1,0,2,-1.016138793,0.660747351,,
,2,-0.29569083,0.316019908,-0.438817951,1.808111492,0.107442957,0.173149755,-0.517214524,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.520113307,1.187943159,1,0,3,-0.855306778,-1.513437773,,
,1,-0.422218335,0.394201475,-0.192609332,1.808111492,0.107442957,0.173149755,-0.517214524,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.4417418,-1.102905211,1,0,0,-1.016138793,0.660747351,,
,1,-0.306932821,0.394201475,-0.192609332,1.905727586,0.107442957,0.173149755,-0.517214524,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.204059841,-1.866521334,2,1,0,-1.176970807,0.660747351,,
,1,0.733061543,0.025631234,-0.438817951,1.905727586,0.107442957,0.173149755,-0.517214524,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.284998787,1.187943159,1,2,0,-1.016138793,-1.513437773,,
,1,0.275446388,0.025631234,-0.438817951,1.981651214,0.107442957,0.173149755,-0.517214524,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.341973267,-1.102905211,2,3,0,-0.855306778,0.660747351,,
,2,-0.574095426,0.025631234,-0.438817951,1.981651214,0.107442957,0.173149755,-0.810027162,-0.379129612,-0.364998198,-0.589470429,1.126979118,-1.125688334,0.424327036,2,0,0,-1.016138793,0.660747351,,
,2,-0.427067821,0.025631234,-0.438817951,1.981651214,0.172920517,0.322898178,-0.810027162,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.4417418,1.187943159,1,0,1,-1.176970807,-1.513437773,,
,2,0.291097003,0.025631234,-0.438817951,1.981651214,0.232162119,0.458384847,-0.810027162,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.363370293,1.187943159,1,0,2,-1.016138793,-1.513437773,,
,2,-0.618622527,0.025631234,-0.438817951,1.981651214,0.003274112,0.258234086,-0.810027162,-0.379129612,2.254624283,-0.589470429,-0.637767728,0.67685632,1.187943159,1,0,3,-0.855306778,-1.513437773,,
,1,-0.090248959,0.025631234,-0.438817951,2.042390116,0.003274112,0.258234086,-0.810027162,-0.379129612,2.254624283,-0.589470429,-0.637767728,-0.577087787,1.187943159,2,0,0,-1.016138793,0.660747351,,
,1,-0.426626958,0.112747836,-0.225437148,2.042390116,0.003274112,0.258234086,-0.810027162,-0.379129612,2.254624283,-0.589470429,-0.637767728,1.382199881,-0.339289088,1,1,0,-1.176970807,0.660747351,,
,1,2.168289035,0.188974863,-0.438817951,2.042390116,0.003274112,0.258234086,-0.810027162,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.049884267,1.187943159,1,2,0,-1.016138793,-1.513437773,,
,1,-0.062474629,0.188974863,-0.438817951,1.595130925,0.003274112,0.258234086,-0.810027162,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.752660388,-1.866521334,2,0,1,-0.855306778,0.660747351,,
,1,2.627667639,0.188974863,-0.438817951,1.677956701,0.003274112,0.258234086,-0.810027162,-0.379129612,-0.364998198,1.212948767,-0.637767728,-0.733830801,0.424327036,2,0,2,-1.016138793,0.660747351,,
,1,-0.465202417,0.188974863,-0.438817951,1.74804005,0.003274112,0.258234086,-0.810027162,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.125688334,-1.866521334,2,1,0,-1.176970807,0.660747351,,
,2,-0.056963849,0.188974863,-0.438817951,1.74804005,0.064740201,0.07548774,-0.810027162,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.049884267,-0.339289088,1,0,0,-1.016138793,0.660747351,,
,2,-0.667117389,0.188974863,-0.438817951,1.74804005,-0.138097893,-0.092029744,-0.810027162,-0.379129612,2.254624283,-0.589470429,-0.637767728,-0.341973267,1.187943159,1,1,0,-1.176970807,-1.513437773,,
,2,-0.52493927,0.188974863,-0.438817951,1.74804005,-0.075894211,-0.24614583,-0.810027162,-0.379129612,2.254624283,-0.589470429,1.126979118,0.598484814,0.424327036,1,0,1,-1.016138793,-1.513437773,,
,2,-0.115598546,0.188974863,-0.438817951,1.74804005,-0.075894211,-0.24614583,-1.037770325,-0.379129612,2.254624283,-0.589470429,1.126979118,-1.674288881,-1.102905211,2,1,0,-0.855306778,0.660747351,,
,2,-0.65058505,0.188974863,-0.438817951,1.74804005,-0.018475427,-0.114827982,-1.037770325,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.67685632,-1.866521334,1,2,0,-1.016138793,0.660747351,,
,2,-0.272545555,0.188974863,-0.438817951,1.74804005,0.034690113,0.006762618,-1.037770325,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.284998787,-1.102905211,1,0,1,-1.176970807,0.660747351,,
,2,-0.477105701,0.188974863,-0.438817951,1.74804005,0.084058114,0.119668175,-1.037770325,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.755227827,-1.866521334,1,0,2,-1.016138793,0.660747351,,
,2,-0.663149628,0.188974863,-0.438817951,1.74804005,-0.084474029,-0.020490447,-1.037770325,-0.379129612,2.254624283,1.212948767,-0.637767728,0.520113307,1.187943159,1,0,3,-0.855306778,-1.513437773,,
,1,-0.635154866,-0.102481417,-0.627095131,1.74804005,-0.084474029,-0.020490447,-1.037770325,2.140680382,2.254624283,-0.589470429,-0.637767728,1.068713854,0.424327036,1,0,0,-1.016138793,0.660747351,,
,1,6.067937255,-0.102481417,-0.627095131,1.417647119,-0.084474029,-0.020490447,-1.037770325,2.140680382,2.254624283,1.212948767,-0.637767728,-1.360802854,-1.866521334,2,1,0,-0.855306778,0.660747351,,
,1,-0.551391013,-0.361553666,-0.794452624,1.417647119,-0.084474029,-0.020490447,-1.037770325,4.660490376,-0.364998198,1.212948767,-0.637767728,1.068713854,0.424327036,1,0,1,-1.016138793,-1.513437773,,
,1,-0.660063591,-0.593355151,-0.944193539,1.417647119,-0.084474029,-0.020490447,-1.037770325,4.660490376,-0.364998198,1.212948767,-0.637767728,0.755227827,1.187943159,1,1,0,-1.176970807,-1.513437773,,
,1,-0.456164738,-0.49706838,-0.758889157,1.417647119,-0.084474029,-0.020490447,-1.037770325,4.660490376,-0.364998198,-0.589470429,-0.637767728,0.284998787,-1.866521334,1,2,0,-1.016138793,0.660747351,,
,2,-0.420234454,-0.49706838,-0.758889157,1.417647119,-0.034425089,0.085796508,-1.037770325,2.140680382,-0.364998198,-0.589470429,-0.637767728,-0.02848724,1.187943159,1,0,0,-1.176970807,0.660747351,,
,1,4.021233636,-0.409951778,-0.591232811,1.417647119,-0.034425089,0.085796508,-1.037770325,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.67685632,-1.866521334,1,0,0,-0.372810736,0.660747351,,
,1,0.075515297,-0.330754867,-0.729791775,1.417647119,-0.034425089,0.085796508,-1.037770325,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.91197084,0.424327036,1,1,0,-0.53364275,0.660747351,,
,1,3.360821784,-0.330754867,-0.729791775,1.131306579,-0.034425089,0.085796508,-1.037770325,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.125688334,-1.866521334,2,0,1,-0.694474764,0.660747351,,
,1,0.761276736,-0.330754867,-0.729791775,0.880758606,-0.034425089,0.085796508,-1.037770325,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.047316827,-0.339289088,2,0,2,-0.855306778,-1.513437773,,
,1,-0.039990647,-0.330754867,-0.729791775,0.981245761,-0.034425089,0.085796508,-1.037770325,-0.379129612,-0.364998198,1.212948767,1.126979118,-0.890573814,0.424327036,2,0,3,-0.694474764,0.660747351,,
,1,-0.569686802,-0.330754867,-0.729791775,0.766873164,-0.034425089,0.085796508,-1.037770325,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.890573814,-1.866521334,2,1,0,-0.855306778,0.660747351,,
,2,0.081246508,-0.330754867,-0.729791775,0.766873164,-0.034425089,0.085796508,-1.219964855,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.890573814,-1.102905211,2,0,0,-0.694474764,0.660747351,,
,2,-0.563294298,-0.330754867,-0.729791775,0.766873164,-0.034425089,0.085796508,-1.369033107,-0.379129612,-0.364998198,-0.589470429,1.126979118,-1.517545868,-1.866521334,2,1,0,-0.53364275,0.660747351,,
,2,-0.646837719,-0.330754867,-0.729791775,0.766873164,-0.188262152,-0.044226988,-1.369033107,-0.379129612,2.254624283,-0.589470429,1.126979118,0.755227827,0.424327036,1,2,0,-0.694474764,0.660747351,,
,2,0.305865893,-0.330754867,-0.729791775,0.766873164,-0.138097893,0.056158799,-1.369033107,-0.379129612,2.254624283,-0.589470429,1.126979118,0.363370293,1.187943159,1,0,1,-0.855306778,-1.513437773,,
,2,-0.624574169,-0.330754867,-0.729791775,0.766873164,-0.138097893,0.056158799,-1.493256651,-0.379129612,2.254624283,-0.589470429,-0.637767728,-1.360802854,-0.339289088,2,0,2,-0.694474764,0.660747351,,
,2,0.639598718,-0.330754867,-0.729791775,0.766873164,-0.090973891,0.1504606,-1.493256651,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.520113307,1.187943159,1,1,0,-0.855306778,-1.513437773,,
,2,-0.396207454,-0.330754867,-0.729791775,0.766873164,-0.04662189,0.03000788,-1.493256651,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.833599334,-1.102905211,1,0,1,-0.694474764,0.660747351,,
,2,-0.583353536,-0.330754867,-0.729791775,0.766873164,-0.182529094,-0.083561828,-1.493256651,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.91197084,-1.102905211,1,1,0,-0.855306778,-1.513437773,,
,2,-0.590407334,-0.330754867,-0.729791775,0.766873164,-0.182529094,-0.083561828,-1.59836888,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.439174361,-0.339289088,2,0,0,-0.694474764,0.660747351,,
,2,-0.66733782,-0.330754867,-0.729791775,0.766873164,-0.310885898,-0.190822107,-1.59836888,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.128255773,0.424327036,1,1,0,-0.855306778,0.660747351,,
,2,-0.454842151,-0.330754867,-0.729791775,0.766873164,-0.264186437,-0.292284533,-1.59836888,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.833599334,0.424327036,1,0,0,-0.694474764,0.660747351,,
,2,-0.636918316,-0.330754867,-0.729791775,0.766873164,-0.264186437,-0.292284533,-1.298048225,-0.379129612,-0.364998198,-0.589470429,1.126979118,-1.360802854,-1.866521334,2,1,0,-0.855306778,0.660747351,,
,2,0.297048645,-0.330754867,-0.729791775,0.766873164,-0.219944842,-0.388406832,-1.298048225,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.284998787,1.187943159,1,0,0,-0.694474764,-1.513437773,,
,2,-0.505541325,-0.330754867,-0.729791775,0.766873164,-0.219944842,-0.388406832,-1.037770325,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.047316827,-0.339289088,2,1,0,-0.855306778,0.660747351,,
,2,1.062165313,-0.330754867,-0.729791775,0.766873164,-0.219944842,-0.388406832,-0.810027162,-0.379129612,-0.364998198,3.015367963,-0.637767728,-0.655459294,-1.102905211,2,0,0,-1.016138793,0.660747351,,
,2,-0.509509087,-0.330754867,-0.729791775,0.766873164,-0.219944842,-0.388406832,-0.930597072,-0.379129612,-0.364998198,3.015367963,-0.637767728,-1.595917374,-0.339289088,2,0,1,-0.855306778,0.660747351,,
,2,-0.667778683,-0.330754867,-0.729791775,0.766873164,-0.337468668,-0.479599782,-0.930597072,-0.379129612,2.254624283,1.212948767,-0.637767728,1.225456867,0.424327036,1,0,0,-1.016138793,0.660747351,,
,2,-0.473578802,-0.330754867,-0.729791775,0.766873164,-0.337468668,-0.479599782,-1.037770325,-0.379129612,2.254624283,-0.589470429,-0.637767728,-1.204059841,-0.339289088,2,0,1,-0.855306778,-1.513437773,,
,2,1.619194936,-0.330754867,-0.729791775,0.766873164,-0.293607097,-0.388406832,-1.037770325,-0.379129612,2.254624283,-0.589470429,-0.637767728,0.91197084,0.424327036,1,0,0,-1.016138793,-1.513437773,,
,2,-0.639122628,-0.330754867,-0.729791775,0.766873164,-0.293607097,-0.388406832,-0.845986609,-0.379129612,-0.364998198,1.212948767,-0.637767728,-0.655459294,-1.102905211,2,0,1,-1.176970807,0.660747351,,
,1,-0.343303968,-0.258444644,-0.577979345,0.766873164,-0.293607097,-0.388406832,-0.845986609,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.67685632,-1.102905211,1,0,0,-1.016138793,0.660747351,,
,1,-0.195174207,-0.192160272,-0.438817951,0.766873164,-0.293607097,-0.388406832,-0.845986609,-0.379129612,-0.364998198,1.212948767,-0.637767728,1.068713854,-0.339289088,1,1,0,-0.855306778,0.660747351,,
,1,-0.559767398,-0.375105137,-0.566846434,0.766873164,-0.293607097,-0.388406832,-0.845986609,2.140680382,-0.364998198,-0.589470429,-0.637767728,0.833599334,0.424327036,1,2,0,-0.694474764,0.660747351,,
,1,-0.18106661,-0.375105137,-0.566846434,0.862776695,-0.293607097,-0.388406832,-0.845986609,2.140680382,-0.364998198,-0.589470429,-0.637767728,-1.360802854,-1.866521334,2,3,0,-0.53364275,0.660747351,,
,2,-0.02940995,-0.375105137,-0.566846434,0.862776695,-0.251885115,-0.475151345,-0.845986609,2.140680382,-0.364998198,-0.589470429,1.126979118,-0.02848724,1.187943159,1,0,0,-0.372810736,0.660747351,,
,2,-0.227357161,-0.375105137,-0.566846434,0.862776695,-0.212149895,-0.557765167,-0.845986609,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.833599334,0.424327036,1,1,0,-0.051146707,0.660747351,,
,2,-0.66359049,-0.375105137,-0.566846434,0.862776695,-0.318922549,-0.636536486,-0.845986609,-0.379129612,2.254624283,-0.589470429,1.126979118,0.520113307,1.187943159,1,2,0,-0.211978722,-1.513437773,,
,2,-0.662708765,-0.375105137,-0.566846434,0.862776695,-0.318922549,-0.636536486,-0.94667306,-0.379129612,2.254624283,1.212948767,-0.637767728,-1.360802854,-1.866521334,2,0,1,-0.372810736,0.660747351,,
,2,-0.624133307,-0.375105137,-0.566846434,0.862776695,-0.318922549,-0.636536486,-0.777492424,-0.379129612,2.254624283,3.015367963,-0.637767728,-2.222889428,-1.102905211,2,0,2,-0.53364275,0.660747351,,
,2,0.059644251,-0.375105137,-0.566846434,0.862776695,-0.318922549,-0.636536486,-0.623691847,-0.379129612,-0.364998198,3.015367963,-0.637767728,-0.733830801,-1.102905211,2,0,3,-0.694474764,0.660747351,,
,2,-0.647719444,-0.375105137,-0.566846434,0.862776695,-0.318922549,-0.636536486,-0.720910272,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.595917374,-0.339289088,2,0,4,-0.53364275,0.660747351,,
,2,0.136795169,-0.375105137,-0.566846434,0.862776695,-0.318922549,-0.636536486,-0.582283999,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.125688334,-1.866521334,2,0,0,-0.694474764,0.660747351,,
,2,-0.528025307,-0.375105137,-0.566846434,0.862776695,-0.318922549,-0.636536486,-0.673381264,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.752660388,-1.102905211,2,0,1,-0.53364275,0.660747351,,
,2,-0.42883127,-0.375105137,-0.566846434,0.862776695,-0.279469897,-0.550067061,-0.673381264,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.91197084,1.187943159,1,0,0,-0.53364275,0.660747351,,
,2,-0.517665041,-0.375105137,-0.566846434,0.862776695,-0.241770696,-0.467440722,-0.673381264,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.91197084,-1.102905211,1,0,0,-0.694474764,-1.513437773,,
,2,-0.032055125,-0.375105137,-0.566846434,0.862776695,-0.340935986,-0.543038356,-0.673381264,-0.379129612,-0.364998198,-0.589470429,-0.637767728,1.147085361,-0.339289088,1,0,1,-0.855306778,0.660747351,,
,1,0.231139719,-0.309432622,-0.438817951,0.862776695,-0.340935986,-0.543038356,-0.673381264,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.284998787,-0.339289088,1,0,0,-0.694474764,0.660747351,,
,1,2.206864494,-0.248624737,-0.32027306,0.862776695,-0.340935986,-0.543038356,-0.673381264,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.755227827,0.424327036,1,1,0,-0.53364275,0.660747351,,
,1,2.637366612,-0.248624737,-0.32027306,0.675764811,-0.340935986,-0.543038356,-0.673381264,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.890573814,-1.102905211,2,2,0,-0.694474764,0.660747351,,
,1,-0.532874793,-0.248624737,-0.32027306,0.766873164,-0.340935986,-0.543038356,-0.673381264,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.968945321,-0.339289088,2,0,1,-0.53364275,0.660747351,,
,1,0.109682132,-0.248624737,-0.32027306,0.84969894,-0.340935986,-0.543038356,-0.673381264,-0.379129612,-0.364998198,-0.589470429,2.891725963,-0.655459294,-1.102905211,2,1,0,-0.372810736,0.660747351,,
,2,-0.067985409,-0.248624737,-0.32027306,0.84969894,-0.303533217,-0.464077577,-0.673381264,-0.379129612,-0.364998198,-0.589470429,2.891725963,-0.26360176,1.187943159,1,0,0,-0.53364275,-1.513437773,,
,2,-0.586439573,-0.248624737,-0.32027306,0.84969894,-0.267688896,-0.536595375,-0.673381264,-0.379129612,-0.364998198,-0.589470429,2.891725963,0.4417418,-1.102905211,1,0,1,-0.372810736,0.660747351,,
,2,-0.407008582,-0.248624737,-0.32027306,0.84969894,-0.23330761,-0.606153263,-0.673381264,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.812202307,-0.339289088,1,1,0,-0.211978722,0.660747351,,
,2,-0.328094216,-0.248624737,-0.32027306,0.84969894,-0.23330761,-0.606153263,-0.547246589,-0.379129612,-0.364998198,1.212948767,1.126979118,-1.282431348,-1.866521334,2,2,0,-0.372810736,0.660747351,,
,2,-0.483939068,-0.248624737,-0.32027306,0.84969894,-0.200301574,-0.530667834,-0.547246589,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.990342347,0.424327036,1,0,1,-0.53364275,0.660747351,,
,2,-0.544337215,-0.248624737,-0.32027306,0.84969894,-0.168589893,-0.458142617,-0.547246589,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.520113307,1.187943159,1,0,2,-0.694474764,-1.513437773,,
,1,-0.091791978,-0.248624737,-0.32027306,0.925322475,-0.168589893,-0.458142617,-0.547246589,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.733830801,-1.866521334,2,0,0,-0.53364275,0.660747351,,
,1,-0.502234857,-0.248624737,-0.32027306,0.766873164,-0.168589893,-0.458142617,-0.547246589,-0.379129612,-0.364998198,1.212948767,1.126979118,-1.282431348,-1.866521334,2,1,0,-0.694474764,0.660747351,,
,1,-0.474240096,-0.192160272,-0.210195662,0.766873164,-0.168589893,-0.458142617,-0.547246589,-0.379129612,-0.364998198,1.212948767,1.126979118,0.20662728,1.187943159,1,0,1,-0.53364275,0.660747351,,
,1,0.854078268,-0.192160272,-0.210195662,0.839759847,-0.168589893,-0.458142617,-0.547246589,-0.379129612,-0.364998198,1.212948767,1.126979118,-1.517545868,-1.866521334,2,1,0,-0.372810736,0.660747351,,
,1,-0.626778481,-0.349871363,-0.32844857,0.839759847,-0.168589893,-0.458142617,-0.547246589,2.140680382,-0.364998198,-0.589470429,1.126979118,1.382199881,0.424327036,1,2,0,-0.211978722,0.660747351,,
,2,0.061407701,-0.349871363,-0.32844857,0.839759847,-0.138097893,-0.525196257,-0.547246589,2.140680382,-0.364998198,-0.589470429,1.126979118,0.049884267,1.187943159,1,0,0,-0.051146707,-1.513437773,,
,2,0.640700874,-0.349871363,-0.32844857,0.839759847,-0.138097893,-0.525196257,-0.632893591,2.140680382,-0.364998198,-0.589470429,-0.637767728,-1.987774908,-0.339289088,2,1,0,0.109685307,0.660747351,,
,2,0.438124608,-0.349871363,-0.32844857,0.839759847,-0.108756533,-0.455511078,-0.632893591,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.67685632,0.424327036,1,2,0,-0.051146707,-1.513437773,,
,2,0.48838292,-0.349871363,-0.32844857,0.839759847,-0.080501891,-0.388406832,-0.632893591,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.598484814,1.187943159,1,0,1,-0.211978722,0.660747351,,
,2,-0.60627838,-0.349871363,-0.32844857,0.839759847,-0.166372293,-0.453070923,-0.632893591,-0.379129612,2.254624283,-0.589470429,-0.637767728,1.068713854,0.424327036,1,0,2,-0.372810736,0.660747351,,
,2,-0.504439169,-0.349871363,-0.32844857,0.839759847,-0.166372293,-0.453070923,-0.712422949,-0.379129612,2.254624283,-0.589470429,1.126979118,-1.831031895,-1.866521334,2,0,3,-0.211978722,0.660747351,,
,2,0.443414957,-0.349871363,-0.32844857,0.839759847,-0.138097893,-0.515425583,-0.712422949,-0.379129612,2.254624283,-0.589470429,2.891725963,0.128255773,1.187943159,1,1,0,-0.051146707,-1.513437773,,
,2,-0.603192343,-0.349871363,-0.32844857,0.839759847,-0.110815576,-0.575592361,-0.712422949,-0.379129612,-0.364998198,-0.589470429,4.656472808,0.755227827,-1.866521334,1,2,0,0.109685307,0.660747351,,
,1,-0.568805077,-0.49706838,-0.438817951,0.839759847,-0.110815576,-0.575592361,-0.712422949,-0.379129612,-0.364998198,-0.589470429,2.891725963,0.91197084,0.424327036,1,0,0,0.270517321,0.660747351,,
,1,-0.394003142,-0.49706838,-0.438817951,0.696789815,-0.110815576,-0.575592361,-0.712422949,-0.379129612,-0.364998198,1.212948767,1.126979118,-1.047316827,-1.866521334,2,1,0,0.109685307,0.660747351,,
,1,-0.645955995,-0.49706838,-0.438817951,0.564410156,-0.110815576,-0.575592361,-0.712422949,-0.379129612,-0.364998198,1.212948767,-0.637767728,-0.26360176,-1.866521334,2,0,1,0.270517321,0.660747351,,
