elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,value_1
2957,-0.573295408,0.361360063,-0.827523025,6.698139672
2982,-0.573295408,0.361360063,-0.827523025,6.434158801
3035,-0.573295408,0.361360063,-0.827523025,9.201041174
3081,-0.573295408,0.361360063,-0.827523025,4.770155412
3153,-0.461196838,0.502567948,-0.827523025,12.56278486
3176,-0.461196838,0.502567948,-1.055293909,13.24524923
3234,-0.700340453,0.272451394,-1.055293909,9.804239895
3255,-0.593355151,0.403474695,-1.055293909,14.18207643
3272,-0.593355151,0.403474695,-0.690860495,14.81936445
3309,-0.593355151,0.403474695,-0.690860495,8.049720303
3345,-0.593355151,0.403474695,-0.690860495,10.01933099
3388,-0.593355151,0.403474695,-0.690860495,13.17065065
3410,-0.593355151,0.403474695,-0.690860495,14.4310118
3525,-0.593355151,0.403474695,-0.889642357,10.28039264
3548,-0.801976489,0.20132446,-0.889642357,13.84583065
3599,-0.700340453,0.323256348,-0.889642357,15.96203906
3635,-0.607944056,0.434103519,-0.889642357,19.2077158
3666,-0.607944056,0.434103519,-0.889642357,8.895350667
3691,-0.607944056,0.434103519,-0.889642357,10.88506876
3737,-0.607944056,0.434103519,-0.889642357,14.50208471
3769,-0.607944056,0.434103519,-0.889642357,11.45191151
4355,-0.607944056,0.434103519,-0.889642357,8.072890504
4405,-0.607944056,0.434103519,-0.889642357,12.04694486
4435,-0.607944056,0.434103519,-0.889642357,9.054682402
4480,-0.607944056,0.434103519,-0.889642357,11.79772703
4541,-0.607944056,0.434103519,-0.889642357,8.215340263
4575,-0.607944056,0.434103519,-0.889642357,14.70504719
4610,-0.607944056,0.434103519,-0.889642357,7.965677645
4631,-0.607944056,0.434103519,-0.889642357,9.324643476
4666,-0.607944056,0.434103519,-0.889642357,10.29601959
4691,-0.607944056,0.434103519,-0.889642357,7.861243664
4806,-0.523582129,0.535311805,-0.889642357,11.40176358
4827,-0.523582129,0.535311805,-0.599752141,14.23167349
4854,-0.446250362,0.628086067,-0.599752141,16.73662573
4877,-0.619031624,0.457381424,-0.599752141,19.31951008
4918,-0.619031624,0.457381424,-0.599752141,7.863111237
4942,-0.619031624,0.457381424,-0.599752141,9.551467533
4982,-0.619031624,0.457381424,-0.599752141,15.95913215
5017,-0.619031624,0.457381424,-0.599752141,15.61737262
5037,-0.619031624,0.457381424,-0.599752141,12.06066459
5057,-0.619031624,0.457381424,-0.599752141,10.75088174
5092,-0.619031624,0.457381424,-0.599752141,8.776341255
5233,-0.54397732,0.546016528,-0.599752141,13.3566755
5271,-0.54397732,0.546016528,-0.35446042,12.2924955
5313,-0.700340453,0.390996285,-0.35446042,17.29016958
5329,-0.700340453,0.390996285,-0.534674746,20.06223161
5365,-0.700340453,0.390996285,-0.690860495,13.49100977
5394,-0.627743284,0.475671208,-0.690860495,14.77196905
0,1.332380269,2.761894105,-2.877460983,17.67167809
21,1.332380269,2.761894105,2.589040238,18.29243543
59,1.332380269,2.761894105,2.589040238,23.0802556
121,1.332380269,2.761894105,2.589040238,20.85652471
170,1.332380269,2.761894105,2.589040238,12.01823649
185,1.332380269,2.761894105,2.589040238,11.65737366
216,1.332380269,2.761894105,2.589040238,8.531753509
253,1.332380269,2.761894105,2.589040238,12.36460537
277,1.332380269,2.761894105,2.589040238,11.10410378
302,1.332380269,2.761894105,2.589040238,11.94739901
353,1.332380269,1.161538077,2.589040238,16.2661304
398,1.332380269,0.20132446,2.589040238,13.56962867
432,1.332380269,-0.438817951,2.589040238,10.26210864
457,1.332380269,-0.438817951,-0.144210373,6.959470244
567,1.332380269,-0.438817951,-0.144210373,8.415089143
600,1.332380269,-0.438817951,-0.144210373,8.038852233
622,1.332380269,-0.438817951,-0.144210373,7.435259689
652,1.332380269,-0.438817951,-0.144210373,6.008022398
682,1.332380269,0.018426628,-0.144210373,13.9233895
699,1.332380269,0.361360063,-0.144210373,16.89215955
713,1.332380269,0.628086067,-0.144210373,20.04875451
727,1.332380269,0.20132446,-0.144210373,20.92026026
752,1.332380269,0.20132446,-1.055293909,17.15673215
859,1.332380269,0.20132446,-1.055293909,10.77663206
886,1.332380269,0.20132446,-1.055293909,6.481395727
968,1.332380269,0.20132446,-1.055293909,8.579970675
999,1.332380269,0.20132446,-1.055293909,11.93490419
1018,1.332380269,0.20132446,-1.055293909,8.54586137
1061,1.332380269,0.434103519,-1.055293909,12.11206384
1095,0.824200089,0.094634058,-1.055293909,16.07139088
1123,0.863290872,0.299807908,-1.055293909,18.69767455
1149,0.896797257,0.018426628,-1.055293909,21.63556374
1177,0.925836125,0.20132446,-1.055293909,15.39823175
1277,0.925836125,0.20132446,-1.055293909,10.05512452
1293,0.925836125,0.20132446,-1.055293909,6.485022507
1322,0.925836125,0.20132446,-1.055293909,4.880742459
1337,0.925836125,0.20132446,-1.055293909,3.501647896
1369,0.925836125,0.20132446,-1.055293909,7.266300482
1398,0.951245134,-0.038728944,-1.055293909,13.21245915
1422,0.973664848,-0.250540772,-1.055293909,8.684444446
1504,0.973664848,-0.250540772,-0.144210373,6.531401879
1554,0.654806695,-0.438817951,-0.144210373,9.599841837
1577,0.654806695,-0.438817951,-0.690860495,10.60935022
1719,0.654806695,-0.438817951,-0.690860495,7.345973615
1742,0.654806695,-0.438817951,-0.690860495,5.236699778
1775,0.654806695,-0.438817951,-0.690860495,9.447121564
1790,0.654806695,-0.438817951,-0.690860495,6.450907817
1806,0.654806695,-0.438817951,-0.690860495,5.293683544
1860,0.654806695,-0.438817951,-1.055293909,12.7393883
1895,0.654806695,-0.438817951,-0.534674746,9.600736825
1934,0.654806695,-0.438817951,-0.144210373,12.49567693
1971,0.654806695,-0.438817951,-0.447904885,14.37399183
2009,0.690468462,-0.270359422,-0.447904885,19.55479583
2042,0.690468462,-0.270359422,-0.447904885,11.18999014
2057,0.690468462,-0.270359422,-0.447904885,5.160533751
2100,0.690468462,-0.270359422,-0.447904885,6.260272677
2124,0.690468462,-0.270359422,-0.447904885,5.069692137
2214,0.690468462,-0.270359422,-0.690860495,12.70999882
2242,0.417655944,-0.438817951,-0.690860495,10.17306482
2303,0.461214246,-0.591232811,-0.690860495,10.32720965
2329,0.500812701,-0.438817951,-0.690860495,8.139005871
2367,0.536967813,-0.299656558,-0.690860495,11.42757614
2397,0.570109999,-0.172091947,-0.690860495,14.27083355
2421,0.600600809,-0.054732505,-0.690860495,18.12020557
2450,0.600600809,-0.054732505,-0.690860495,9.097825413
2466,0.600600809,-0.054732505,-0.690860495,6.456366841
2531,0.600600809,-0.054732505,-0.690860495,5.108287102
2554,0.600600809,-0.054732505,-0.690860495,9.181117708
2596,0.600600809,-0.054732505,-0.690860495,6.010799213
2695,0.394201475,-0.192609332,-0.690860495,12.30138472
2711,0.394201475,-0.192609332,-0.392687701,16.41073354
2746,0.394201475,-0.192609332,-0.144210373,17.8266439
2807,0.394201475,-0.192609332,-0.35446042,22.09579336
2848,0.428948837,-0.083183278,-0.35446042,16.21668925
2878,0.428948837,-0.083183278,-0.35446042,10.63681762
2892,0.428948837,-0.083183278,-0.35446042,7.707139362
2906,0.428948837,-0.083183278,-0.35446042,6.969500858
2921,0.428948837,-0.083183278,-0.35446042,4.814344731
3032,0.461214246,0.018426628,-0.35446042,12.77545694
3082,0.491254453,0.113028955,-0.35446042,12.72143088
3114,0.51929198,-0.012056344,-0.35446042,17.21088071
3148,0.51929198,-0.012056344,-0.534674746,12.63884126
3199,0.545520635,0.077425929,-0.534674746,12.10684913
3224,0.545520635,0.077425929,-0.32642708,13.48310356
3276,0.570109999,0.161315559,-0.32642708,17.62548336
3310,0.570109999,0.161315559,-0.32642708,9.422538035
3326,0.570109999,0.161315559,-0.32642708,6.90937742
3389,0.570109999,0.161315559,-0.32642708,8.423273139
3414,0.570109999,0.161315559,-0.32642708,6.931389224
3516,0.408416305,0.046138421,-0.32642708,12.88465363
3561,0.408416305,0.046138421,-0.144210373,12.64127111
3600,0.435591715,-0.062263592,-0.144210373,17.94722751
3634,0.461214246,-0.164471204,-0.144210373,14.67937928
3664,0.461214246,-0.164471204,0.016569075,13.42163438
3710,0.316019908,-0.261000615,0.016569075,15.68455967
3739,0.316019908,-0.261000615,0.016569075,9.84079519
3754,0.316019908,-0.261000615,0.016569075,8.299686448
3774,0.316019908,-0.261000615,0.016569075,6.368038036
3790,0.316019908,-0.261000615,0.016569075,3.229020979
3889,0.343489107,-0.179300758,0.016569075,13.05891655
3914,0.209034607,-0.270359422,0.016569075,15.13876742
3957,0.209034607,-0.270359422,-0.144210373,13.29190542
3993,0.237838342,-0.192609332,-0.144210373,11.18411538
4021,0.237838342,-0.192609332,-0.000355077,13.69750442
4062,0.237838342,-0.192609332,0.129114689,14.91692155
4115,0.237838342,-0.192609332,0.129114689,8.739051806
4683,0.237838342,-0.192609332,-0.014055582,13.37473764
4716,0.237838342,-0.192609332,0.104266956,9.985481746
4753,0.26520189,-0.118746746,0.104266956,14.01003698
4773,0.26520189,-0.118746746,-0.025373389,14.65847204
4812,0.291230631,-0.048487213,-0.025373389,13.92012751
4842,0.170825571,-0.133988232,-0.025373389,13.90325903
4895,0.170825571,-0.133988232,-0.025373389,7.85156621
4909,0.170825571,-0.133988232,-0.025373389,4.82142666
4938,0.170825571,-0.133988232,-0.025373389,6.007598246
4968,0.170825571,-0.133988232,-0.025373389,4.154295279
4998,0.197838471,-0.066642131,-0.025373389,12.91593702
5036,0.197838471,-0.066642131,0.083560512,16.37043358
5075,0.223623512,-0.002357216,0.083560512,19.16161749
5097,0.112747836,-0.083183278,0.083560512,16.48270622
5127,0.112747836,-0.083183278,0.183779701,17.07589731
5267,0.112747836,-0.083183278,0.183779701,9.481952399
5289,0.112747836,-0.083183278,0.183779701,8.13728125
5314,0.112747836,-0.083183278,0.183779701,6.101877195
5329,0.112747836,-0.083183278,0.183779701,3.491632571
5371,0.112747836,-0.083183278,0.066039674,13.29255318
5414,0.139261585,-0.02133377,0.066039674,12.09749909
5444,0.034898957,-0.098316669,0.066039674,12.98545242
5477,0.034898957,-0.098316669,-0.042978868,14.2386943
5514,0.061929818,-0.172091947,-0.042978868,12.96381913
5647,0.061929818,-0.172091947,-0.042978868,10.16850864
5678,0.061929818,-0.172091947,-0.042978868,7.580616226
5698,0.061929818,-0.172091947,-0.042978868,5.913957021
5727,0.061929818,-0.172091947,-0.042978868,6.455543414
5754,0.061929818,-0.172091947,-0.042978868,4.942115004
5799,0.087857378,-0.11221468,-0.042978868,12.0802469
5818,0.112747836,-0.054732505,-0.042978868,15.64561767
5842,0.01709039,-0.125022652,-0.042978868,18.06743652
5855,-0.074887923,-0.192609332,-0.042978868,18.35622909
5953,-0.074887923,-0.192609332,-0.042978868,5.440386095
5984,-0.074887923,-0.192609332,-0.042978868,7.25584065
6012,-0.074887923,-0.192609332,-0.042978868,5.930625576
6048,-0.074887923,-0.192609332,-0.042978868,4.921927819
6080,-0.048335693,-0.257645571,-0.042978868,12.07291955
6105,-0.135695808,-0.32027306,-0.042978868,11.15775099
6149,-0.135695808,-0.32027306,-0.144210373,8.184716026
6186,-0.219879191,-0.380623187,-0.144210373,6.591086895
6204,-0.192160272,-0.438817951,-0.144210373,8.856781986
6338,-0.192160272,-0.438817951,-0.144210373,7.205364397
6353,-0.192160272,-0.438817951,-0.144210373,4.731693089
6391,-0.192160272,-0.438817951,-0.144210373,5.033344045
6415,-0.192160272,-0.438817951,-0.144210373,4.852964746
6456,-0.165413947,-0.494970795,-0.144210373,11.97157563
6483,-0.165413947,-0.494970795,-0.049960351,8.942602021
6515,-0.244730636,-0.549187333,-0.049960351,11.11802039
6530,-0.217999942,-0.493067308,-0.049960351,14.87492185
6558,-0.192160272,-0.438817951,-0.049960351,17.85122103
6592,-0.192160272,-0.438817951,-0.049960351,9.629587145
6615,-0.192160272,-0.438817951,-0.049960351,8.027605806
6638,-0.192160272,-0.438817951,-0.049960351,9.171004019
6674,-0.192160272,-0.438817951,-0.049960351,7.088963243
6693,-0.192160272,-0.438817951,-0.049960351,4.936685842
6803,-0.267137676,-0.491288641,-0.049960351,11.40845747
6827,-0.267137676,-0.491288641,-0.144210373,8.160938616
6869,-0.241338999,-0.438817951,-0.144210373,7.395040236
6919,-0.241338999,-0.438817951,-0.056040998,9.120881331
6969,-0.313155553,-0.489622905,-0.056040998,11.78589801
7000,-0.38272784,-0.538840203,-0.056040998,14.17185982
7028,-0.38272784,-0.538840203,-0.056040998,6.302362392
7066,-0.38272784,-0.538840203,-0.056040998,6.136397689
7082,-0.38272784,-0.538840203,-0.056040998,5.170339761
7118,-0.38272784,-0.538840203,-0.056040998,7.872724383
7135,-0.38272784,-0.538840203,-0.056040998,5.06340162
7157,-0.38272784,-0.538840203,-0.056040998,7.005158098
7272,-0.356341561,-0.488059675,-0.056040998,12.04694077
7299,-0.330754867,-0.438817951,-0.056040998,15.00805019
7328,-0.330754867,-0.438817951,-0.144210373,17.70796491
7379,-0.305931954,-0.39104613,-0.144210373,14.95564292
7422,-0.305931954,-0.39104613,-0.061384596,16.25829945
7467,-0.305931954,-0.39104613,-0.061384596,9.552283241
7497,-0.305931954,-0.39104613,-0.061384596,10.85173308
7526,-0.305931954,-0.39104613,-0.061384596,9.115326897
7551,-0.305931954,-0.39104613,-0.061384596,7.317033411
7576,-0.305931954,-0.39104613,-0.061384596,8.285852603
7619,-0.305931954,-0.39104613,-0.061384596,13.06160903
7651,-0.305931954,-0.39104613,-0.061384596,10.58480768
7668,-0.305931954,-0.39104613,-0.061384596,7.379886393
7768,-0.305931954,-0.39104613,0.016569075,13.19153877
7811,-0.371517983,-0.438817951,0.016569075,13.16015797
7876,-0.346823805,-0.39243082,0.016569075,19.31773019
7927,-0.346823805,-0.39243082,0.016569075,8.860547817
7956,-0.346823805,-0.39243082,0.016569075,10.12966808
8005,-0.346823805,-0.39243082,0.016569075,15.60634948
8027,-0.346823805,-0.39243082,0.016569075,12.10180579
8062,-0.346823805,-0.39243082,0.016569075,8.964014245
8212,-0.322835176,-0.347369036,0.016569075,13.34828442
8245,-0.38541189,-0.3937375,0.016569075,15.78559247
8288,-0.361553666,-0.349909283,0.016569075,18.22159215
8331,-0.338349091,-0.394972581,0.016569075,20.99049694
8361,-0.398179264,-0.438817951,0.016569075,15.65061245
8551,-0.398179264,-0.438817951,0.016569075,8.541571215
8578,-0.398179264,-0.438817951,0.016569075,11.19695062
8596,-0.398179264,-0.438817951,0.016569075,7.779572412
8631,-0.398179264,-0.438817951,0.016569075,7.614160433
8680,-0.398179264,-0.438817951,0.016569075,10.05809179
8719,-0.398179264,-0.438817951,0.016569075,8.25880558
8752,-0.398179264,-0.438817951,0.016569075,9.405626902
8787,-0.398179264,-0.438817951,0.016569075,3.079138512
8826,-0.398179264,-0.438817951,0.016569075,8.990186049
8857,-0.398179264,-0.438817951,0.016569075,13.43854357
8898,-0.398179264,-0.438817951,0.016569075,9.496776214
8940,-0.398179264,-0.438817951,0.016569075,12.43176116
9003,-0.398179264,-0.438817951,-0.066117498,12.8109114
9043,-0.375105137,-0.481494112,-0.066117498,15.62953092
9082,-0.352638224,-0.438817951,-0.066117498,12.58167391
9123,-0.330754867,-0.48038564,-0.066117498,16.45958338
9176,-0.309432622,-0.438817951,-0.066117498,11.95933473
9208,-0.28865018,-0.398302609,-0.066117498,14.34010631
9251,-0.28865018,-0.398302609,-0.066117498,9.485498574
9281,-0.28865018,-0.398302609,-0.066117498,12.5954089
9308,-0.28865018,-0.398302609,-0.066117498,9.465442387
9338,-0.28865018,-0.398302609,-0.066117498,7.691324955
9373,-0.28865018,-0.398302609,-0.066117498,10.16806253
9395,-0.28865018,-0.398302609,-0.066117498,8.636758204
9503,-0.268387299,-0.35880015,-0.066117498,11.86150786
9534,-0.323910689,-0.399302988,-0.066117498,14.95363245
9559,-0.303712019,-0.360751804,-0.066117498,17.80157396
9589,-0.303712019,-0.360751804,-0.144210373,18.38592644
9626,-0.303712019,-0.360751804,-0.144210373,7.823161815
9642,-0.303712019,-0.360751804,-0.144210373,6.429960478
9662,-0.303712019,-0.360751804,-0.144210373,4.562382341
9711,-0.303712019,-0.360751804,-0.144210373,6.183772772
9728,-0.303712019,-0.360751804,-0.144210373,6.715228191
9818,-0.284000064,-0.323129564,-0.144210373,13.45840677
9847,-0.264757441,-0.286403092,-0.144210373,14.7147453
9873,-0.31771067,-0.325851644,-0.144210373,17.90119482
9906,-0.31771067,-0.325851644,-0.218082011,14.02504386
9949,-0.298523566,-0.364382787,-0.218082011,11.21902944
9985,-0.298523566,-0.364382787,-0.288065668,9.181484238
10031,-0.298523566,-0.364382787,-0.288065668,7.697526599
10067,-0.298523566,-0.364382787,-0.288065668,10.4957619
10117,-0.298523566,-0.364382787,-0.288065668,14.53473691
10164,-0.298523566,-0.364382787,-0.288065668,17.53978471
10185,-0.298523566,-0.364382787,-0.288065668,13.39230751
10203,-0.298523566,-0.364382787,-0.288065668,10.67703058
10295,-0.298523566,-0.364382787,-0.35446042,11.63897455
10329,-0.298523566,-0.364382787,-0.417535434,8.828339884
10374,-0.298523566,-0.364382787,-0.34420432,7.149050639
10425,-0.279777545,-0.32844857,-0.34420432,11.03807786
10466,-0.26145757,-0.29333104,-0.34420432,14.75832146
10493,-0.312067955,-0.330928781,-0.34420432,15.3903513
10521,-0.312067955,-0.330928781,-0.34420432,7.404104395
10557,-0.312067955,-0.330928781,-0.34420432,10.27225733
10584,-0.312067955,-0.330928781,-0.34420432,10.04456805
10623,-0.312067955,-0.330928781,-0.34420432,12.95033274
10639,-0.312067955,-0.330928781,-0.34420432,9.041394171
10656,-0.312067955,-0.330928781,-0.34420432,9.188557224
10744,-0.312067955,-0.330928781,-0.404519955,12.40937011
10783,-0.312067955,-0.330928781,-0.334902276,8.401964668
10835,-0.293796308,-0.296564082,-0.334902276,13.40620526
10870,-0.342939007,-0.333299972,-0.334902276,16.14272646
10903,-0.324729015,-0.369237255,-0.334902276,11.19411879
10945,-0.324729015,-0.369237255,-0.268449037,9.5165422
10985,-0.306910635,-0.404401693,-0.268449037,13.17015671
11015,-0.289471371,-0.370717695,-0.268449037,10.48485713
11045,-0.336590429,-0.405126246,-0.268449037,11.78383242
11073,-0.319205317,-0.37213645,-0.268449037,14.00694426
0,-4.765781896,-3.639530008,-2.877460983,12.55738027
32,-4.765781896,-3.639530008,-2.877460983,9.587798434
68,-4.765781896,-3.639530008,-2.877460983,12.4497635
110,-4.765781896,-3.639530008,-2.877460983,17.27673568
135,-4.765781896,-3.639530008,-2.877460983,14.8166506
158,-4.765781896,-3.639530008,-2.877460983,10.6170125
227,1.332380269,-3.639530008,-2.877460983,15.91331865
249,1.332380269,-3.639530008,2.589040238,11.6040205
297,1.332380269,-3.639530008,2.589040238,17.20826009
344,1.332380269,-3.639530008,0.766873164,17.46214551
390,1.332380269,-0.438817951,0.766873164,13.60830188
420,1.332380269,0.628086067,0.766873164,15.50536067
458,1.332380269,0.628086067,0.766873164,10.18265581
497,1.332380269,0.628086067,0.766873164,15.26751871
531,1.332380269,0.628086067,0.766873164,10.77614633
580,1.332380269,0.628086067,0.766873164,15.7243876
616,1.332380269,0.628086067,0.766873164,17.71511136
648,1.332380269,0.628086067,0.766873164,10.53284919
717,1.332380269,0.628086067,0.766873164,12.3937242
753,1.332380269,0.628086067,0.766873164,14.9844906
779,1.332380269,0.628086067,0.766873164,11.11912767
801,1.332380269,0.628086067,0.766873164,9.729133957
907,1.332380269,0.628086067,1.222414933,14.40835733
944,1.332380269,1.161538077,1.222414933,18.41457085
973,1.332380269,1.481609283,1.222414933,20.42310261
995,1.332380269,1.481609283,1.495739994,21.32485252
1047,1.332380269,1.481609283,1.495739994,9.188266743
1072,1.332380269,1.481609283,1.495739994,13.54600649
1130,1.332380269,1.481609283,1.495739994,11.69356405
1164,1.332380269,1.481609283,1.495739994,10.23483931
1182,1.332380269,1.481609283,1.495739994,8.476515181
1291,0.316019908,0.628086067,1.495739994,13.58058236
1346,0.461214246,0.018426628,1.495739994,14.85386926
1378,0.570109999,-0.438817951,1.495739994,12.32570048
1420,0.654806695,-0.083183278,1.495739994,10.14945337
1444,0.112747836,-0.438817951,1.495739994,12.96375048
1467,0.223623512,-0.729791775,1.495739994,12.7981676
1506,0.316019908,-0.438817951,1.495739994,10.60687087
1532,0.316019908,-0.438817951,1.677956701,13.80799926
1569,0.316019908,-0.438817951,1.808111492,15.34735874
1621,0.316019908,-0.438817951,1.808111492,10.52304301
1656,0.316019908,-0.438817951,1.808111492,15.65817815
1717,0.316019908,-0.438817951,1.808111492,10.82076218
1742,0.316019908,-0.438817951,1.808111492,8.642709854
1769,0.316019908,-0.438817951,1.808111492,7.405194585
1870,0.394201475,-0.192609332,1.808111492,13.52752727
1892,0.394201475,-0.192609332,1.905727586,14.97414658
1938,0.025631234,-0.438817951,1.905727586,18.4665964
1968,0.025631234,-0.438817951,1.981651214,20.90733936
2020,0.025631234,-0.438817951,1.981651214,10.15213648
2053,0.025631234,-0.438817951,1.981651214,8.578111222
2076,0.025631234,-0.438817951,1.981651214,6.568937117
2102,0.025631234,-0.438817951,1.981651214,5.331523719
2213,0.025631234,-0.438817951,2.042390116,14.18877246
2250,0.112747836,-0.225437148,2.042390116,18.12058106
2278,0.188974863,-0.438817951,2.042390116,17.87253424
2316,0.188974863,-0.438817951,1.595130925,13.3418541
2368,0.188974863,-0.438817951,1.677956701,12.70063076
2406,0.188974863,-0.438817951,1.74804005,14.06734276
2459,0.188974863,-0.438817951,1.74804005,10.19910203
2486,0.188974863,-0.438817951,1.74804005,12.1592878
2511,0.188974863,-0.438817951,1.74804005,10.49976328
2545,0.188974863,-0.438817951,1.74804005,11.16133789
2595,0.188974863,-0.438817951,1.74804005,15.0633062
2625,0.188974863,-0.438817951,1.74804005,11.53727282
2672,0.188974863,-0.438817951,1.74804005,10.3063117
2698,0.188974863,-0.438817951,1.74804005,7.888753926
2806,-0.102481417,-0.627095131,1.74804005,13.5330251
2827,-0.102481417,-0.627095131,1.417647119,10.94455779
2876,-0.361553666,-0.794452624,1.417647119,11.25188915
2906,-0.593355151,-0.944193539,1.417647119,13.68865025
2941,-0.49706838,-0.758889157,1.417647119,14.48619402
2986,-0.49706838,-0.758889157,1.417647119,8.794707577
3643,-0.409951778,-0.591232811,1.417647119,11.27150012
3671,-0.330754867,-0.729791775,1.417647119,16.53796797
3699,-0.330754867,-0.729791775,1.131306579,10.04904183
3741,-0.330754867,-0.729791775,0.880758606,8.653601466
3837,-0.330754867,-0.729791775,0.981245761,8.852588841
3874,-0.330754867,-0.729791775,0.766873164,10.59000276
3951,-0.330754867,-0.729791775,0.766873164,8.460501648
4012,-0.330754867,-0.729791775,0.766873164,10.12228503
4052,-0.330754867,-0.729791775,0.766873164,15.86019791
4078,-0.330754867,-0.729791775,0.766873164,11.79370208
4110,-0.330754867,-0.729791775,0.766873164,8.349842579
4156,-0.330754867,-0.729791775,0.766873164,12.07394582
4184,-0.330754867,-0.729791775,0.766873164,9.695833644
4226,-0.330754867,-0.729791775,0.766873164,12.65033398
4253,-0.330754867,-0.729791775,0.766873164,8.192381218
4293,-0.330754867,-0.729791775,0.766873164,12.88244585
4320,-0.330754867,-0.729791775,0.766873164,10.54310841
4350,-0.330754867,-0.729791775,0.766873164,11.07756475
4390,-0.330754867,-0.729791775,0.766873164,9.571743361
4426,-0.330754867,-0.729791775,0.766873164,12.20421617
4501,-0.330754867,-0.729791775,0.766873164,8.522478534
4567,-0.330754867,-0.729791775,0.766873164,5.131956993
4611,-0.330754867,-0.729791775,0.766873164,11.06259564
4637,-0.330754867,-0.729791775,0.766873164,4.976523582
4682,-0.330754867,-0.729791775,0.766873164,10.53980333
4830,-0.330754867,-0.729791775,0.766873164,6.238999658
4873,-0.258444644,-0.577979345,0.766873164,12.62715323
4900,-0.192160272,-0.438817951,0.766873164,16.39722118
4934,-0.375105137,-0.566846434,0.766873164,17.98702754
4951,-0.375105137,-0.566846434,0.862776695,17.1403739
5078,-0.375105137,-0.566846434,0.862776695,8.788029453
5146,-0.375105137,-0.566846434,0.862776695,15.33463311
5184,-0.375105137,-0.566846434,0.862776695,16.67281593
5210,-0.375105137,-0.566846434,0.862776695,11.27574609
5247,-0.375105137,-0.566846434,0.862776695,8.22250422
5287,-0.375105137,-0.566846434,0.862776695,8.83124404
5328,-0.375105137,-0.566846434,0.862776695,5.321654188
5372,-0.375105137,-0.566846434,0.862776695,8.353819649
5433,-0.375105137,-0.566846434,0.862776695,4.686518505
5513,-0.375105137,-0.566846434,0.862776695,13.80694187
5553,-0.375105137,-0.566846434,0.862776695,9.252711065
5575,-0.375105137,-0.566846434,0.862776695,8.110153238
5603,-0.309432622,-0.438817951,0.862776695,12.33965599
5624,-0.248624737,-0.32027306,0.862776695,15.67479304
5649,-0.248624737,-0.32027306,0.675764811,16.51733877
5684,-0.248624737,-0.32027306,0.766873164,14.32587189
5719,-0.248624737,-0.32027306,0.84969894,16.35340961
5865,-0.248624737,-0.32027306,0.84969894,9.006665796
5884,-0.248624737,-0.32027306,0.84969894,7.422989941
5930,-0.248624737,-0.32027306,0.84969894,8.770813634
5959,-0.248624737,-0.32027306,0.84969894,11.40967658
5996,-0.248624737,-0.32027306,0.84969894,11.1236214
6032,-0.248624737,-0.32027306,0.84969894,8.628855102
6069,-0.248624737,-0.32027306,0.925322475,11.83336108
6118,-0.248624737,-0.32027306,0.766873164,13.8026403
6149,-0.192160272,-0.210195662,0.766873164,13.28998916
6169,-0.192160272,-0.210195662,0.839759847,13.20164064
6202,-0.349871363,-0.32844857,0.839759847,18.32818016
6305,-0.349871363,-0.32844857,0.839759847,8.357670863
6350,-0.349871363,-0.32844857,0.839759847,8.975346205
6409,-0.349871363,-0.32844857,0.839759847,14.98466264
6453,-0.349871363,-0.32844857,0.839759847,13.20806229
6484,-0.349871363,-0.32844857,0.839759847,11.13299225
6524,-0.349871363,-0.32844857,0.839759847,5.768861827
6575,-0.349871363,-0.32844857,0.839759847,10.31782141
6613,-0.349871363,-0.32844857,0.839759847,13.68105177
6658,-0.49706838,-0.438817951,0.839759847,13.72961478
6679,-0.49706838,-0.438817951,0.696789815,13.85678979
6713,-0.49706838,-0.438817951,0.564410156,12.26496604
6750,-0.49706838,-0.438817951,0.636718373,13.72552667
6799,-0.634768816,-0.542066727,0.636718373,15.69441487
6924,-0.634768816,-0.542066727,0.636718373,7.09173194
6975,-0.634768816,-0.542066727,0.636718373,9.464077785
7039,-0.634768816,-0.542066727,0.636718373,15.14738096
7066,-0.634768816,-0.542066727,0.636718373,10.76671152
7094,-0.634768816,-0.542066727,0.636718373,9.732192263
7132,-0.634768816,-0.542066727,0.636718373,6.011942325
7175,-0.634768816,-0.542066727,0.636718373,7.960272841
7235,-0.634768816,-0.542066727,0.636718373,10.86177499
7513,-0.634768816,-0.542066727,0.704039817,10.07035353
7545,-0.634768816,-0.542066727,0.766873164,13.31433418
7579,-0.763862975,-0.638862455,0.766873164,17.9612677
7602,-0.700340453,-0.535809226,0.766873164,17.10837903
7665,-0.700340453,-0.535809226,0.766873164,7.303879553
7762,-0.700340453,-0.535809226,0.766873164,12.12944351
7781,-0.700340453,-0.535809226,0.766873164,7.809260502
7833,-0.700340453,-0.535809226,0.766873164,11.13256991
7862,-0.700340453,-0.535809226,0.766873164,9.173056161
7904,-0.700340453,-0.535809226,0.766873164,8.326053683
7939,-0.700340453,-0.535809226,0.766873164,7.693807299
7981,-0.700340453,-0.535809226,0.766873164,10.5705045
8043,-0.700340453,-0.535809226,0.825652747,10.48793704
8096,-0.700340453,-0.535809226,0.880758606,14.52131701
8124,-0.700340453,-0.535809226,0.932524717,17.46061583
8147,-0.640554549,-0.438817951,0.932524717,20.15298559
8260,-0.640554549,-0.438817951,0.932524717,10.06121518
