elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,y_value_p1_normalized_0_5
111,-0.138097893,-0.388406832,2.606120281,18.94864476
207,-0.138097893,-0.388406832,2.606120281,11.41312146
227,-0.138097893,-0.388406832,2.606120281,9.854291643
246,-0.138097893,-0.388406832,2.606120281,8.100299568
268,-0.138097893,-0.388406832,2.606120281,5.987006752
300,-0.138097893,-0.388406832,-0.126797673,11.66563107
349,-1.071153121,-1.099711841,-0.126797673,11.18841714
376,-0.656461908,-1.573915181,-0.126797673,14.28745328
408,-0.656461908,-1.573915181,0.784174978,10.44329738
617,-0.656461908,-1.573915181,0.784174978,10.36916064
641,-0.656461908,-1.573915181,0.784174978,6.347673726
666,-0.656461908,-1.573915181,0.784174978,2.154807439
711,-0.656461908,-1.573915181,0.784174978,7.397318143
737,-0.656461908,-1.573915181,0.784174978,5.716770434
770,-0.360253899,-0.896481839,0.784174978,11.65129863
803,-0.915643916,-1.277538094,0.784174978,12.72474699
838,-1.347613929,-1.573915181,0.784174978,10.66121057
878,-1.347613929,-1.573915181,1.239661304,8.293207071
925,-1.69318994,-1.811016851,1.239661304,11.41332207
965,-1.410445931,-2.005009126,1.239661304,14.22456695
1001,-1.410445931,-2.005009126,0.419785917,11.37636716
1042,-1.410445931,-2.005009126,0.784174978,6.848404119
1084,-1.174825924,-1.573915181,0.784174978,11.07565164
1118,-0.975455149,-1.209143381,0.784174978,15.37250508
1226,-0.975455149,-1.209143381,0.784174978,8.139775601
1252,-0.975455149,-1.209143381,0.784174978,4.332079211
1285,-0.975455149,-1.209143381,0.784174978,3.160909683
1301,-0.975455149,-1.209143381,0.784174978,3.356285009
1338,-0.975455149,-1.209143381,0.784174978,6.212128688
1374,-1.248877926,-1.404556845,0.784174978,12.07218914
1404,-1.248877926,-1.404556845,1.044452878,7.404587386
1449,-1.071153121,-1.573915181,1.044452878,12.01575146
1482,-1.304416928,-1.722103725,1.044452878,10.24074432
1516,-1.144333923,-1.434443611,1.044452878,11.06477068
1555,-1.002037919,-1.178745731,1.044452878,14.89197889
1663,-1.002037919,-1.178745731,1.044452878,8.538582081
1681,-1.002037919,-1.178745731,1.044452878,6.271296378
1705,-1.002037919,-1.178745731,1.044452878,9.936018007
1740,-1.002037919,-1.178745731,1.044452878,5.829965461
1791,-1.002037919,-1.178745731,1.044452878,9.892350272
1815,-1.002037919,-1.178745731,1.044452878,8.84383065
1845,-1.002037919,-1.178745731,1.044452878,11.59713574
1863,-1.002037919,-1.178745731,1.044452878,6.830549976
1896,-1.20210824,-1.324334476,1.044452878,12.49922877
1925,-1.071153121,-1.099711841,1.044452878,9.934822533
1972,-0.952669917,-0.896481839,1.044452878,13.83024492
2002,-1.127701922,-1.03504775,1.044452878,15.44439476
2065,-1.017062963,-1.161564451,1.044452878,13.28172181
2104,-0.915643916,-0.981161006,1.044452878,13.41124471
2131,-0.915643916,-0.981161006,0.556431815,15.31949603
2172,-0.915643916,-0.981161006,0.784174978,12.04871039
2218,-0.822338393,-0.815189837,0.784174978,16.373738
2327,-0.822338393,-0.815189837,0.784174978,10.16937039
2344,-0.822338393,-0.815189837,0.784174978,5.995983333
2374,-0.822338393,-0.815189837,0.784174978,4.081295904
2417,-0.822338393,-0.815189837,0.784174978,8.432831191
2435,-0.822338393,-0.815189837,0.784174978,5.746429529
2638,-0.736210218,-0.661985682,0.784174978,10.64751062
2657,-0.886845915,-0.783576281,0.784174978,14.18653128
2679,-0.886845915,-0.783576281,0.419785917,18.16350413
2716,-0.886845915,-0.783576281,0.618543587,12.87741477
2744,-1.026721919,-0.896481839,0.618543587,17.36612688
2794,-1.026721919,-0.896481839,0.618543587,9.975456784
2811,-1.026721919,-0.896481839,0.618543587,7.931720502
2839,-1.026721919,-0.896481839,0.618543587,4.28748051
2864,-1.026721919,-0.896481839,0.618543587,4.986358475
2901,-0.942455848,-0.756323216,0.618543587,12.70683763
2923,-0.942455848,-0.756323216,0.784174978,15.84034886
2959,-1.071153121,-0.862610171,0.784174978,17.55968206
2988,-1.191547344,-0.962039904,0.784174978,20.15352203
3088,-1.191547344,-0.962039904,0.784174978,8.918379033
3136,-1.191547344,-0.962039904,0.784174978,14.31604095
3180,-1.191547344,-0.962039904,0.784174978,15.73044745
3214,-1.191547344,-0.962039904,0.784174978,13.25216783
3234,-1.191547344,-0.962039904,0.784174978,9.753327914
3287,-1.191547344,-0.962039904,0.503875701,12.818589
3325,-1.110030422,-0.832972463,0.503875701,11.25892479
3354,-1.221949925,-0.927274263,0.503875701,13.00730845
3388,-1.144333923,-0.806821543,0.503875701,10.55046377
3426,-1.248877926,-0.896481839,0.503875701,12.65839854
3479,-1.248877926,-0.896481839,0.263619177,14.48597053
3516,-1.248877926,-0.896481839,0.419785917,12.26810208
3563,-1.248877926,-0.896481839,0.214817071,16.02899129
3692,-1.248877926,-0.896481839,0.214817071,9.116570286
3716,-1.248877926,-0.896481839,0.214817071,8.324155032
3746,-1.248877926,-0.896481839,0.214817071,9.426175229
3764,-1.248877926,-0.896481839,0.214817071,5.66934667
3784,-1.248877926,-0.896481839,0.214817071,5.215376455
3808,-1.248877926,-0.896481839,0.214817071,8.899728595
3826,-1.248877926,-0.896481839,0.214817071,12.4472678
3848,-1.248877926,-0.896481839,0.214817071,14.46792516
3906,-1.248877926,-0.896481839,0.355481966,12.75081785
3945,-1.347613929,-0.981161006,0.355481966,15.18573197
3986,-1.272894792,-0.869018325,0.355481966,17.80522361
4006,-1.20210824,-0.949963418,0.355481966,20.31471551
4036,-1.20210824,-0.949963418,0.176859877,15.82072304
4090,-1.134951769,-1.026757481,0.176859877,14.56172329
4140,-1.226662325,-1.099711841,0.176859877,12.5454636
4167,-1.313899196,-1.169107452,0.176859877,16.73049178
4292,-1.313899196,-1.169107452,0.176859877,9.75780955
4312,-1.313899196,-1.169107452,0.176859877,5.447876119
4346,-1.313899196,-1.169107452,0.176859877,3.894201225
4375,-1.313899196,-1.169107452,0.176859877,6.549320387
4456,-1.313899196,-1.169107452,0.176859877,12.8507675
4509,-1.396981931,-1.23519851,0.176859877,12.97574983
4533,-1.331540626,-1.132795795,0.176859877,15.76740029
4556,-1.269073927,-1.03504775,0.176859877,17.53890544
4580,-1.209383525,-0.941644061,0.176859877,20.41771409
4607,-1.209383525,-0.941644061,0.176859877,10.62004545
4639,-1.209383525,-0.941644061,0.176859877,8.302159676
4658,-1.209383525,-0.941644061,0.176859877,5.284301045
4680,-1.209383525,-0.941644061,0.176859877,3.061732521
4787,-1.287513753,-1.006932927,0.176859877,10.88246832
4808,-1.362319291,-1.069443543,0.176859877,14.01080722
4838,-1.434007932,-1.12934955,0.176859877,12.97279672
4858,-1.502770505,-1.186810414,0.176859877,15.1617483
4903,-1.502770505,-1.186810414,0.304715688,17.61693142
4952,-1.502770505,-1.186810414,0.304715688,8.993700348
4968,-1.502770505,-1.186810414,0.304715688,6.495357886
4990,-1.502770505,-1.186810414,0.304715688,4.017569587
5004,-1.502770505,-1.186810414,0.304715688,2.867038721
5120,-1.444375212,-1.099711841,0.304715688,11.1326754
5150,-1.38826993,-1.15550047,0.304715688,15.36570392
5184,-1.334322544,-1.072353956,0.304715688,13.37363944
5210,-1.399776346,-1.12655354,0.304715688,15.10173868
5243,-1.462805933,-1.178745731,0.304715688,16.08231602
5271,-1.462805933,-1.178745731,0.304715688,9.043715097
5303,-1.462805933,-1.178745731,0.304715688,12.98715446
5336,-1.462805933,-1.178745731,0.304715688,9.174025536
5367,-1.462805933,-1.178745731,0.304715688,6.441004131
5386,-1.462805933,-1.178745731,0.304715688,3.701500154
5486,-1.523543534,-1.229040025,0.304715688,11.37925361
5514,-1.471033933,-1.150519342,0.304715688,14.46854779
5539,-1.471033933,-1.150519342,0.146494122,17.50565722
5642,-1.420366773,-1.199544123,0.146494122,19.02522986
5668,-1.371446757,-1.1242396,0.146494122,15.38509546
5740,-1.371446757,-1.1242396,0.146494122,10.41776415
5772,-1.371446757,-1.1242396,0.146494122,13.80651927
5792,-1.371446757,-1.1242396,0.146494122,10.6381974
5808,-1.371446757,-1.1242396,0.146494122,8.379896362
5824,-1.371446757,-1.1242396,0.146494122,7.152918097
5927,-1.371446757,-1.1242396,0.263619177,11.59490716
5961,-1.371446757,-1.1242396,0.121649413,15.83813578
5996,-1.324185047,-1.172047944,0.121649413,12.01352428
6032,-1.278498727,-1.099711841,0.121649413,10.4067343
6063,-1.278498727,-1.099711841,0.229669886,12.63635953
6105,-1.336283568,-1.146354793,0.229669886,14.82742331
6281,-1.336283568,-1.146354793,0.229669886,7.170001651
6296,-1.336283568,-1.146354793,0.229669886,5.308827221
6311,-1.336283568,-1.146354793,0.229669886,3.260673802
6329,-1.336283568,-1.146354793,0.229669886,2.180954288
6372,-1.336283568,-1.146354793,0.100945489,12.42269143
6413,-1.291875863,-1.076766518,0.100945489,9.473792182
6507,-1.347613929,-1.122292953,0.100945489,10.73941555
6534,-1.304416928,-1.166396686,0.100945489,12.1024637
6566,-1.358247037,-1.209143381,0.100945489,11.26186482
6593,-1.316197928,-1.250594722,0.100945489,12.82040792
6631,-1.368245333,-1.29080871,0.100945489,9.749108835
6658,-1.368245333,-1.29080871,0.201152481,11.10470587
6698,-1.368245333,-1.29080871,0.083426785,15.67583622
6746,-1.327285928,-1.225236255,0.083426785,13.06620186
6771,-1.327285928,-1.225236255,0.176859877,16.48019959
6810,-1.327285928,-1.225236255,0.176859877,8.887208472
6826,-1.327285928,-1.225236255,0.176859877,5.963263704
6841,-1.327285928,-1.225236255,0.176859877,3.544498698
6868,-1.327285928,-1.225236255,0.176859877,4.36182197
6973,-1.377664017,-1.264652133,0.176859877,11.23367105
6998,-1.337740329,-1.302941844,0.176859877,10.04755613
7043,-1.298941252,-1.239969167,0.176859877,8.858789675
7071,-1.347613929,-1.277538094,0.176859877,10.45638436
7104,-1.309742585,-1.216638692,0.176859877,12.66611077
7139,-1.272894792,-1.157385221,0.176859877,15.04778526
7174,-1.272894792,-1.157385221,0.176859877,8.735890248
7189,-1.272894792,-1.157385221,0.176859877,7.251224614
7217,-1.272894792,-1.157385221,0.176859877,7.458542397
7244,-1.272894792,-1.157385221,0.176859877,6.006017605
7260,-1.272894792,-1.157385221,0.176859877,3.839674473
7360,-1.237029606,-1.099711841,0.176859877,9.367993907
7400,-1.20210824,-1.043556183,0.176859877,13.88937331
7429,-1.168093924,-0.988859113,0.176859877,17.4154544
7452,-1.168093924,-0.988859113,0.263619177,21.75658156
7497,-1.168093924,-0.988859113,0.263619177,9.557574269
7529,-1.168093924,-0.988859113,0.263619177,7.075571421
7554,-1.168093924,-0.988859113,0.263619177,4.730306315
7570,-1.168093924,-0.988859113,0.263619177,4.071704321
7675,-1.214700079,-1.026757481,0.263619177,12.06845437
7730,-1.181387494,-0.973657789,0.263619177,12.64687203
7750,-1.226662325,-1.010798715,0.263619177,14.76436707
7818,-1.194024591,-0.959207148,0.263619177,12.16912195
7851,-1.194024591,-0.959207148,0.263619177,9.906765595
7868,-1.194024591,-0.959207148,0.263619177,7.526687854
7885,-1.194024591,-0.959207148,0.263619177,3.32016461
7901,-1.194024591,-0.959207148,0.263619177,3.701140188
8012,-1.162182899,-0.995618425,0.263619177,12.17197483
8041,-1.206052672,-1.031152322,0.263619177,10.27030257
8073,-1.174825924,-0.981161006,0.263619177,13.44174544
8103,-1.217514725,-1.016028899,0.263619177,16.15566917
8128,-1.186880901,-0.967376026,0.263619177,16.61560325
8158,-1.186880901,-0.967376026,0.263619177,9.173563132
8176,-1.186880901,-0.967376026,0.263619177,8.035048443
8209,-1.186880901,-0.967376026,0.263619177,5.019027727
8251,-1.186880901,-0.967376026,0.263619177,3.141142611
8354,-1.156951303,-0.919841609,0.263619177,11.85240462
8372,-1.127701922,-0.954217635,0.263619177,14.05244375
8398,-1.169001609,-0.987821166,0.263619177,11.1187324
8421,-1.209383525,-1.020677951,0.263619177,14.7943605
8445,-1.248877926,-1.05281261,0.263619177,15.8759359
8481,-1.248877926,-1.05281261,0.263619177,10.2116143
8994,-1.219901056,-1.084248689,0.263619177,12.10735199
9023,-1.191547344,-1.115008723,0.263619177,10.53022348
9053,-1.191547344,-1.115008723,0.155917977,9.37493197
9230,-1.191547344,-1.115008723,0.155917977,9.242095481
9260,-1.191547344,-1.115008723,0.155917977,6.333330119
9290,-1.191547344,-1.115008723,0.155917977,8.302623828
9317,-1.191547344,-1.115008723,0.155917977,7.279088371
9344,-1.229971032,-1.145114289,0.155917977,10.56580435
9367,-1.20210824,-1.099711841,0.155917977,14.05168633
9397,-1.174825924,-1.12934955,0.155917977,18.10488372
9429,-1.148106129,-1.158376172,0.155917977,14.68232599
9461,-1.121931637,-1.186810414,0.155917977,10.89332834
9487,-1.121931637,-1.186810414,0.055396857,9.698223602
9654,-1.121931637,-1.186810414,0.055396857,11.81917046
9676,-1.121931637,-1.186810414,0.055396857,13.65079247
9713,-1.121931637,-1.186810414,0.055396857,11.4253497
9732,-1.121931637,-1.186810414,0.055396857,9.426497997
9752,-1.121931637,-1.186810414,0.055396857,8.025532707
9795,-1.121931637,-1.186810414,0.055396857,13.58192335
9819,-1.121931637,-1.186810414,0.055396857,7.553033135
9843,-1.121931637,-1.186810414,0.055396857,6.499054715
9862,-1.121931637,-1.186810414,0.055396857,7.1800718
9892,-1.121931637,-1.186810414,0.055396857,12.86000351
9908,-1.121931637,-1.186810414,0.055396857,9.229618668
9944,-1.121931637,-1.186810414,0.055396857,5.525497033
9976,-1.121931637,-1.186810414,-0.03863903,11.16300735
10010,-1.159117923,-1.214670227,-0.03863903,8.809643986
10056,-1.159117923,-1.214670227,-0.126797673,11.36486382
10101,-1.133356803,-1.170842342,-0.126797673,10.2458222
10125,-1.108105803,-1.127882337,-0.126797673,12.87981173
10146,-1.083349921,-1.15550047,-0.126797673,14.30546453
10173,-1.059074736,-1.113523589,-0.126797673,11.43989483
10202,-1.035266381,-1.072353956,-0.126797673,15.91956151
10310,-1.035266381,-1.072353956,-0.126797673,8.59055146
10326,-1.035266381,-1.072353956,-0.126797673,6.228180793
10347,-1.035266381,-1.072353956,-0.126797673,3.039889251
10362,-1.035266381,-1.072353956,-0.126797673,1.784157068
10408,-1.071153121,-1.099711841,-0.126797673,11.94778103
10426,-1.047680033,-1.059449294,-0.126797673,15.88483995
10482,-1.024645695,-1.019939317,-0.126797673,14.98690479
10576,-1.024645695,-1.019939317,-0.043981978,11.00028037
10612,-1.002037919,-1.047022581,-0.043981978,15.91032081
10639,-1.002037919,-1.047022581,-0.126797673,11.06821147
10682,-1.002037919,-1.047022581,-0.204881044,7.926310661
0,1.416994155,3.168118217,-2.859715628,16.53644446
19,1.416994155,3.168118217,2.606120281,18.4056419
44,1.416994155,3.168118217,2.606120281,21.35911875
74,1.416994155,3.168118217,2.606120281,25
155,1.416994155,3.168118217,2.606120281,13.56540204
196,1.416994155,3.168118217,2.606120281,12.3527581
221,1.416994155,3.168118217,2.606120281,10.13148877
251,1.416994155,3.168118217,2.606120281,12.13436309
297,1.416994155,3.168118217,2.606120281,16.97245832
324,1.416994155,3.168118217,2.606120281,12.1086113
357,1.416994155,3.168118217,2.606120281,14.74329384
386,1.416994155,3.168118217,2.606120281,18.08493948
408,1.416994155,3.168118217,2.606120281,22.17095737
433,1.416994155,3.168118217,2.606120281,22.17546454
547,1.416994155,3.168118217,2.606120281,15.00652171
574,1.416994155,3.168118217,2.606120281,10.68141292
604,1.416994155,3.168118217,2.606120281,9.626249345
664,1.416994155,3.168118217,2.606120281,8.647330226
700,1.416994155,1.982609867,2.606120281,15.3190949
716,1.416994155,2.151968203,2.606120281,12.69381892
753,1.416994155,2.151968203,2.606120281,15.72101774
843,1.416994155,1.389855693,2.606120281,18.89723385
872,1.416994155,0.797101518,2.606120281,13.43445636
902,1.416994155,1.034203188,2.606120281,12.87570902
934,1.416994155,0.581554545,2.606120281,15.27314051
972,1.416994155,0.797101518,2.606120281,12.37270483
1008,1.416994155,0.979487418,2.606120281,13.9157307
1055,1.416994155,1.135818189,2.606120281,17.98701863
1172,1.416994155,1.135818189,2.606120281,10.58510518
1212,1.416994155,1.135818189,2.606120281,9.146248769
1269,1.416994155,1.135818189,2.606120281,7.486302269
1314,1.416994155,1.135818189,2.606120281,9.115517697
1353,1.416994155,1.135818189,2.606120281,8.456908795
1392,1.002302942,0.797101518,2.606120281,14.30920994
1422,0.639448131,0.50072443,2.606120281,13.069461
1440,0.639448131,0.50072443,2.606120281,15.34587902
1484,0.685186132,0.657629947,2.606120281,17.52735732
1506,0.685186132,0.657629947,2.606120281,20.85911768
1624,0.685186132,0.657629947,2.606120281,12.70165167
1646,0.685186132,0.657629947,2.606120281,8.401269517
1682,0.685186132,0.657629947,2.606120281,9.111908652
1722,0.685186132,0.657629947,2.606120281,7.695683385
1757,0.725842134,0.401932068,2.606120281,16.36039565
1786,0.725842134,0.401932068,1.82528658,12.61841522
1841,0.762218556,0.173149755,1.82528658,10.11712558
1863,0.794957336,0.322898178,1.82528658,8.774417335
1891,0.824578137,0.119668175,1.82528658,10.64149439
2005,0.824578137,0.119668175,1.82528658,13.08336509
2043,0.824578137,0.119668175,1.82528658,10.12964684
2065,0.824578137,0.119668175,1.82528658,7.341838234
2087,0.824578137,0.119668175,1.82528658,3.643831872
2219,0.568762129,-0.065086373,1.82528658,13.07644277
2235,0.605641782,-0.233775308,1.82528658,17.27061604
2261,0.605641782,-0.233775308,1.922890792,13.52199131
2332,0.639448131,-0.092029744,1.922890792,16.68583859
2352,0.670549972,-0.24614583,1.922890792,18.86182411
2393,0.699259364,-0.114827982,1.922890792,15.96855723
2447,0.699259364,-0.114827982,1.922890792,10.59860638
2482,0.699259364,-0.114827982,1.922890792,14.10561222
2531,0.699259364,-0.114827982,1.922890792,17.21501507
2555,0.699259364,-0.114827982,1.922890792,12.77305502
2581,0.699259364,-0.114827982,1.922890792,10.04687489
2628,0.699259364,-0.114827982,1.922890792,9.250526126
2687,0.725842134,-0.256683682,1.922890792,14.31185416
2710,0.725842134,-0.256683682,1.391490079,10.66245992
2759,0.725842134,-0.256683682,0.966369508,8.810772687
2911,0.725842134,-0.256683682,0.966369508,10.5084574
2932,0.725842134,-0.256683682,0.966369508,7.214435803
2954,0.725842134,-0.256683682,0.966369508,2.176130255
2974,0.725842134,-0.256683682,0.966369508,1.451896743
3015,0.750526134,-0.134369328,0.966369508,11.41928879
3032,0.77350779,-0.265768037,0.966369508,14.6182361
3059,0.77350779,-0.265768037,0.618543587,14.00524069
3086,0.794957336,-0.151305162,0.618543587,16.08950571
3102,0.794957336,-0.151305162,0.784174978,17.6625349
3206,0.794957336,-0.151305162,0.784174978,10.45755496
3238,0.794957336,-0.151305162,0.784174978,11.8744566
3289,0.794957336,-0.151305162,0.784174978,15.89143521
3340,0.794957336,-0.151305162,0.784174978,17.60233288
3368,0.794957336,-0.151305162,0.784174978,14.96614169
3398,0.794957336,-0.151305162,0.784174978,10.67411858
3461,0.614366001,-0.273680217,0.784174978,12.72066196
3474,0.614366001,-0.273680217,0.503875701,13.51253065
3505,0.614366001,-0.273680217,0.654036028,13.01864759
3532,0.614366001,-0.273680217,0.784174978,15.43259734
3569,0.614366001,-0.273680217,0.898046559,19.2014451
3678,0.614366001,-0.273680217,0.898046559,9.112229614
3718,0.614366001,-0.273680217,0.898046559,13.25179731
3752,0.614366001,-0.273680217,0.898046559,11.4148497
3788,0.614366001,-0.273680217,0.898046559,12.87423389
3822,0.614366001,-0.273680217,0.898046559,15.8772371
3888,0.445061625,-0.388406832,0.898046559,12.69644631
3905,0.445061625,-0.388406832,0.998521484,15.91035191
3945,0.474514126,-0.280633345,0.998521484,18.7260618
3965,0.474514126,-0.280633345,0.784174978,18.93557448
4099,0.474514126,-0.280633345,0.784174978,10.34168113
4119,0.474514126,-0.280633345,0.784174978,5.782028685
4167,0.474514126,-0.280633345,0.784174978,9.086910188
4198,0.474514126,-0.280633345,0.784174978,8.516289041
4233,0.474514126,-0.280633345,0.784174978,5.486421357
4278,0.474514126,-0.280633345,0.784174978,8.646737491
4339,0.474514126,-0.280633345,0.592391262,11.69096653
4371,0.474514126,-0.280633345,0.693077713,6.936290857
4432,0.474514126,-0.280633345,0.523897078,12.82073526
4494,0.502234127,-0.179199476,0.523897078,11.06715318
4524,0.528370128,-0.28679183,0.523897078,12.20377555
4556,0.528370128,-0.28679183,0.618543587,10.40073187
4605,0.380266123,-0.388406832,0.618543587,13.25363952
4636,0.380266123,-0.388406832,0.467314925,17.14438525
4688,0.380266123,-0.388406832,0.467314925,8.734678515
4711,0.380266123,-0.388406832,0.467314925,6.210616837
4745,0.380266123,-0.388406832,0.467314925,4.191688402
4773,0.380266123,-0.388406832,0.467314925,5.101416057
4903,0.240167741,-0.48452913,0.467314925,10.43510209
4983,0.271136857,-0.575592361,0.467314925,9.471455858
5020,0.300517813,-0.479599782,0.467314925,8.841584267
5043,0.300517813,-0.479599782,0.556431815,8.420659346
5093,0.328429722,-0.388406832,0.556431815,14.17996394
5114,0.354980074,-0.301662318,0.556431815,18.07014985
5162,0.354980074,-0.301662318,0.556431815,9.414665775
5192,0.354980074,-0.301662318,0.556431815,6.755920861
5232,0.354980074,-0.301662318,0.556431815,5.812528886
5262,0.354980074,-0.301662318,0.556431815,3.722634859
5368,0.380266123,-0.219048496,0.556431815,12.24924362
5385,0.404376077,-0.140277177,0.556431815,14.95274303
5417,0.427390125,-0.226746602,0.556431815,18.75986157
5454,0.427390125,-0.226746602,0.419785917,12.32943114
5501,0.449381325,-0.309372942,0.419785917,12.06452382
5548,0.470416387,-0.388406832,0.419785917,11.67789322
5606,0.470416387,-0.388406832,0.419785917,9.50071441
5627,0.470416387,-0.388406832,0.419785917,6.374525334
5674,0.470416387,-0.388406832,0.419785917,2.874855907
5694,0.470416387,-0.388406832,0.419785917,4.290860536
5795,0.470416387,-0.388406832,0.503875701,11.60676224
5821,0.490556339,-0.312736086,0.503875701,15.62655079
5871,0.509857127,-0.240218288,0.503875701,15.39457694
5951,0.528370128,-0.315824688,0.503875701,11.64185239
5970,0.546142608,-0.388406832,0.503875701,10.61720045
6238,0.546142608,-0.388406832,0.503875701,8.711346002
6276,0.546142608,-0.388406832,0.503875701,6.17722042
6309,0.546142608,-0.388406832,0.503875701,10.26732108
6336,0.546142608,-0.388406832,0.503875701,5.974206957
6408,0.546142608,-0.388406832,0.503875701,13.28279389
6440,0.546142608,-0.388406832,0.503875701,10.20670964
6462,0.546142608,-0.388406832,0.503875701,5.902045858
6502,0.546142608,-0.388406832,0.503875701,9.792099955
6528,0.546142608,-0.388406832,0.503875701,4.80523879
6603,0.546142608,-0.388406832,0.581736611,10.55187152
6672,0.563218129,-0.458142617,0.581736611,12.2807062
6698,0.579636898,-0.388406832,0.581736611,10.71894286
6732,0.579636898,-0.388406832,0.654036028,11.68835575
6790,0.595436092,-0.321302585,0.654036028,15.8926249
6832,0.595436092,-0.321302585,0.654036028,8.741648737
6856,0.595436092,-0.321302585,0.654036028,7.736495103
6905,0.595436092,-0.321302585,0.654036028,9.242733826
6929,0.595436092,-0.321302585,0.654036028,9.0041667
6957,0.595436092,-0.321302585,0.654036028,5.991466106
7063,0.61065013,-0.388406832,0.654036028,12.64965126
7090,0.61065013,-0.388406832,0.721349278,9.373095803
7119,0.61065013,-0.388406832,0.784174978,11.65548433
7150,0.625310931,-0.32374274,0.784174978,16.38902809
7176,0.639448131,-0.26138808,0.784174978,19.82506288
7210,0.639448131,-0.26138808,0.784174978,8.698600835
7273,0.639448131,-0.26138808,0.784174978,7.992270364
7317,0.639448131,-0.26138808,0.784174978,10.03756663
7354,0.639448131,-0.26138808,0.784174978,7.778998285
7383,0.639448131,-0.26138808,0.784174978,6.210114148
7515,0.639448131,-0.26138808,0.66663012,11.76252771
7547,0.653089289,-0.201221303,0.66663012,11.5201321
7564,0.666260063,-0.265768037,0.66663012,12.23124257
7592,0.67898437,-0.207566575,0.66663012,11.06034243
7626,0.691284533,-0.269855997,0.66663012,11.74201164
7657,0.703181412,-0.330103142,0.66663012,11.5546748
7698,0.703181412,-0.330103142,0.66663012,7.999421988
7739,0.703181412,-0.330103142,0.66663012,9.396103725
7771,0.703181412,-0.330103142,0.66663012,4.733480158
7818,0.703181412,-0.330103142,0.66663012,6.284032509
7852,0.703181412,-0.330103142,0.66663012,6.802957511
7954,0.71469452,-0.388406832,0.66663012,12.4798648
7969,0.71469452,-0.388406832,0.556431815,8.796274021
8003,0.627106131,-0.44485961,0.556431815,9.180988654
8024,0.542254878,-0.499548239,0.556431815,11.23111729
8035,0.542254878,-0.499548239,0.452912196,12.38409031
8063,0.555712405,-0.552554142,0.452912196,10.47034192
0,-4.803374034,-3.94493188,-2.859715628,15.61959375
31,-4.803374034,-3.94493188,-2.859715628,19.03390413
75,-4.803374034,-3.94493188,-2.859715628,17.9304251
98,-4.803374034,-3.94493188,-2.859715628,16.67578932
159,-2.729917971,-1.573915181,-2.859715628,14.26000858
183,-2.729917971,-1.573915181,-1.037770325,12.90800695
315,-2.729917971,-1.573915181,-1.037770325,8.474534769
335,-2.729917971,-1.573915181,-1.037770325,6.527774054
390,-2.729917971,-1.573915181,-1.037770325,10.26126942
433,-2.729917971,-1.573915181,-1.037770325,10.8507467
490,-2.729917971,-1.573915181,-1.037770325,8.178998411
514,-2.729917971,-1.573915181,-1.037770325,8.270776406
551,-2.729917971,-1.573915181,-0.126797673,8.150733048
669,-2.729917971,-1.573915181,-0.673381264,11.33906471
710,-1.69318994,-0.388406832,-0.673381264,15.26946736
732,-1.071153121,0.322898178,-0.673381264,17.05870993
852,-1.071153121,0.322898178,-0.673381264,8.752989713
890,-1.071153121,0.322898178,-0.673381264,8.456507929
912,-1.071153121,0.322898178,-0.673381264,7.306703607
933,-1.071153121,0.322898178,-0.673381264,2.569740155
997,-1.071153121,0.322898178,-0.673381264,4.410113789
1052,-1.071153121,0.322898178,-1.037770325,10.4111681
1092,-1.69318994,-0.388406832,-1.037770325,9.551691259
1119,-1.248877926,0.119668175,-1.037770325,11.65045993
1153,-1.248877926,0.119668175,-0.517214524,13.32853514
1192,-0.915643916,0.50072443,-0.517214524,18.47661149
1293,-0.915643916,0.50072443,-0.517214524,8.910810455
1322,-0.915643916,0.50072443,-0.517214524,14.27953115
1368,-0.915643916,0.50072443,-0.517214524,14.59843111
1390,-0.915643916,0.50072443,-0.517214524,10.86021594
1428,-0.915643916,0.50072443,-0.517214524,13.43183735
1453,-0.915643916,0.50072443,-0.517214524,11.6259513
1478,-0.915643916,0.50072443,-0.517214524,9.235711168
1514,-0.915643916,0.50072443,-0.517214524,14.52411336
1537,-0.915643916,0.50072443,-0.517214524,12.20637182
1567,-0.915643916,0.50072443,-0.517214524,9.005811473
1664,-0.915643916,0.50072443,-0.517214524,11.84867701
1687,-0.915643916,0.50072443,-0.517214524,6.750035363
1740,-0.915643916,0.50072443,-0.126797673,13.55147956
1790,-0.915643916,0.50072443,0.176859877,15.63034383
1831,-0.656461908,0.797101518,0.176859877,20.11869053
1858,-1.071153121,0.322898178,0.176859877,21.23811729
1971,-1.071153121,0.322898178,0.176859877,10.11251562
2003,-1.071153121,0.322898178,0.176859877,7.381226535
2032,-1.071153121,0.322898178,0.176859877,8.734701388
2063,-1.071153121,0.322898178,0.176859877,4.746740227
2091,-1.071153121,0.322898178,0.176859877,8.524172236
2132,-1.071153121,0.322898178,-0.126797673,10.70973503
2173,-0.844957914,0.581554545,-0.126797673,12.02552931
2201,-0.656461908,0.204347343,-0.126797673,14.71381351
2233,-0.656461908,0.204347343,0.121649413,11.27074378
2284,-0.656461908,0.204347343,0.328688652,13.29923372
2343,-0.496965288,-0.114827982,0.328688652,16.06058646
