elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,point_victor
10198,0.149154774,0.182215731,0.116099209,0
10213,0.149154774,0.182215731,0.116099209,0
10252,0.149154774,0.182215731,0.116099209,1
10314,0.149154774,0.182215731,0.116099209,0
10345,0.149154774,0.182215731,0.116099209,0
10415,0.149154774,0.182215731,0.046481531,0
10448,0.166555149,0.220152178,0.046481531,1
10479,0.095072004,0.164214755,0.046481531,1
10506,0.025631234,0.109875544,0.046481531,1
10527,0.025631234,0.109875544,0.104266956,1
10576,0.025631234,0.109875544,0.104266956,0
10612,0.025631234,0.109875544,0.104266956,0
10644,0.025631234,0.109875544,0.104266956,0
10656,0.025631234,0.109875544,0.104266956,0
10764,0.025631234,0.109875544,0.15948414,1
10794,0.025631234,0.109875544,0.212300577,1
10832,-0.041853458,0.057067015,0.212300577,1
10851,-0.041853458,0.057067015,0.146560969,0
10898,-0.107463575,0.00572539,0.146560969,1
10931,-0.107463575,0.00572539,0.146560969,0
10955,-0.107463575,0.00572539,0.146560969,0
10974,-0.107463575,0.00572539,0.146560969,0
10992,-0.107463575,0.00572539,0.146560969,0
11132,-0.087739687,-0.044209616,0.146560969,0
11153,-0.087739687,-0.044209616,0.197445954,1
11190,-0.087739687,-0.044209616,0.134692751,0
11237,-0.068548877,-0.006289295,0.134692751,1
11346,-0.068548877,-0.006289295,0.134692751,1
11395,-0.068548877,-0.006289295,0.134692751,0
11470,-0.068548877,-0.006289295,0.134692751,0
11495,-0.068548877,-0.006289295,0.134692751,0
11515,-0.068548877,-0.006289295,0.134692751,1
11573,-0.068548877,-0.006289295,0.134692751,0
11682,-0.049869822,0.030619817,0.134692751,1
11706,-0.03168232,0.066557636,0.134692751,1
11737,-0.013967222,0.101562006,0.134692751,1
11756,-0.013967222,0.101562006,0.074449676,1
11816,-0.013967222,0.101562006,0.074449676,0
11842,-0.013967222,0.101562006,0.074449676,1
11885,-0.013967222,0.101562006,0.074449676,1
11959,-0.013967222,0.101562006,0.074449676,0
12022,-0.013967222,0.101562006,0.074449676,0
12074,-0.013967222,0.101562006,0.074449676,0
0,-4.765781896,-3.639530008,-2.877460983,0
26,-4.765781896,-3.639530008,-2.877460983,1
70,-4.765781896,-3.639530008,-2.877460983,0
102,-4.765781896,-3.639530008,-2.877460983,1
154,-4.765781896,-3.639530008,-2.877460983,0
178,-4.765781896,-3.639530008,-2.877460983,1
217,-4.765781896,-3.639530008,-2.877460983,1
280,-4.765781896,-3.639530008,-2.877460983,0
314,-4.765781896,-3.639530008,-0.144210373,1
345,-4.765781896,-3.639530008,-1.055293909,0
378,1.332380269,2.761894105,-1.055293909,1
407,1.332380269,2.761894105,-0.144210373,1
443,1.332380269,2.761894105,-0.144210373,1
477,1.332380269,2.761894105,-0.144210373,0
498,1.332380269,2.761894105,-0.144210373,0
523,1.332380269,2.761894105,-0.144210373,0
544,1.332380269,2.761894105,-0.144210373,0
691,1.332380269,2.761894105,-0.144210373,1
715,1.332380269,2.761894105,-0.690860495,0
746,1.332380269,2.761894105,-0.690860495,1
765,1.332380269,2.761894105,-0.690860495,1
783,1.332380269,2.761894105,-0.690860495,1
825,1.332380269,2.761894105,-0.690860495,1
852,1.332380269,2.761894105,-0.690860495,1
884,1.332380269,2.761894105,-0.690860495,0
932,1.332380269,2.761894105,-0.690860495,1
999,1.332380269,2.761894105,-0.690860495,0
1020,1.332380269,2.761894105,-0.690860495,0
1045,1.332380269,2.761894105,-0.690860495,0
1094,1.332380269,2.761894105,-0.690860495,1
1122,1.332380269,2.761894105,-0.690860495,0
1143,1.332380269,2.761894105,-0.690860495,1
1169,1.332380269,2.761894105,-0.690860495,0
1191,1.332380269,2.761894105,-0.690860495,0
1339,1.332380269,2.761894105,-1.055293909,0
1387,0.461214246,1.847404946,-1.055293909,1
1407,-0.192160272,1.161538077,-1.055293909,1
1445,-0.022766879,1.339355413,-1.055293909,1
1464,-0.49706838,0.841466871,-1.055293909,1
1497,-0.49706838,0.841466871,-1.055293909,1
1543,-0.49706838,0.841466871,-1.055293909,0
1573,-0.49706838,0.841466871,-1.055293909,0
1592,-0.49706838,0.841466871,-1.055293909,0
1635,-0.49706838,0.841466871,-1.055293909,0
1736,-0.330754867,1.016051165,-1.055293909,1
1755,-0.330754867,1.016051165,-0.534674746,1
1798,-0.192160272,0.628086067,-0.534674746,0
1820,-0.192160272,0.628086067,-0.827523025,0
1845,-0.54397732,0.299807908,-0.827523025,1
1875,-0.84553479,0.018426628,-0.827523025,1
1916,-0.84553479,0.018426628,-0.827523025,0
1939,-0.84553479,0.018426628,-0.827523025,0
1964,-0.84553479,0.018426628,-0.827523025,1
2015,-0.84553479,0.018426628,-0.827523025,1
2042,-0.84553479,0.018426628,-0.827523025,0
2075,-0.84553479,0.018426628,-0.827523025,0
2097,-0.84553479,0.018426628,-0.827523025,0
2200,-0.700340453,0.20132446,-0.827523025,1
2221,-0.573295408,0.361360063,-0.827523025,1
2680,-0.573295408,0.361360063,-0.827523025,1
2717,-0.573295408,0.361360063,-0.827523025,0
2745,-0.573295408,0.361360063,-0.827523025,0
2784,-0.573295408,0.361360063,-0.827523025,1
2819,-0.573295408,0.361360063,-0.827523025,0
2838,-0.573295408,0.361360063,-0.827523025,1
2884,-0.573295408,0.361360063,-0.827523025,0
2933,-0.573295408,0.361360063,-0.827523025,1
2957,-0.573295408,0.361360063,-0.827523025,0
2982,-0.573295408,0.361360063,-0.827523025,1
3035,-0.573295408,0.361360063,-0.827523025,0
3081,-0.573295408,0.361360063,-0.827523025,0
3153,-0.461196838,0.502567948,-0.827523025,1
3176,-0.461196838,0.502567948,-1.055293909,0
3234,-0.700340453,0.272451394,-1.055293909,1
3255,-0.593355151,0.403474695,-1.055293909,1
3272,-0.593355151,0.403474695,-0.690860495,1
3309,-0.593355151,0.403474695,-0.690860495,1
3345,-0.593355151,0.403474695,-0.690860495,1
3388,-0.593355151,0.403474695,-0.690860495,1
3410,-0.593355151,0.403474695,-0.690860495,1
3525,-0.593355151,0.403474695,-0.889642357,1
3548,-0.801976489,0.20132446,-0.889642357,1
3599,-0.700340453,0.323256348,-0.889642357,1
3635,-0.607944056,0.434103519,-0.889642357,1
3666,-0.607944056,0.434103519,-0.889642357,1
3691,-0.607944056,0.434103519,-0.889642357,1
3737,-0.607944056,0.434103519,-0.889642357,0
3769,-0.607944056,0.434103519,-0.889642357,0
4355,-0.607944056,0.434103519,-0.889642357,1
4405,-0.607944056,0.434103519,-0.889642357,0
4435,-0.607944056,0.434103519,-0.889642357,1
4480,-0.607944056,0.434103519,-0.889642357,0
4541,-0.607944056,0.434103519,-0.889642357,1
4575,-0.607944056,0.434103519,-0.889642357,0
4610,-0.607944056,0.434103519,-0.889642357,1
4631,-0.607944056,0.434103519,-0.889642357,0
4666,-0.607944056,0.434103519,-0.889642357,0
4691,-0.607944056,0.434103519,-0.889642357,0
4806,-0.523582129,0.535311805,-0.889642357,1
4827,-0.523582129,0.535311805,-0.599752141,1
4854,-0.446250362,0.628086067,-0.599752141,1
4877,-0.619031624,0.457381424,-0.599752141,1
4918,-0.619031624,0.457381424,-0.599752141,1
4942,-0.619031624,0.457381424,-0.599752141,1
4982,-0.619031624,0.457381424,-0.599752141,1
5017,-0.619031624,0.457381424,-0.599752141,0
5037,-0.619031624,0.457381424,-0.599752141,0
5057,-0.619031624,0.457381424,-0.599752141,0
5092,-0.619031624,0.457381424,-0.599752141,1
5233,-0.54397732,0.546016528,-0.599752141,1
5271,-0.54397732,0.546016528,-0.35446042,1
5313,-0.700340453,0.390996285,-0.35446042,1
5329,-0.700340453,0.390996285,-0.534674746,0
5365,-0.700340453,0.390996285,-0.690860495,0
5394,-0.627743284,0.475671208,-0.690860495,1
0,1.332380269,2.761894105,-2.877460983,1
21,1.332380269,2.761894105,2.589040238,1
59,1.332380269,2.761894105,2.589040238,1
121,1.332380269,2.761894105,2.589040238,1
170,1.332380269,2.761894105,2.589040238,0
185,1.332380269,2.761894105,2.589040238,0
216,1.332380269,2.761894105,2.589040238,1
253,1.332380269,2.761894105,2.589040238,0
277,1.332380269,2.761894105,2.589040238,1
302,1.332380269,2.761894105,2.589040238,0
353,1.332380269,1.161538077,2.589040238,0
398,1.332380269,0.20132446,2.589040238,0
432,1.332380269,-0.438817951,2.589040238,0
457,1.332380269,-0.438817951,-0.144210373,0
567,1.332380269,-0.438817951,-0.144210373,0
600,1.332380269,-0.438817951,-0.144210373,0
622,1.332380269,-0.438817951,-0.144210373,0
652,1.332380269,-0.438817951,-0.144210373,0
682,1.332380269,0.018426628,-0.144210373,1
699,1.332380269,0.361360063,-0.144210373,1
713,1.332380269,0.628086067,-0.144210373,1
727,1.332380269,0.20132446,-0.144210373,0
752,1.332380269,0.20132446,-1.055293909,1
859,1.332380269,0.20132446,-1.055293909,0
886,1.332380269,0.20132446,-1.055293909,0
968,1.332380269,0.20132446,-1.055293909,1
999,1.332380269,0.20132446,-1.055293909,0
1018,1.332380269,0.20132446,-1.055293909,0
1061,1.332380269,0.434103519,-1.055293909,1
1095,0.824200089,0.094634058,-1.055293909,1
1123,0.863290872,0.299807908,-1.055293909,1
1149,0.896797257,0.018426628,-1.055293909,0
1177,0.925836125,0.20132446,-1.055293909,1
1277,0.925836125,0.20132446,-1.055293909,0
1293,0.925836125,0.20132446,-1.055293909,0
1322,0.925836125,0.20132446,-1.055293909,0
1337,0.925836125,0.20132446,-1.055293909,1
1369,0.925836125,0.20132446,-1.055293909,0
1398,0.951245134,-0.038728944,-1.055293909,0
1422,0.973664848,-0.250540772,-1.055293909,0
1504,0.973664848,-0.250540772,-0.144210373,1
1554,0.654806695,-0.438817951,-0.144210373,1
1577,0.654806695,-0.438817951,-0.690860495,0
1719,0.654806695,-0.438817951,-0.690860495,0
1742,0.654806695,-0.438817951,-0.690860495,1
1775,0.654806695,-0.438817951,-0.690860495,0
1790,0.654806695,-0.438817951,-0.690860495,0
1806,0.654806695,-0.438817951,-0.690860495,0
1860,0.654806695,-0.438817951,-1.055293909,0
1895,0.654806695,-0.438817951,-0.534674746,1
1934,0.654806695,-0.438817951,-0.144210373,1
1971,0.654806695,-0.438817951,-0.447904885,1
2009,0.690468462,-0.270359422,-0.447904885,1
2042,0.690468462,-0.270359422,-0.447904885,0
2057,0.690468462,-0.270359422,-0.447904885,0
2100,0.690468462,-0.270359422,-0.447904885,0
2124,0.690468462,-0.270359422,-0.447904885,0
2214,0.690468462,-0.270359422,-0.690860495,0
2242,0.417655944,-0.438817951,-0.690860495,1
2303,0.461214246,-0.591232811,-0.690860495,0
2329,0.500812701,-0.438817951,-0.690860495,1
2367,0.536967813,-0.299656558,-0.690860495,1
2397,0.570109999,-0.172091947,-0.690860495,1
2421,0.600600809,-0.054732505,-0.690860495,1
2450,0.600600809,-0.054732505,-0.690860495,0
2466,0.600600809,-0.054732505,-0.690860495,0
2531,0.600600809,-0.054732505,-0.690860495,1
2554,0.600600809,-0.054732505,-0.690860495,0
2596,0.600600809,-0.054732505,-0.690860495,0
2695,0.394201475,-0.192609332,-0.690860495,1
2711,0.394201475,-0.192609332,-0.392687701,1
2746,0.394201475,-0.192609332,-0.144210373,1
2807,0.394201475,-0.192609332,-0.35446042,0
2848,0.428948837,-0.083183278,-0.35446042,1
2878,0.428948837,-0.083183278,-0.35446042,0
2892,0.428948837,-0.083183278,-0.35446042,0
2906,0.428948837,-0.083183278,-0.35446042,0
2921,0.428948837,-0.083183278,-0.35446042,0
3032,0.461214246,0.018426628,-0.35446042,1
3082,0.491254453,0.113028955,-0.35446042,1
3114,0.51929198,-0.012056344,-0.35446042,0
3148,0.51929198,-0.012056344,-0.534674746,0
3199,0.545520635,0.077425929,-0.534674746,1
3224,0.545520635,0.077425929,-0.32642708,1
3276,0.570109999,0.161315559,-0.32642708,1
3310,0.570109999,0.161315559,-0.32642708,0
3326,0.570109999,0.161315559,-0.32642708,0
3389,0.570109999,0.161315559,-0.32642708,0
3414,0.570109999,0.161315559,-0.32642708,0
3516,0.408416305,0.046138421,-0.32642708,1
3561,0.408416305,0.046138421,-0.144210373,1
3600,0.435591715,-0.062263592,-0.144210373,0
3634,0.461214246,-0.164471204,-0.144210373,0
3664,0.461214246,-0.164471204,0.016569075,1
3710,0.316019908,-0.261000615,0.016569075,1
3739,0.316019908,-0.261000615,0.016569075,0
3754,0.316019908,-0.261000615,0.016569075,0
3774,0.316019908,-0.261000615,0.016569075,0
3790,0.316019908,-0.261000615,0.016569075,0
3889,0.343489107,-0.179300758,0.016569075,1
3914,0.209034607,-0.270359422,0.016569075,0
3957,0.209034607,-0.270359422,-0.144210373,0
3993,0.237838342,-0.192609332,-0.144210373,1
4021,0.237838342,-0.192609332,-0.000355077,1
4062,0.237838342,-0.192609332,0.129114689,1
4115,0.237838342,-0.192609332,0.129114689,0
4683,0.237838342,-0.192609332,-0.014055582,0
4716,0.237838342,-0.192609332,0.104266956,1
4753,0.26520189,-0.118746746,0.104266956,1
4773,0.26520189,-0.118746746,-0.025373389,0
4812,0.291230631,-0.048487213,-0.025373389,1
4842,0.170825571,-0.133988232,-0.025373389,1
4895,0.170825571,-0.133988232,-0.025373389,0
4909,0.170825571,-0.133988232,-0.025373389,0
4938,0.170825571,-0.133988232,-0.025373389,0
4968,0.170825571,-0.133988232,-0.025373389,0
4998,0.197838471,-0.066642131,-0.025373389,1
5036,0.197838471,-0.066642131,0.083560512,1
5075,0.223623512,-0.002357216,0.083560512,1
5097,0.112747836,-0.083183278,0.083560512,0
5127,0.112747836,-0.083183278,0.183779701,1
5267,0.112747836,-0.083183278,0.183779701,0
5289,0.112747836,-0.083183278,0.183779701,0
5314,0.112747836,-0.083183278,0.183779701,0
5329,0.112747836,-0.083183278,0.183779701,0
5371,0.112747836,-0.083183278,0.066039674,0
5414,0.139261585,-0.02133377,0.066039674,1
5444,0.034898957,-0.098316669,0.066039674,1
5477,0.034898957,-0.098316669,-0.042978868,0
5514,0.061929818,-0.172091947,-0.042978868,0
5647,0.061929818,-0.172091947,-0.042978868,0
5678,0.061929818,-0.172091947,-0.042978868,0
5698,0.061929818,-0.172091947,-0.042978868,1
5727,0.061929818,-0.172091947,-0.042978868,0
5754,0.061929818,-0.172091947,-0.042978868,0
5799,0.087857378,-0.11221468,-0.042978868,1
5818,0.112747836,-0.054732505,-0.042978868,1
5842,0.01709039,-0.125022652,-0.042978868,1
5855,-0.074887923,-0.192609332,-0.042978868,1
5953,-0.074887923,-0.192609332,-0.042978868,0
5984,-0.074887923,-0.192609332,-0.042978868,0
6012,-0.074887923,-0.192609332,-0.042978868,0
6048,-0.074887923,-0.192609332,-0.042978868,0
6080,-0.048335693,-0.257645571,-0.042978868,0
6105,-0.135695808,-0.32027306,-0.042978868,0
6149,-0.135695808,-0.32027306,-0.144210373,0
6186,-0.219879191,-0.380623187,-0.144210373,1
6204,-0.192160272,-0.438817951,-0.144210373,0
6338,-0.192160272,-0.438817951,-0.144210373,0
6353,-0.192160272,-0.438817951,-0.144210373,0
6391,-0.192160272,-0.438817951,-0.144210373,0
6415,-0.192160272,-0.438817951,-0.144210373,0
6456,-0.165413947,-0.494970795,-0.144210373,0
6483,-0.165413947,-0.494970795,-0.049960351,1
6515,-0.244730636,-0.549187333,-0.049960351,1
6530,-0.217999942,-0.493067308,-0.049960351,1
6558,-0.192160272,-0.438817951,-0.049960351,1
6592,-0.192160272,-0.438817951,-0.049960351,0
6615,-0.192160272,-0.438817951,-0.049960351,1
6638,-0.192160272,-0.438817951,-0.049960351,0
6674,-0.192160272,-0.438817951,-0.049960351,0
6693,-0.192160272,-0.438817951,-0.049960351,0
6803,-0.267137676,-0.491288641,-0.049960351,0
6827,-0.267137676,-0.491288641,-0.144210373,0
6869,-0.241338999,-0.438817951,-0.144210373,1
6919,-0.241338999,-0.438817951,-0.056040998,1
6969,-0.313155553,-0.489622905,-0.056040998,1
7000,-0.38272784,-0.538840203,-0.056040998,1
7028,-0.38272784,-0.538840203,-0.056040998,0
7066,-0.38272784,-0.538840203,-0.056040998,0
7082,-0.38272784,-0.538840203,-0.056040998,1
7118,-0.38272784,-0.538840203,-0.056040998,0
7135,-0.38272784,-0.538840203,-0.056040998,1
7157,-0.38272784,-0.538840203,-0.056040998,0
7272,-0.356341561,-0.488059675,-0.056040998,1
7299,-0.330754867,-0.438817951,-0.056040998,1
7328,-0.330754867,-0.438817951,-0.144210373,0
7379,-0.305931954,-0.39104613,-0.144210373,1
7422,-0.305931954,-0.39104613,-0.061384596,1
7467,-0.305931954,-0.39104613,-0.061384596,1
7497,-0.305931954,-0.39104613,-0.061384596,0
7526,-0.305931954,-0.39104613,-0.061384596,0
7551,-0.305931954,-0.39104613,-0.061384596,1
7576,-0.305931954,-0.39104613,-0.061384596,1
7619,-0.305931954,-0.39104613,-0.061384596,0
7651,-0.305931954,-0.39104613,-0.061384596,0
7668,-0.305931954,-0.39104613,-0.061384596,0
7768,-0.305931954,-0.39104613,0.016569075,1
7811,-0.371517983,-0.438817951,0.016569075,1
7876,-0.346823805,-0.39243082,0.016569075,1
7927,-0.346823805,-0.39243082,0.016569075,1
7956,-0.346823805,-0.39243082,0.016569075,1
8005,-0.346823805,-0.39243082,0.016569075,0
8027,-0.346823805,-0.39243082,0.016569075,0
8062,-0.346823805,-0.39243082,0.016569075,1
8212,-0.322835176,-0.347369036,0.016569075,1
8245,-0.38541189,-0.3937375,0.016569075,1
8288,-0.361553666,-0.349909283,0.016569075,1
8331,-0.338349091,-0.394972581,0.016569075,0
8361,-0.398179264,-0.438817951,0.016569075,1
8551,-0.398179264,-0.438817951,0.016569075,1
8578,-0.398179264,-0.438817951,0.016569075,0
8596,-0.398179264,-0.438817951,0.016569075,0
8631,-0.398179264,-0.438817951,0.016569075,1
8680,-0.398179264,-0.438817951,0.016569075,0
8719,-0.398179264,-0.438817951,0.016569075,1
8752,-0.398179264,-0.438817951,0.016569075,0
8787,-0.398179264,-0.438817951,0.016569075,1
8826,-0.398179264,-0.438817951,0.016569075,1
8857,-0.398179264,-0.438817951,0.016569075,0
8898,-0.398179264,-0.438817951,0.016569075,1
8940,-0.398179264,-0.438817951,0.016569075,1
9003,-0.398179264,-0.438817951,-0.066117498,1
9043,-0.375105137,-0.481494112,-0.066117498,0
9082,-0.352638224,-0.438817951,-0.066117498,1
9123,-0.330754867,-0.48038564,-0.066117498,0
9176,-0.309432622,-0.438817951,-0.066117498,1
9208,-0.28865018,-0.398302609,-0.066117498,1
9251,-0.28865018,-0.398302609,-0.066117498,1
9281,-0.28865018,-0.398302609,-0.066117498,0
9308,-0.28865018,-0.398302609,-0.066117498,0
9338,-0.28865018,-0.398302609,-0.066117498,1
9373,-0.28865018,-0.398302609,-0.066117498,0
9395,-0.28865018,-0.398302609,-0.066117498,0
9503,-0.268387299,-0.35880015,-0.066117498,1
9534,-0.323910689,-0.399302988,-0.066117498,1
9559,-0.303712019,-0.360751804,-0.066117498,1
9589,-0.303712019,-0.360751804,-0.144210373,1
9626,-0.303712019,-0.360751804,-0.144210373,0
9642,-0.303712019,-0.360751804,-0.144210373,0
9662,-0.303712019,-0.360751804,-0.144210373,1
9711,-0.303712019,-0.360751804,-0.144210373,0
9728,-0.303712019,-0.360751804,-0.144210373,0
9818,-0.284000064,-0.323129564,-0.144210373,1
9847,-0.264757441,-0.286403092,-0.144210373,1
9873,-0.31771067,-0.325851644,-0.144210373,0
9906,-0.31771067,-0.325851644,-0.218082011,0
9949,-0.298523566,-0.364382787,-0.218082011,0
9985,-0.298523566,-0.364382787,-0.288065668,0
10031,-0.298523566,-0.364382787,-0.288065668,1
10067,-0.298523566,-0.364382787,-0.288065668,1
10117,-0.298523566,-0.364382787,-0.288065668,1
10164,-0.298523566,-0.364382787,-0.288065668,0
10185,-0.298523566,-0.364382787,-0.288065668,0
10203,-0.298523566,-0.364382787,-0.288065668,1
10295,-0.298523566,-0.364382787,-0.35446042,0
10329,-0.298523566,-0.364382787,-0.417535434,0
10374,-0.298523566,-0.364382787,-0.34420432,1
10425,-0.279777545,-0.32844857,-0.34420432,1
10466,-0.26145757,-0.29333104,-0.34420432,1
10493,-0.312067955,-0.330928781,-0.34420432,1
10521,-0.312067955,-0.330928781,-0.34420432,1
10557,-0.312067955,-0.330928781,-0.34420432,0
10584,-0.312067955,-0.330928781,-0.34420432,1
10623,-0.312067955,-0.330928781,-0.34420432,0
10639,-0.312067955,-0.330928781,-0.34420432,0
10656,-0.312067955,-0.330928781,-0.34420432,0
10744,-0.312067955,-0.330928781,-0.404519955,0
10783,-0.312067955,-0.330928781,-0.334902276,1
10835,-0.293796308,-0.296564082,-0.334902276,1
10870,-0.342939007,-0.333299972,-0.334902276,0
10903,-0.324729015,-0.369237255,-0.334902276,0
10945,-0.324729015,-0.369237255,-0.268449037,1
10985,-0.306910635,-0.404401693,-0.268449037,0
11015,-0.289471371,-0.370717695,-0.268449037,1
11045,-0.336590429,-0.405126246,-0.268449037,1
11073,-0.319205317,-0.37213645,-0.268449037,1
0,-4.765781896,-3.639530008,-2.877460983,0
32,-4.765781896,-3.639530008,-2.877460983,1
68,-4.765781896,-3.639530008,-2.877460983,1
110,-4.765781896,-3.639530008,-2.877460983,0
135,-4.765781896,-3.639530008,-2.877460983,0
158,-4.765781896,-3.639530008,-2.877460983,0
227,1.332380269,-3.639530008,-2.877460983,0
249,1.332380269,-3.639530008,2.589040238,1
297,1.332380269,-3.639530008,2.589040238,1
344,1.332380269,-3.639530008,0.766873164,0
390,1.332380269,-0.438817951,0.766873164,1
420,1.332380269,0.628086067,0.766873164,1
458,1.332380269,0.628086067,0.766873164,1
497,1.332380269,0.628086067,0.766873164,0
531,1.332380269,0.628086067,0.766873164,1
580,1.332380269,0.628086067,0.766873164,1
616,1.332380269,0.628086067,0.766873164,0
648,1.332380269,0.628086067,0.766873164,0
717,1.332380269,0.628086067,0.766873164,1
753,1.332380269,0.628086067,0.766873164,0
779,1.332380269,0.628086067,0.766873164,0
801,1.332380269,0.628086067,0.766873164,0
907,1.332380269,0.628086067,1.222414933,1
944,1.332380269,1.161538077,1.222414933,1
973,1.332380269,1.481609283,1.222414933,1
995,1.332380269,1.481609283,1.495739994,1
1047,1.332380269,1.481609283,1.495739994,1
1072,1.332380269,1.481609283,1.495739994,0
1130,1.332380269,1.481609283,1.495739994,0
1164,1.332380269,1.481609283,1.495739994,0
1182,1.332380269,1.481609283,1.495739994,0
1291,0.316019908,0.628086067,1.495739994,1
1346,0.461214246,0.018426628,1.495739994,0
1378,0.570109999,-0.438817951,1.495739994,0
1420,0.654806695,-0.083183278,1.495739994,1
1444,0.112747836,-0.438817951,1.495739994,1
1467,0.223623512,-0.729791775,1.495739994,0
1506,0.316019908,-0.438817951,1.495739994,1
1532,0.316019908,-0.438817951,1.677956701,1
1569,0.316019908,-0.438817951,1.808111492,1
1621,0.316019908,-0.438817951,1.808111492,1
1656,0.316019908,-0.438817951,1.808111492,0
1717,0.316019908,-0.438817951,1.808111492,0
1742,0.316019908,-0.438817951,1.808111492,0
1769,0.316019908,-0.438817951,1.808111492,0
1870,0.394201475,-0.192609332,1.808111492,1
1892,0.394201475,-0.192609332,1.905727586,1
1938,0.025631234,-0.438817951,1.905727586,1
1968,0.025631234,-0.438817951,1.981651214,1
2020,0.025631234,-0.438817951,1.981651214,0
2053,0.025631234,-0.438817951,1.981651214,0
2076,0.025631234,-0.438817951,1.981651214,0
2102,0.025631234,-0.438817951,1.981651214,0
2213,0.025631234,-0.438817951,2.042390116,1
2250,0.112747836,-0.225437148,2.042390116,1
2278,0.188974863,-0.438817951,2.042390116,0
2316,0.188974863,-0.438817951,1.595130925,0
2368,0.188974863,-0.438817951,1.677956701,1
2406,0.188974863,-0.438817951,1.74804005,1
2459,0.188974863,-0.438817951,1.74804005,1
2486,0.188974863,-0.438817951,1.74804005,0
2511,0.188974863,-0.438817951,1.74804005,1
2545,0.188974863,-0.438817951,1.74804005,1
2595,0.188974863,-0.438817951,1.74804005,0
2625,0.188974863,-0.438817951,1.74804005,0
2672,0.188974863,-0.438817951,1.74804005,0
2698,0.188974863,-0.438817951,1.74804005,0
2806,-0.102481417,-0.627095131,1.74804005,1
2827,-0.102481417,-0.627095131,1.417647119,0
2876,-0.361553666,-0.794452624,1.417647119,1
2906,-0.593355151,-0.944193539,1.417647119,1
2941,-0.49706838,-0.758889157,1.417647119,1
2986,-0.49706838,-0.758889157,1.417647119,0
3643,-0.409951778,-0.591232811,1.417647119,1
3671,-0.330754867,-0.729791775,1.417647119,0
3699,-0.330754867,-0.729791775,1.131306579,0
3741,-0.330754867,-0.729791775,0.880758606,0
3837,-0.330754867,-0.729791775,0.981245761,1
3874,-0.330754867,-0.729791775,0.766873164,0
3951,-0.330754867,-0.729791775,0.766873164,1
4012,-0.330754867,-0.729791775,0.766873164,1
4052,-0.330754867,-0.729791775,0.766873164,0
4078,-0.330754867,-0.729791775,0.766873164,0
4110,-0.330754867,-0.729791775,0.766873164,1
4156,-0.330754867,-0.729791775,0.766873164,0
4184,-0.330754867,-0.729791775,0.766873164,1
4226,-0.330754867,-0.729791775,0.766873164,0
4253,-0.330754867,-0.729791775,0.766873164,1
4293,-0.330754867,-0.729791775,0.766873164,0
4320,-0.330754867,-0.729791775,0.766873164,1
4350,-0.330754867,-0.729791775,0.766873164,0
4390,-0.330754867,-0.729791775,0.766873164,1
4426,-0.330754867,-0.729791775,0.766873164,0
4501,-0.330754867,-0.729791775,0.766873164,0
4567,-0.330754867,-0.729791775,0.766873164,1
4611,-0.330754867,-0.729791775,0.766873164,0
4637,-0.330754867,-0.729791775,0.766873164,1
4682,-0.330754867,-0.729791775,0.766873164,0
4830,-0.330754867,-0.729791775,0.766873164,0
4873,-0.258444644,-0.577979345,0.766873164,1
4900,-0.192160272,-0.438817951,0.766873164,1
4934,-0.375105137,-0.566846434,0.766873164,1
4951,-0.375105137,-0.566846434,0.862776695,1
5078,-0.375105137,-0.566846434,0.862776695,1
5146,-0.375105137,-0.566846434,0.862776695,1
5184,-0.375105137,-0.566846434,0.862776695,0
5210,-0.375105137,-0.566846434,0.862776695,0
5247,-0.375105137,-0.566846434,0.862776695,0
5287,-0.375105137,-0.566846434,0.862776695,0
5328,-0.375105137,-0.566846434,0.862776695,1
5372,-0.375105137,-0.566846434,0.862776695,0
5433,-0.375105137,-0.566846434,0.862776695,1
5513,-0.375105137,-0.566846434,0.862776695,0
5553,-0.375105137,-0.566846434,0.862776695,0
5575,-0.375105137,-0.566846434,0.862776695,0
5603,-0.309432622,-0.438817951,0.862776695,1
5624,-0.248624737,-0.32027306,0.862776695,1
5649,-0.248624737,-0.32027306,0.675764811,0
5684,-0.248624737,-0.32027306,0.766873164,1
5719,-0.248624737,-0.32027306,0.84969894,1
5865,-0.248624737,-0.32027306,0.84969894,0
5884,-0.248624737,-0.32027306,0.84969894,1
5930,-0.248624737,-0.32027306,0.84969894,1
5959,-0.248624737,-0.32027306,0.84969894,0
5996,-0.248624737,-0.32027306,0.84969894,0
6032,-0.248624737,-0.32027306,0.84969894,0
6069,-0.248624737,-0.32027306,0.925322475,1
6118,-0.248624737,-0.32027306,0.766873164,0
6149,-0.192160272,-0.210195662,0.766873164,1
6169,-0.192160272,-0.210195662,0.839759847,1
6202,-0.349871363,-0.32844857,0.839759847,1
6305,-0.349871363,-0.32844857,0.839759847,1
6350,-0.349871363,-0.32844857,0.839759847,1
6409,-0.349871363,-0.32844857,0.839759847,0
6453,-0.349871363,-0.32844857,0.839759847,0
6484,-0.349871363,-0.32844857,0.839759847,0
6524,-0.349871363,-0.32844857,0.839759847,1
6575,-0.349871363,-0.32844857,0.839759847,1
6613,-0.349871363,-0.32844857,0.839759847,1
6658,-0.49706838,-0.438817951,0.839759847,1
