match_id,player1,player2,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_unf_err_count2r,p2_unf_err_count2r,point_victor,elapsed_time_seconds
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.305931954,-0.39104613,-0.061384596,0.27659332,1.034203188,1.391490079,1.212948767,-0.637767728,2,7668
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.305931954,-0.39104613,0.016569075,0.27659332,1.034203188,1.391490079,1.212948767,-0.637767728,1,7768
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.371517983,-0.438817951,0.016569075,0.27659332,1.034203188,1.391490079,1.212948767,-0.637767728,1,7811
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.346823805,-0.39243082,0.016569075,0.27659332,1.034203188,1.391490079,-0.589470429,1.126979118,1,7876
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.346823805,-0.39243082,0.016569075,0.295288416,0.952578023,1.391490079,-0.589470429,1.126979118,1,7927
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.346823805,-0.39243082,0.016569075,0.295288416,0.952578023,1.239661304,-0.589470429,1.126979118,1,7956
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.346823805,-0.39243082,0.016569075,0.213051925,0.873585927,1.239661304,-0.589470429,-0.637767728,2,8005
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.346823805,-0.39243082,0.016569075,0.133426116,0.797101518,1.239661304,-0.589470429,-0.637767728,2,8027
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.346823805,-0.39243082,0.016569075,0.133426116,0.797101518,1.098303479,-0.589470429,-0.637767728,1,8062
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.322835176,-0.347369036,0.016569075,0.133426116,0.797101518,1.098303479,-0.589470429,-0.637767728,1,8212
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.38541189,-0.3937375,0.016569075,0.133426116,0.797101518,1.098303479,-0.589470429,-0.637767728,1,8245
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.361553666,-0.349909283,0.016569075,0.133426116,0.797101518,1.098303479,-0.589470429,-0.637767728,1,8288
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.338349091,-0.394972581,0.016569075,0.133426116,0.797101518,1.098303479,1.212948767,-0.637767728,2,8331
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.133426116,0.797101518,1.098303479,1.212948767,-0.637767728,1,8361
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.153481866,0.723007246,1.098303479,1.212948767,-0.637767728,1,8551
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.172920517,0.760624338,1.098303479,1.212948767,-0.637767728,2,8578
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.172920517,0.760624338,1.148564039,1.212948767,-0.637767728,2,8596
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.191770117,0.689328031,1.148564039,1.212948767,-0.637767728,1,8631
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.210057043,0.7263249,1.148564039,-0.589470429,-0.637767728,2,8680
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.227806119,0.657629947,1.148564039,-0.589470429,-0.637767728,1,8719
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.245040728,0.694013835,1.148564039,-0.589470429,-0.637767728,2,8752
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.245040728,0.694013835,1.019264695,-0.589470429,-0.637767728,1,8787
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.26178292,0.627743182,1.019264695,-0.589470429,-0.637767728,1,8826
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.2780535,0.663523112,1.019264695,-0.589470429,-0.637767728,2,8857
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.293872121,0.599516793,1.019264695,-0.589470429,1.126979118,1,8898
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,0.016569075,0.309257354,0.537264071,1.019264695,-0.589470429,1.126979118,1,8940
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.398179264,-0.438817951,-0.066117498,0.309257354,0.537264071,1.019264695,-0.589470429,2.891725963,1,9003
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.375105137,-0.481494112,-0.066117498,0.309257354,0.537264071,1.019264695,1.212948767,1.126979118,2,9043
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.352638224,-0.438817951,-0.066117498,0.309257354,0.537264071,1.019264695,1.212948767,1.126979118,1,9082
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.330754867,-0.48038564,-0.066117498,0.309257354,0.537264071,1.019264695,3.015367963,-0.637767728,2,9123
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.309432622,-0.438817951,-0.066117498,0.309257354,0.537264071,1.019264695,1.212948767,-0.637767728,1,9176
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.28865018,-0.398302609,-0.066117498,0.309257354,0.537264071,1.019264695,1.212948767,-0.637767728,1,9208
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.28865018,-0.398302609,-0.066117498,0.32422677,0.476693856,1.019264695,-0.589470429,1.126979118,1,9251
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.28865018,-0.398302609,-0.066117498,0.255858759,0.417738846,1.019264695,-0.589470429,1.126979118,2,9281
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.28865018,-0.398302609,-0.066117498,0.255858759,0.417738846,1.068853932,-0.589470429,1.126979118,2,9308
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.28865018,-0.398302609,-0.066117498,0.255858759,0.417738846,0.949806369,-0.589470429,-0.637767728,1,9338
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.28865018,-0.398302609,-0.066117498,0.271136857,0.453928048,0.949806369,-0.589470429,-0.637767728,2,9373
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.28865018,-0.398302609,-0.066117498,0.205234118,0.396799997,0.949806369,-0.589470429,-0.637767728,2,9395
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.268387299,-0.35880015,-0.066117498,0.205234118,0.396799997,0.949806369,-0.589470429,1.126979118,1,9503
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.323910689,-0.399302988,-0.066117498,0.205234118,0.396799997,0.949806369,-0.589470429,1.126979118,1,9534
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.303712019,-0.360751804,-0.066117498,0.205234118,0.396799997,0.949806369,-0.589470429,2.891725963,1,9559
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.303712019,-0.360751804,-0.144210373,0.205234118,0.396799997,0.949806369,-0.589470429,1.126979118,1,9589
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.303712019,-0.360751804,-0.144210373,0.220769503,0.432329718,0.949806369,-0.589470429,1.126979118,2,9626
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.303712019,-0.360751804,-0.144210373,0.235911587,0.466959952,0.949806369,-0.589470429,-0.637767728,2,9642
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.303712019,-0.360751804,-0.144210373,0.235911587,0.466959952,0.837761605,-0.589470429,-0.637767728,1,9662
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.303712019,-0.360751804,-0.144210373,0.250675119,0.50072443,0.837761605,-0.589470429,-0.637767728,2,9711
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.303712019,-0.360751804,-0.144210373,0.188279451,0.445839785,0.837761605,-0.589470429,-0.637767728,2,9728
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.284000064,-0.323129564,-0.144210373,0.188279451,0.445839785,0.837761605,-0.589470429,-0.637767728,1,9818
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.264757441,-0.286403092,-0.144210373,0.188279451,0.445839785,0.837761605,-0.589470429,-0.637767728,1,9847
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.31771067,-0.325851644,-0.144210373,0.188279451,0.445839785,0.837761605,-0.589470429,-0.637767728,2,9873
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.31771067,-0.325851644,-0.218082011,0.188279451,0.445839785,0.837761605,1.212948767,-0.637767728,2,9906
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.218082011,0.188279451,0.445839785,0.837761605,3.015367963,-0.637767728,2,9949
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.288065668,0.188279451,0.445839785,0.837761605,4.817787159,-0.637767728,2,9985
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.288065668,0.188279451,0.445839785,0.732119398,3.015367963,-0.637767728,1,10031
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.288065668,0.188279451,0.445839785,0.632346203,1.212948767,-0.637767728,1,10067
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.288065668,0.203263776,0.392293789,0.632346203,-0.589470429,-0.637767728,1,10117
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.288065668,0.217887034,0.425737457,0.632346203,-0.589470429,-0.637767728,2,10164
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.288065668,0.232162119,0.458384847,0.632346203,-0.589470429,-0.637767728,2,10185
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.288065668,0.246101319,0.40658112,0.632346203,-0.589470429,-0.637767728,1,10203
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.35446042,0.246101319,0.40658112,0.632346203,1.212948767,-0.637767728,2,10295
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.417535434,0.246101319,0.40658112,0.632346203,3.015367963,-0.637767728,2,10329
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.298523566,-0.364382787,-0.34420432,0.246101319,0.40658112,0.632346203,3.015367963,-0.637767728,1,10374
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.279777545,-0.32844857,-0.34420432,0.246101319,0.40658112,0.632346203,1.212948767,-0.637767728,1,10425
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.26145757,-0.29333104,-0.34420432,0.246101319,0.40658112,0.632346203,-0.589470429,-0.637767728,1,10466
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.34420432,0.246101319,0.40658112,0.632346203,-0.589470429,-0.637767728,1,10493
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.34420432,0.259716352,0.355982132,0.632346203,-0.589470429,1.126979118,1,10521
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.34420432,0.259716352,0.355982132,0.685691448,-0.589470429,1.126979118,2,10557
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.34420432,0.259716352,0.355982132,0.592391262,-0.589470429,1.126979118,1,10584
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.34420432,0.273018396,0.388305535,0.592391262,-0.589470429,-0.637767728,2,10623
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.34420432,0.215332118,0.339064201,0.592391262,-0.589470429,-0.637767728,2,10639
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.34420432,0.228833939,0.370851325,0.592391262,-0.589470429,-0.637767728,2,10656
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.404519955,0.228833939,0.370851325,0.592391262,-0.589470429,-0.637767728,2,10744
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.312067955,-0.330928781,-0.334902276,0.228833939,0.370851325,0.592391262,-0.589470429,-0.637767728,1,10783
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.293796308,-0.296564082,-0.334902276,0.228833939,0.370851325,0.592391262,-0.589470429,-0.637767728,1,10835
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.342939007,-0.333299972,-0.334902276,0.228833939,0.370851325,0.592391262,-0.589470429,-0.637767728,2,10870
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.324729015,-0.369237255,-0.334902276,0.228833939,0.370851325,0.592391262,1.212948767,-0.637767728,2,10903
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.324729015,-0.369237255,-0.268449037,0.228833939,0.370851325,0.592391262,1.212948767,-0.637767728,1,10945
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.306910635,-0.404401693,-0.268449037,0.228833939,0.370851325,0.592391262,3.015367963,-0.637767728,2,10985
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.289471371,-0.370717695,-0.268449037,0.228833939,0.370851325,0.592391262,1.212948767,-0.637767728,1,11015
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.336590429,-0.405126246,-0.268449037,0.228833939,0.370851325,0.592391262,1.212948767,-0.637767728,1,11045
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,-0.319205317,-0.37213645,-0.268449037,0.228833939,0.370851325,0.592391262,-0.589470429,-0.637767728,1,11073
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-4.765781896,-3.639530008,-2.877460983,1.416994155,3.168118217,-2.859715628,-0.589470429,-0.637767728,2,0
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-4.765781896,-3.639530008,-2.877460983,1.416994155,3.168118217,-2.859715628,-0.589470429,-0.637767728,1,32
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-4.765781896,-3.639530008,-2.877460983,1.416994155,3.168118217,-2.859715628,-0.589470429,1.126979118,1,68
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-4.765781896,-3.639530008,-2.877460983,-1.69318994,-0.388406832,-2.859715628,-0.589470429,1.126979118,2,110
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-4.765781896,-3.639530008,-2.877460983,-2.729917971,-1.573915181,-2.859715628,-0.589470429,1.126979118,2,135
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-4.765781896,-3.639530008,-2.877460983,-2.729917971,-1.573915181,-1.037770325,-0.589470429,-0.637767728,2,158
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,-3.639530008,-2.877460983,-2.729917971,-1.573915181,-1.037770325,-0.589470429,-0.637767728,2,227
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,-3.639530008,2.589040238,-2.729917971,-1.573915181,-1.037770325,-0.589470429,1.126979118,1,249
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,-3.639530008,2.589040238,-2.729917971,-1.573915181,-1.037770325,-0.589470429,1.126979118,1,297
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,-3.639530008,0.766873164,-2.729917971,-1.573915181,-1.037770325,-0.589470429,1.126979118,2,344
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,-0.438817951,0.766873164,-2.729917971,-1.573915181,-1.037770325,-0.589470429,-0.637767728,1,390
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-2.729917971,-1.573915181,-1.037770325,-0.589470429,-0.637767728,1,420
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-2.729917971,-1.573915181,-1.493256651,-0.589470429,-0.637767728,1,458
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-1.69318994,-0.388406832,-1.493256651,-0.589470429,-0.637767728,2,497
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-1.69318994,-0.388406832,-1.766548446,-0.589470429,1.126979118,1,531
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-1.071153121,-1.099711841,-1.766548446,-0.589470429,1.126979118,1,580
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-0.656461908,-0.388406832,-1.766548446,-0.589470429,1.126979118,2,616
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-0.656461908,-0.388406832,-1.037770325,-0.589470429,-0.637767728,2,648
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-0.360253899,-0.896481839,-1.037770325,-0.589470429,-0.637767728,1,717
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,-0.138097893,-0.388406832,-1.037770325,-0.589470429,-0.637767728,2,753
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,0.034690113,0.006762618,-1.037770325,-0.589470429,-0.637767728,2,779
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,0.766873164,0.172920517,0.322898178,-1.037770325,-0.589470429,-0.637767728,2,801
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,0.628086067,1.222414933,0.172920517,0.322898178,-1.037770325,-0.589470429,1.126979118,1,907
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.161538077,1.222414933,0.172920517,0.322898178,-1.037770325,-0.589470429,2.891725963,1,944
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.481609283,1.222414933,0.172920517,0.322898178,-1.037770325,-0.589470429,2.891725963,1,973
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.481609283,1.495739994,0.172920517,0.322898178,-1.037770325,-0.589470429,2.891725963,1,995
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.481609283,1.495739994,0.28601812,-0.065086373,-1.037770325,-0.589470429,2.891725963,1,1047
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.481609283,1.495739994,0.28601812,-0.065086373,-0.517214524,-0.589470429,2.891725963,2,1072
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.481609283,1.495739994,0.380266123,0.204347343,-0.517214524,1.212948767,1.126979118,2,1130
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.481609283,1.495739994,-0.018475427,-0.114827982,-0.517214524,1.212948767,-0.637767728,2,1164
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1.332380269,1.481609283,1.495739994,-0.360253899,-0.388406832,-0.517214524,1.212948767,-0.637767728,2,1182
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,0.628086067,1.495739994,-0.360253899,-0.388406832,-0.517214524,-0.589470429,-0.637767728,1,1291
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.461214246,0.018426628,1.495739994,-0.360253899,-0.388406832,-0.517214524,1.212948767,-0.637767728,2,1346
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.570109999,-0.438817951,1.495739994,-0.360253899,-0.388406832,-0.517214524,1.212948767,-0.637767728,2,1378
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.654806695,-0.083183278,1.495739994,-0.360253899,-0.388406832,-0.517214524,1.212948767,-0.637767728,1,1420
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.112747836,-0.438817951,1.495739994,-0.360253899,-0.388406832,-0.517214524,-0.589470429,-0.637767728,1,1444
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.223623512,-0.729791775,1.495739994,-0.360253899,-0.388406832,-0.517214524,1.212948767,-0.637767728,2,1467
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.495739994,-0.360253899,-0.388406832,-0.517214524,1.212948767,-0.637767728,1,1506
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.677956701,-0.360253899,-0.388406832,-0.517214524,1.212948767,-0.637767728,1,1532
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.808111492,-0.360253899,-0.388406832,-0.517214524,-0.589470429,-0.637767728,1,1569
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.808111492,-0.241770696,-0.625508502,-0.517214524,-0.589470429,-0.637767728,1,1621
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.808111492,-0.138097893,-0.388406832,-0.517214524,1.212948767,-0.637767728,2,1656
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.808111492,-0.04662189,-0.179199476,-0.517214524,1.212948767,-0.637767728,2,1717
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.808111492,0.034690113,0.006762618,-0.517214524,3.015367963,-0.637767728,2,1742
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.316019908,-0.438817951,1.808111492,0.107442957,0.173149755,-0.517214524,1.212948767,-0.637767728,2,1769
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.394201475,-0.192609332,1.808111492,0.107442957,0.173149755,-0.517214524,1.212948767,-0.637767728,1,1870
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.394201475,-0.192609332,1.905727586,0.107442957,0.173149755,-0.517214524,-0.589470429,-0.637767728,1,1892
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.025631234,-0.438817951,1.905727586,0.107442957,0.173149755,-0.517214524,-0.589470429,-0.637767728,1,1938
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.025631234,-0.438817951,1.981651214,0.107442957,0.173149755,-0.517214524,-0.589470429,1.126979118,1,1968
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.025631234,-0.438817951,1.981651214,0.107442957,0.173149755,-0.810027162,-0.589470429,1.126979118,2,2020
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.025631234,-0.438817951,1.981651214,0.172920517,0.322898178,-0.810027162,-0.589470429,1.126979118,2,2053
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.025631234,-0.438817951,1.981651214,0.232162119,0.458384847,-0.810027162,-0.589470429,-0.637767728,2,2076
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.025631234,-0.438817951,1.981651214,0.003274112,0.258234086,-0.810027162,-0.589470429,-0.637767728,2,2102
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.025631234,-0.438817951,2.042390116,0.003274112,0.258234086,-0.810027162,-0.589470429,-0.637767728,1,2213
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.112747836,-0.225437148,2.042390116,0.003274112,0.258234086,-0.810027162,-0.589470429,-0.637767728,1,2250
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,2.042390116,0.003274112,0.258234086,-0.810027162,-0.589470429,-0.637767728,2,2278
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.595130925,0.003274112,0.258234086,-0.810027162,1.212948767,-0.637767728,2,2316
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.677956701,0.003274112,0.258234086,-0.810027162,1.212948767,-0.637767728,1,2368
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,0.003274112,0.258234086,-0.810027162,1.212948767,-0.637767728,1,2406
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,0.064740201,0.07548774,-0.810027162,-0.589470429,-0.637767728,1,2459
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,-0.138097893,-0.092029744,-0.810027162,-0.589470429,-0.637767728,2,2486
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,-0.075894211,-0.24614583,-0.810027162,-0.589470429,1.126979118,1,2511
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,-0.075894211,-0.24614583,-1.037770325,-0.589470429,1.126979118,1,2545
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,-0.018475427,-0.114827982,-1.037770325,-0.589470429,1.126979118,2,2595
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,0.034690113,0.006762618,-1.037770325,1.212948767,-0.637767728,2,2625
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,0.084058114,0.119668175,-1.037770325,1.212948767,-0.637767728,2,2672
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.188974863,-0.438817951,1.74804005,-0.084474029,-0.020490447,-1.037770325,1.212948767,-0.637767728,2,2698
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-0.102481417,-0.627095131,1.74804005,-0.084474029,-0.020490447,-1.037770325,-0.589470429,-0.637767728,1,2806
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-0.102481417,-0.627095131,1.417647119,-0.084474029,-0.020490447,-1.037770325,1.212948767,-0.637767728,2,2827
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-0.361553666,-0.794452624,1.417647119,-0.084474029,-0.020490447,-1.037770325,1.212948767,-0.637767728,1,2876
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,-0.593355151,-0.944193539,1.417647119,-0.084474029,-0.020490447,-1.037770325,1.212948767,-0.637767728,1,2906
